"Notes"	"County"	"County Code"	"Year"	"Year Code"	"Gender"	"Gender Code"	"Ten-Year Age Groups"	"Ten-Year Age Groups Code"	"Cause of death"	"Cause of death Code"	Deaths	Population	Crude Rate
	"Colbert County, AL"	"01033"	"2012"	"2012"	"Female"	"F"	"85+ years"	"85+"	"Congestive heart failure"	"I50.0"	11	774	Unreliable
	"Colbert County, AL"	"01033"	"2012"	"2012"	"Male"	"M"	"75-84 years"	"75-84"	"Congestive heart failure"	"I50.0"	10	1279	Unreliable
	"Cullman County, AL"	"01043"	"2012"	"2012"	"Female"	"F"	"85+ years"	"85+"	"Acute myocardial infarction, unspecified"	"I21.9"	11	933	Unreliable
	"Cullman County, AL"	"01043"	"2012"	"2012"	"Female"	"F"	"85+ years"	"85+"	"Congestive heart failure"	"I50.0"	17	933	Unreliable
	"Elmore County, AL"	"01051"	"2012"	"2012"	"Female"	"F"	"85+ years"	"85+"	"Cardiac arrest, unspecified"	"I46.9"	20	729	2743.5
	"Elmore County, AL"	"01051"	"2012"	"2012"	"Male"	"M"	"65-74 years"	"65-74"	"Cardiac arrest, unspecified"	"I46.9"	10	3119	Unreliable
	"Etowah County, AL"	"01055"	"2012"	"2012"	"Female"	"F"	"75-84 years"	"75-84"	"Congestive heart failure"	"I50.0"	12	3217	Unreliable
	"Etowah County, AL"	"01055"	"2012"	"2012"	"Female"	"F"	"85+ years"	"85+"	"Atherosclerotic heart disease"	"I25.1"	12	1319	Unreliable
	"Etowah County, AL"	"01055"	"2012"	"2012"	"Female"	"F"	"85+ years"	"85+"	"Congestive heart failure"	"I50.0"	16	1319	Unreliable
	"Etowah County, AL"	"01055"	"2012"	"2012"	"Male"	"M"	"45-54 years"	"45-54"	"Acute myocardial infarction, unspecified"	"I21.9"	11	7025	Unreliable
	"Etowah County, AL"	"01055"	"2012"	"2012"	"Male"	"M"	"55-64 years"	"55-64"	"Acute myocardial infarction, unspecified"	"I21.9"	15	6926	Unreliable
	"Etowah County, AL"	"01055"	"2012"	"2012"	"Male"	"M"	"65-74 years"	"65-74"	"Acute myocardial infarction, unspecified"	"I21.9"	17	4489	Unreliable
	"Etowah County, AL"	"01055"	"2012"	"2012"	"Male"	"M"	"75-84 years"	"75-84"	"Atherosclerotic heart disease"	"I25.1"	12	2169	Unreliable
	"Etowah County, AL"	"01055"	"2012"	"2012"	"Male"	"M"	"85+ years"	"85+"	"Atherosclerotic heart disease"	"I25.1"	10	590	Unreliable
	"Etowah County, AL"	"01055"	"2012"	"2012"	"Male"	"M"	"85+ years"	"85+"	"Congestive heart failure"	"I50.0"	12	590	Unreliable
	"Houston County, AL"	"01069"	"2012"	"2012"	"Female"	"F"	"85+ years"	"85+"	"Congestive heart failure"	"I50.0"	11	1237	Unreliable
	"Jackson County, AL"	"01071"	"2012"	"2012"	"Male"	"M"	"65-74 years"	"65-74"	"Acute myocardial infarction, unspecified"	"I21.9"	10	2695	Unreliable
	"Jefferson County, AL"	"01073"	"2012"	"2012"	"Female"	"F"	"45-54 years"	"45-54"	"Acute myocardial infarction, unspecified"	"I21.9"	12	47782	Unreliable
	"Jefferson County, AL"	"01073"	"2012"	"2012"	"Female"	"F"	"45-54 years"	"45-54"	"Cardiac arrest, unspecified"	"I46.9"	11	47782	Unreliable
	"Jefferson County, AL"	"01073"	"2012"	"2012"	"Female"	"F"	"55-64 years"	"55-64"	"Acute myocardial infarction, unspecified"	"I21.9"	15	45860	Unreliable
	"Jefferson County, AL"	"01073"	"2012"	"2012"	"Female"	"F"	"55-64 years"	"55-64"	"Atherosclerotic heart disease"	"I25.1"	12	45860	Unreliable
	"Jefferson County, AL"	"01073"	"2012"	"2012"	"Female"	"F"	"55-64 years"	"55-64"	"Cardiac arrest, unspecified"	"I46.9"	13	45860	Unreliable
	"Jefferson County, AL"	"01073"	"2012"	"2012"	"Female"	"F"	"65-74 years"	"65-74"	"Acute myocardial infarction, unspecified"	"I21.9"	20	26635	75.1
	"Jefferson County, AL"	"01073"	"2012"	"2012"	"Female"	"F"	"65-74 years"	"65-74"	"Atherosclerotic heart disease"	"I25.1"	13	26635	Unreliable
	"Jefferson County, AL"	"01073"	"2012"	"2012"	"Female"	"F"	"65-74 years"	"65-74"	"Cardiac arrest, unspecified"	"I46.9"	17	26635	Unreliable
	"Jefferson County, AL"	"01073"	"2012"	"2012"	"Female"	"F"	"65-74 years"	"65-74"	"Congestive heart failure"	"I50.0"	10	26635	Unreliable
	"Jefferson County, AL"	"01073"	"2012"	"2012"	"Female"	"F"	"75-84 years"	"75-84"	"Acute myocardial infarction, unspecified"	"I21.9"	35	17817	196.4
	"Jefferson County, AL"	"01073"	"2012"	"2012"	"Female"	"F"	"75-84 years"	"75-84"	"Atherosclerotic heart disease"	"I25.1"	25	17817	140.3
	"Jefferson County, AL"	"01073"	"2012"	"2012"	"Female"	"F"	"75-84 years"	"75-84"	"Cardiac arrest, unspecified"	"I46.9"	14	17817	Unreliable
	"Jefferson County, AL"	"01073"	"2012"	"2012"	"Female"	"F"	"75-84 years"	"75-84"	"Cardiac arrhythmia, unspecified"	"I49.9"	10	17817	Unreliable
	"Jefferson County, AL"	"01073"	"2012"	"2012"	"Female"	"F"	"75-84 years"	"75-84"	"Congestive heart failure"	"I50.0"	19	17817	Unreliable
	"Jefferson County, AL"	"01073"	"2012"	"2012"	"Female"	"F"	"85+ years"	"85+"	"Acute myocardial infarction, unspecified"	"I21.9"	41	9155	447.8
	"Jefferson County, AL"	"01073"	"2012"	"2012"	"Female"	"F"	"85+ years"	"85+"	"Atherosclerotic cardiovascular disease, so described"	"I25.0"	25	9155	273.1
	"Jefferson County, AL"	"01073"	"2012"	"2012"	"Female"	"F"	"85+ years"	"85+"	"Atherosclerotic heart disease"	"I25.1"	45	9155	491.5
	"Jefferson County, AL"	"01073"	"2012"	"2012"	"Female"	"F"	"85+ years"	"85+"	"Cardiomyopathy, unspecified"	"I42.9"	11	9155	Unreliable
	"Jefferson County, AL"	"01073"	"2012"	"2012"	"Female"	"F"	"85+ years"	"85+"	"Cardiac arrest, unspecified"	"I46.9"	32	9155	349.5
	"Jefferson County, AL"	"01073"	"2012"	"2012"	"Female"	"F"	"85+ years"	"85+"	"Atrial fibrillation and flutter"	"I48"	18	9155	Unreliable
	"Jefferson County, AL"	"01073"	"2012"	"2012"	"Female"	"F"	"85+ years"	"85+"	"Cardiac arrhythmia, unspecified"	"I49.9"	42	9155	458.8
	"Jefferson County, AL"	"01073"	"2012"	"2012"	"Female"	"F"	"85+ years"	"85+"	"Congestive heart failure"	"I50.0"	79	9155	862.9
	"Jefferson County, AL"	"01073"	"2012"	"2012"	"Female"	"F"	"85+ years"	"85+"	"Heart disease, unspecified"	"I51.9"	12	9155	Unreliable
	"Jefferson County, AL"	"01073"	"2012"	"2012"	"Male"	"M"	"35-44 years"	"35-44"	"Atherosclerotic heart disease"	"I25.1"	11	39680	Unreliable
	"Jefferson County, AL"	"01073"	"2012"	"2012"	"Male"	"M"	"45-54 years"	"45-54"	"Acute myocardial infarction, unspecified"	"I21.9"	15	42558	Unreliable
	"Jefferson County, AL"	"01073"	"2012"	"2012"	"Male"	"M"	"45-54 years"	"45-54"	"Atherosclerotic heart disease"	"I25.1"	11	42558	Unreliable
	"Jefferson County, AL"	"01073"	"2012"	"2012"	"Male"	"M"	"55-64 years"	"55-64"	"Acute myocardial infarction, unspecified"	"I21.9"	13	39600	Unreliable
	"Jefferson County, AL"	"01073"	"2012"	"2012"	"Male"	"M"	"55-64 years"	"55-64"	"Atherosclerotic heart disease"	"I25.1"	32	39600	80.8
	"Jefferson County, AL"	"01073"	"2012"	"2012"	"Male"	"M"	"55-64 years"	"55-64"	"Cardiac arrest, unspecified"	"I46.9"	24	39600	60.6
	"Jefferson County, AL"	"01073"	"2012"	"2012"	"Male"	"M"	"55-64 years"	"55-64"	"Cardiac arrhythmia, unspecified"	"I49.9"	12	39600	Unreliable
	"Jefferson County, AL"	"01073"	"2012"	"2012"	"Male"	"M"	"65-74 years"	"65-74"	"Acute myocardial infarction, unspecified"	"I21.9"	34	21168	160.6
	"Jefferson County, AL"	"01073"	"2012"	"2012"	"Male"	"M"	"65-74 years"	"65-74"	"Atherosclerotic heart disease"	"I25.1"	29	21168	137.0
	"Jefferson County, AL"	"01073"	"2012"	"2012"	"Male"	"M"	"65-74 years"	"65-74"	"Cardiac arrest, unspecified"	"I46.9"	18	21168	Unreliable
	"Jefferson County, AL"	"01073"	"2012"	"2012"	"Male"	"M"	"65-74 years"	"65-74"	"Cardiac arrhythmia, unspecified"	"I49.9"	12	21168	Unreliable
	"Jefferson County, AL"	"01073"	"2012"	"2012"	"Male"	"M"	"65-74 years"	"65-74"	"Congestive heart failure"	"I50.0"	15	21168	Unreliable
	"Jefferson County, AL"	"01073"	"2012"	"2012"	"Male"	"M"	"75-84 years"	"75-84"	"Acute myocardial infarction, unspecified"	"I21.9"	29	10789	268.8
	"Jefferson County, AL"	"01073"	"2012"	"2012"	"Male"	"M"	"75-84 years"	"75-84"	"Atherosclerotic heart disease"	"I25.1"	41	10789	380.0
	"Jefferson County, AL"	"01073"	"2012"	"2012"	"Male"	"M"	"75-84 years"	"75-84"	"Cardiac arrest, unspecified"	"I46.9"	17	10789	Unreliable
	"Jefferson County, AL"	"01073"	"2012"	"2012"	"Male"	"M"	"75-84 years"	"75-84"	"Cardiac arrhythmia, unspecified"	"I49.9"	15	10789	Unreliable
	"Jefferson County, AL"	"01073"	"2012"	"2012"	"Male"	"M"	"75-84 years"	"75-84"	"Congestive heart failure"	"I50.0"	26	10789	241.0
	"Jefferson County, AL"	"01073"	"2012"	"2012"	"Male"	"M"	"85+ years"	"85+"	"Acute myocardial infarction, unspecified"	"I21.9"	20	4035	495.7
	"Jefferson County, AL"	"01073"	"2012"	"2012"	"Male"	"M"	"85+ years"	"85+"	"Atherosclerotic heart disease"	"I25.1"	38	4035	941.8
	"Jefferson County, AL"	"01073"	"2012"	"2012"	"Male"	"M"	"85+ years"	"85+"	"Cardiac arrest, unspecified"	"I46.9"	10	4035	Unreliable
	"Jefferson County, AL"	"01073"	"2012"	"2012"	"Male"	"M"	"85+ years"	"85+"	"Cardiac arrhythmia, unspecified"	"I49.9"	12	4035	Unreliable
	"Jefferson County, AL"	"01073"	"2012"	"2012"	"Male"	"M"	"85+ years"	"85+"	"Congestive heart failure"	"I50.0"	49	4035	1214.4
	"Lauderdale County, AL"	"01077"	"2012"	"2012"	"Female"	"F"	"85+ years"	"85+"	"Congestive heart failure"	"I50.0"	13	1326	Unreliable
	"Lawrence County, AL"	"01079"	"2012"	"2012"	"Female"	"F"	"85+ years"	"85+"	"Congestive heart failure"	"I50.0"	13	328	Unreliable
	"Lee County, AL"	"01081"	"2012"	"2012"	"Female"	"F"	"85+ years"	"85+"	"Congestive heart failure"	"I50.0"	19	1008	Unreliable
	"Limestone County, AL"	"01083"	"2012"	"2012"	"Male"	"M"	"75-84 years"	"75-84"	"Atherosclerotic heart disease"	"I25.1"	12	1432	Unreliable
	"Madison County, AL"	"01089"	"2012"	"2012"	"Female"	"F"	"65-74 years"	"65-74"	"Cardiac arrest, unspecified"	"I46.9"	16	13681	Unreliable
	"Madison County, AL"	"01089"	"2012"	"2012"	"Female"	"F"	"75-84 years"	"75-84"	"Cardiac arrest, unspecified"	"I46.9"	16	8020	Unreliable
	"Madison County, AL"	"01089"	"2012"	"2012"	"Female"	"F"	"75-84 years"	"75-84"	"Congestive heart failure"	"I50.0"	13	8020	Unreliable
	"Madison County, AL"	"01089"	"2012"	"2012"	"Female"	"F"	"85+ years"	"85+"	"Atherosclerotic heart disease"	"I25.1"	13	3319	Unreliable
	"Madison County, AL"	"01089"	"2012"	"2012"	"Female"	"F"	"85+ years"	"85+"	"Cardiac arrest, unspecified"	"I46.9"	22	3319	662.9
	"Madison County, AL"	"01089"	"2012"	"2012"	"Female"	"F"	"85+ years"	"85+"	"Atrial fibrillation and flutter"	"I48"	10	3319	Unreliable
	"Madison County, AL"	"01089"	"2012"	"2012"	"Female"	"F"	"85+ years"	"85+"	"Congestive heart failure"	"I50.0"	41	3319	1235.3
	"Madison County, AL"	"01089"	"2012"	"2012"	"Male"	"M"	"45-54 years"	"45-54"	"Acute myocardial infarction, unspecified"	"I21.9"	23	26780	85.9
	"Madison County, AL"	"01089"	"2012"	"2012"	"Male"	"M"	"45-54 years"	"45-54"	"Cardiac arrest, unspecified"	"I46.9"	19	26780	Unreliable
	"Madison County, AL"	"01089"	"2012"	"2012"	"Male"	"M"	"55-64 years"	"55-64"	"Acute myocardial infarction, unspecified"	"I21.9"	17	20004	Unreliable
	"Madison County, AL"	"01089"	"2012"	"2012"	"Male"	"M"	"55-64 years"	"55-64"	"Cardiac arrest, unspecified"	"I46.9"	21	20004	105.0
	"Madison County, AL"	"01089"	"2012"	"2012"	"Male"	"M"	"65-74 years"	"65-74"	"Acute myocardial infarction, unspecified"	"I21.9"	23	11453	200.8
	"Madison County, AL"	"01089"	"2012"	"2012"	"Male"	"M"	"65-74 years"	"65-74"	"Cardiac arrest, unspecified"	"I46.9"	11	11453	Unreliable
	"Madison County, AL"	"01089"	"2012"	"2012"	"Male"	"M"	"65-74 years"	"65-74"	"Congestive heart failure"	"I50.0"	12	11453	Unreliable
	"Madison County, AL"	"01089"	"2012"	"2012"	"Male"	"M"	"75-84 years"	"75-84"	"Acute myocardial infarction, unspecified"	"I21.9"	10	6103	Unreliable
	"Madison County, AL"	"01089"	"2012"	"2012"	"Male"	"M"	"75-84 years"	"75-84"	"Cardiac arrest, unspecified"	"I46.9"	18	6103	Unreliable
	"Madison County, AL"	"01089"	"2012"	"2012"	"Male"	"M"	"75-84 years"	"75-84"	"Congestive heart failure"	"I50.0"	18	6103	Unreliable
	"Madison County, AL"	"01089"	"2012"	"2012"	"Male"	"M"	"85+ years"	"85+"	"Congestive heart failure"	"I50.0"	24	1597	1502.8
	"Marshall County, AL"	"01095"	"2012"	"2012"	"Female"	"F"	"85+ years"	"85+"	"Cardiac arrest, unspecified"	"I46.9"	10	1036	Unreliable
	"Marshall County, AL"	"01095"	"2012"	"2012"	"Female"	"F"	"85+ years"	"85+"	"Congestive heart failure"	"I50.0"	15	1036	Unreliable
	"Marshall County, AL"	"01095"	"2012"	"2012"	"Male"	"M"	"55-64 years"	"55-64"	"Acute myocardial infarction, unspecified"	"I21.9"	11	5573	Unreliable
	"Mobile County, AL"	"01097"	"2012"	"2012"	"Female"	"F"	"55-64 years"	"55-64"	"Acute myocardial infarction, unspecified"	"I21.9"	12	27185	Unreliable
	"Mobile County, AL"	"01097"	"2012"	"2012"	"Female"	"F"	"55-64 years"	"55-64"	"Atherosclerotic heart disease"	"I25.1"	11	27185	Unreliable
	"Mobile County, AL"	"01097"	"2012"	"2012"	"Female"	"F"	"65-74 years"	"65-74"	"Acute myocardial infarction, unspecified"	"I21.9"	15	18004	Unreliable
	"Mobile County, AL"	"01097"	"2012"	"2012"	"Female"	"F"	"65-74 years"	"65-74"	"Atherosclerotic cardiovascular disease, so described"	"I25.0"	11	18004	Unreliable
	"Mobile County, AL"	"01097"	"2012"	"2012"	"Female"	"F"	"65-74 years"	"65-74"	"Atherosclerotic heart disease"	"I25.1"	24	18004	133.3
	"Mobile County, AL"	"01097"	"2012"	"2012"	"Female"	"F"	"65-74 years"	"65-74"	"Cardiac arrest, unspecified"	"I46.9"	10	18004	Unreliable
	"Mobile County, AL"	"01097"	"2012"	"2012"	"Female"	"F"	"75-84 years"	"75-84"	"Acute myocardial infarction, unspecified"	"I21.9"	13	10092	Unreliable
	"Mobile County, AL"	"01097"	"2012"	"2012"	"Female"	"F"	"75-84 years"	"75-84"	"Atherosclerotic cardiovascular disease, so described"	"I25.0"	12	10092	Unreliable
	"Mobile County, AL"	"01097"	"2012"	"2012"	"Female"	"F"	"75-84 years"	"75-84"	"Atherosclerotic heart disease"	"I25.1"	29	10092	287.4
	"Mobile County, AL"	"01097"	"2012"	"2012"	"Female"	"F"	"75-84 years"	"75-84"	"Congestive heart failure"	"I50.0"	10	10092	Unreliable
	"Mobile County, AL"	"01097"	"2012"	"2012"	"Female"	"F"	"85+ years"	"85+"	"Acute myocardial infarction, unspecified"	"I21.9"	27	4735	570.2
	"Mobile County, AL"	"01097"	"2012"	"2012"	"Female"	"F"	"85+ years"	"85+"	"Atherosclerotic cardiovascular disease, so described"	"I25.0"	16	4735	Unreliable
	"Mobile County, AL"	"01097"	"2012"	"2012"	"Female"	"F"	"85+ years"	"85+"	"Atherosclerotic heart disease"	"I25.1"	63	4735	1330.5
	"Mobile County, AL"	"01097"	"2012"	"2012"	"Female"	"F"	"85+ years"	"85+"	"Chronic ischaemic heart disease, unspecified"	"I25.9"	15	4735	Unreliable
	"Mobile County, AL"	"01097"	"2012"	"2012"	"Female"	"F"	"85+ years"	"85+"	"Atrial fibrillation and flutter"	"I48"	14	4735	Unreliable
	"Mobile County, AL"	"01097"	"2012"	"2012"	"Female"	"F"	"85+ years"	"85+"	"Congestive heart failure"	"I50.0"	36	4735	760.3
	"Mobile County, AL"	"01097"	"2012"	"2012"	"Male"	"M"	"45-54 years"	"45-54"	"Atherosclerotic cardiovascular disease, so described"	"I25.0"	14	27380	Unreliable
	"Mobile County, AL"	"01097"	"2012"	"2012"	"Male"	"M"	"55-64 years"	"55-64"	"Acute myocardial infarction, unspecified"	"I21.9"	16	24925	Unreliable
	"Mobile County, AL"	"01097"	"2012"	"2012"	"Male"	"M"	"55-64 years"	"55-64"	"Atherosclerotic cardiovascular disease, so described"	"I25.0"	31	24925	124.4
	"Mobile County, AL"	"01097"	"2012"	"2012"	"Male"	"M"	"55-64 years"	"55-64"	"Atherosclerotic heart disease"	"I25.1"	10	24925	Unreliable
	"Mobile County, AL"	"01097"	"2012"	"2012"	"Male"	"M"	"65-74 years"	"65-74"	"Acute myocardial infarction, unspecified"	"I21.9"	14	14855	Unreliable
	"Mobile County, AL"	"01097"	"2012"	"2012"	"Male"	"M"	"65-74 years"	"65-74"	"Atherosclerotic cardiovascular disease, so described"	"I25.0"	19	14855	Unreliable
	"Mobile County, AL"	"01097"	"2012"	"2012"	"Male"	"M"	"65-74 years"	"65-74"	"Atherosclerotic heart disease"	"I25.1"	34	14855	228.9
	"Mobile County, AL"	"01097"	"2012"	"2012"	"Male"	"M"	"75-84 years"	"75-84"	"Acute myocardial infarction, unspecified"	"I21.9"	22	6843	321.5
	"Mobile County, AL"	"01097"	"2012"	"2012"	"Male"	"M"	"75-84 years"	"75-84"	"Atherosclerotic cardiovascular disease, so described"	"I25.0"	19	6843	Unreliable
	"Mobile County, AL"	"01097"	"2012"	"2012"	"Male"	"M"	"75-84 years"	"75-84"	"Atherosclerotic heart disease"	"I25.1"	41	6843	599.2
	"Mobile County, AL"	"01097"	"2012"	"2012"	"Male"	"M"	"75-84 years"	"75-84"	"Congestive heart failure"	"I50.0"	12	6843	Unreliable
	"Mobile County, AL"	"01097"	"2012"	"2012"	"Male"	"M"	"85+ years"	"85+"	"Acute myocardial infarction, unspecified"	"I21.9"	12	2106	Unreliable
	"Mobile County, AL"	"01097"	"2012"	"2012"	"Male"	"M"	"85+ years"	"85+"	"Atherosclerotic cardiovascular disease, so described"	"I25.0"	12	2106	Unreliable
	"Mobile County, AL"	"01097"	"2012"	"2012"	"Male"	"M"	"85+ years"	"85+"	"Atherosclerotic heart disease"	"I25.1"	27	2106	1282.1
	"Mobile County, AL"	"01097"	"2012"	"2012"	"Male"	"M"	"85+ years"	"85+"	"Congestive heart failure"	"I50.0"	12	2106	Unreliable
	"Montgomery County, AL"	"01101"	"2012"	"2012"	"Female"	"F"	"75-84 years"	"75-84"	"Cardiac arrest, unspecified"	"I46.9"	18	5548	Unreliable
	"Montgomery County, AL"	"01101"	"2012"	"2012"	"Female"	"F"	"85+ years"	"85+"	"Atherosclerotic cardiovascular disease, so described"	"I25.0"	18	2628	Unreliable
	"Montgomery County, AL"	"01101"	"2012"	"2012"	"Female"	"F"	"85+ years"	"85+"	"Cardiac arrest, unspecified"	"I46.9"	20	2628	761.0
	"Montgomery County, AL"	"01101"	"2012"	"2012"	"Female"	"F"	"85+ years"	"85+"	"Congestive heart failure"	"I50.0"	21	2628	799.1
	"Montgomery County, AL"	"01101"	"2012"	"2012"	"Male"	"M"	"55-64 years"	"55-64"	"Cardiac arrest, unspecified"	"I46.9"	16	12320	Unreliable
	"Montgomery County, AL"	"01101"	"2012"	"2012"	"Male"	"M"	"65-74 years"	"65-74"	"Cardiac arrest, unspecified"	"I46.9"	10	7000	Unreliable
	"Montgomery County, AL"	"01101"	"2012"	"2012"	"Male"	"M"	"75-84 years"	"75-84"	"Acute myocardial infarction, unspecified"	"I21.9"	11	3676	Unreliable
	"Montgomery County, AL"	"01101"	"2012"	"2012"	"Male"	"M"	"85+ years"	"85+"	"Atherosclerotic heart disease"	"I25.1"	10	1092	Unreliable
	"Montgomery County, AL"	"01101"	"2012"	"2012"	"Male"	"M"	"85+ years"	"85+"	"Congestive heart failure"	"I50.0"	10	1092	Unreliable
	"Morgan County, AL"	"01103"	"2012"	"2012"	"Female"	"F"	"75-84 years"	"75-84"	"Acute myocardial infarction, unspecified"	"I21.9"	11	3179	Unreliable
	"Morgan County, AL"	"01103"	"2012"	"2012"	"Female"	"F"	"75-84 years"	"75-84"	"Congestive heart failure"	"I50.0"	10	3179	Unreliable
	"Morgan County, AL"	"01103"	"2012"	"2012"	"Female"	"F"	"85+ years"	"85+"	"Atherosclerotic heart disease"	"I25.1"	10	1287	Unreliable
	"Morgan County, AL"	"01103"	"2012"	"2012"	"Female"	"F"	"85+ years"	"85+"	"Congestive heart failure"	"I50.0"	19	1287	Unreliable
	"Morgan County, AL"	"01103"	"2012"	"2012"	"Male"	"M"	"55-64 years"	"55-64"	"Acute myocardial infarction, unspecified"	"I21.9"	16	7387	Unreliable
	"Morgan County, AL"	"01103"	"2012"	"2012"	"Male"	"M"	"65-74 years"	"65-74"	"Acute myocardial infarction, unspecified"	"I21.9"	11	4887	Unreliable
	"Morgan County, AL"	"01103"	"2012"	"2012"	"Male"	"M"	"65-74 years"	"65-74"	"Atherosclerotic heart disease"	"I25.1"	10	4887	Unreliable
	"Morgan County, AL"	"01103"	"2012"	"2012"	"Male"	"M"	"85+ years"	"85+"	"Congestive heart failure"	"I50.0"	11	584	Unreliable
	"St. Clair County, AL"	"01115"	"2012"	"2012"	"Male"	"M"	"55-64 years"	"55-64"	"Atherosclerotic cardiovascular disease, so described"	"I25.0"	10	5339	Unreliable
	"Shelby County, AL"	"01117"	"2012"	"2012"	"Female"	"F"	"85+ years"	"85+"	"Congestive heart failure"	"I50.0"	13	1492	Unreliable
	"Shelby County, AL"	"01117"	"2012"	"2012"	"Male"	"M"	"75-84 years"	"75-84"	"Atherosclerotic heart disease"	"I25.1"	13	2992	Unreliable
	"Talladega County, AL"	"01121"	"2012"	"2012"	"Female"	"F"	"85+ years"	"85+"	"Congestive heart failure"	"I50.0"	19	907	Unreliable
	"Tuscaloosa County, AL"	"01125"	"2012"	"2012"	"Female"	"F"	"75-84 years"	"75-84"	"Congestive heart failure"	"I50.0"	14	4313	Unreliable
	"Tuscaloosa County, AL"	"01125"	"2012"	"2012"	"Female"	"F"	"85+ years"	"85+"	"Cardiac arrest, unspecified"	"I46.9"	11	1802	Unreliable
	"Tuscaloosa County, AL"	"01125"	"2012"	"2012"	"Female"	"F"	"85+ years"	"85+"	"Congestive heart failure"	"I50.0"	22	1802	1220.9
	"Tuscaloosa County, AL"	"01125"	"2012"	"2012"	"Male"	"M"	"75-84 years"	"75-84"	"Congestive heart failure"	"I50.0"	13	2667	Unreliable
