"Notes"	"County"	"County Code"	"Year"	"Year Code"	"Gender"	"Gender Code"	"Ten-Year Age Groups"	"Ten-Year Age Groups Code"	"Cause of death"	"Cause of death Code"	Deaths	Population	Crude Rate
	"Clark County, NV"	"32003"	"2008"	"2008"	"Male"	"M"	"55-64 years"	"55-64"	"Hypertensive heart disease without (congestive) heart failure"	"I11.9"	38	99303	38.3
	"Clark County, NV"	"32003"	"2008"	"2008"	"Male"	"M"	"55-64 years"	"55-64"	"Acute myocardial infarction, unspecified"	"I21.9"	28	99303	28.2
	"Clark County, NV"	"32003"	"2008"	"2008"	"Male"	"M"	"55-64 years"	"55-64"	"Atherosclerotic cardiovascular disease, so described"	"I25.0"	100	99303	100.7
	"Clark County, NV"	"32003"	"2008"	"2008"	"Male"	"M"	"55-64 years"	"55-64"	"Atherosclerotic heart disease"	"I25.1"	58	99303	58.4
	"Clark County, NV"	"32003"	"2008"	"2008"	"Male"	"M"	"55-64 years"	"55-64"	"Cardiomyopathy, unspecified"	"I42.9"	14	99303	Unreliable
	"Clark County, NV"	"32003"	"2008"	"2008"	"Male"	"M"	"55-64 years"	"55-64"	"Cardiac arrest, unspecified"	"I46.9"	85	99303	85.6
	"Clark County, NV"	"32003"	"2008"	"2008"	"Male"	"M"	"55-64 years"	"55-64"	"Congestive heart failure"	"I50.0"	17	99303	Unreliable
	"Clark County, NV"	"32003"	"2008"	"2008"	"Male"	"M"	"65-74 years"	"65-74"	"Hypertensive heart disease without (congestive) heart failure"	"I11.9"	41	60579	67.7
	"Clark County, NV"	"32003"	"2008"	"2008"	"Male"	"M"	"65-74 years"	"65-74"	"Acute myocardial infarction, unspecified"	"I21.9"	41	60579	67.7
	"Clark County, NV"	"32003"	"2008"	"2008"	"Male"	"M"	"65-74 years"	"65-74"	"Atherosclerotic cardiovascular disease, so described"	"I25.0"	87	60579	143.6
	"Clark County, NV"	"32003"	"2008"	"2008"	"Male"	"M"	"65-74 years"	"65-74"	"Atherosclerotic heart disease"	"I25.1"	74	60579	122.2
	"Clark County, NV"	"32003"	"2008"	"2008"	"Male"	"M"	"65-74 years"	"65-74"	"Cardiomyopathy, unspecified"	"I42.9"	13	60579	Unreliable
	"Clark County, NV"	"32003"	"2008"	"2008"	"Male"	"M"	"65-74 years"	"65-74"	"Cardiac arrest, unspecified"	"I46.9"	80	60579	132.1
	"Clark County, NV"	"32003"	"2008"	"2008"	"Male"	"M"	"65-74 years"	"65-74"	"Congestive heart failure"	"I50.0"	18	60579	Unreliable
	"Clark County, NV"	"32003"	"2008"	"2008"	"Male"	"M"	"65-74 years"	"65-74"	"Heart disease, unspecified"	"I51.9"	12	60579	Unreliable
	"Clark County, NV"	"32003"	"2008"	"2008"	"Male"	"M"	"75-84 years"	"75-84"	"Hypertensive heart disease without (congestive) heart failure"	"I11.9"	29	29100	99.7
	"Clark County, NV"	"32003"	"2008"	"2008"	"Male"	"M"	"75-84 years"	"75-84"	"Acute myocardial infarction, unspecified"	"I21.9"	51	29100	175.3
	"Clark County, NV"	"32003"	"2008"	"2008"	"Male"	"M"	"75-84 years"	"75-84"	"Atherosclerotic cardiovascular disease, so described"	"I25.0"	78	29100	268.0
	"Clark County, NV"	"32003"	"2008"	"2008"	"Male"	"M"	"75-84 years"	"75-84"	"Atherosclerotic heart disease"	"I25.1"	101	29100	347.1
	"Clark County, NV"	"32003"	"2008"	"2008"	"Male"	"M"	"75-84 years"	"75-84"	"Chronic ischaemic heart disease, unspecified"	"I25.9"	13	29100	Unreliable
	"Clark County, NV"	"32003"	"2008"	"2008"	"Male"	"M"	"75-84 years"	"75-84"	"Cardiomyopathy, unspecified"	"I42.9"	23	29100	79.0
	"Clark County, NV"	"32003"	"2008"	"2008"	"Male"	"M"	"75-84 years"	"75-84"	"Cardiac arrest, unspecified"	"I46.9"	70	29100	240.5
	"Clark County, NV"	"32003"	"2008"	"2008"	"Male"	"M"	"75-84 years"	"75-84"	"Congestive heart failure"	"I50.0"	27	29100	92.8
	"Clark County, NV"	"32003"	"2008"	"2008"	"Male"	"M"	"75-84 years"	"75-84"	"Heart disease, unspecified"	"I51.9"	27	29100	92.8
	"Clark County, NV"	"32003"	"2008"	"2008"	"Male"	"M"	"85+ years"	"85+"	"Hypertensive heart disease without (congestive) heart failure"	"I11.9"	16	6478	Unreliable
	"Clark County, NV"	"32003"	"2008"	"2008"	"Male"	"M"	"85+ years"	"85+"	"Acute myocardial infarction, unspecified"	"I21.9"	23	6478	355.0
	"Clark County, NV"	"32003"	"2008"	"2008"	"Male"	"M"	"85+ years"	"85+"	"Atherosclerotic cardiovascular disease, so described"	"I25.0"	38	6478	586.6
	"Clark County, NV"	"32003"	"2008"	"2008"	"Male"	"M"	"85+ years"	"85+"	"Atherosclerotic heart disease"	"I25.1"	53	6478	818.2
	"Clark County, NV"	"32003"	"2008"	"2008"	"Male"	"M"	"85+ years"	"85+"	"Cardiomyopathy, unspecified"	"I42.9"	15	6478	Unreliable
	"Clark County, NV"	"32003"	"2008"	"2008"	"Male"	"M"	"85+ years"	"85+"	"Cardiac arrest, unspecified"	"I46.9"	46	6478	710.1
	"Clark County, NV"	"32003"	"2008"	"2008"	"Male"	"M"	"85+ years"	"85+"	"Congestive heart failure"	"I50.0"	46	6478	710.1
	"Clark County, NV"	"32003"	"2008"	"2008"	"Male"	"M"	"85+ years"	"85+"	"Heart disease, unspecified"	"I51.9"	16	6478	Unreliable
	"Nye County, NV"	"32023"	"2008"	"2008"	"Male"	"M"	"55-64 years"	"55-64"	"Atherosclerotic cardiovascular disease, so described"	"I25.0"	11	3546	Unreliable
	"Nye County, NV"	"32023"	"2008"	"2008"	"Male"	"M"	"65-74 years"	"65-74"	"Atherosclerotic cardiovascular disease, so described"	"I25.0"	10	3382	Unreliable
	"Nye County, NV"	"32023"	"2008"	"2008"	"Male"	"M"	"75-84 years"	"75-84"	"Atherosclerotic cardiovascular disease, so described"	"I25.0"	11	1429	Unreliable
	"Washoe County, NV"	"32031"	"2008"	"2008"	"Female"	"F"	"55-64 years"	"55-64"	"Atherosclerotic cardiovascular disease, so described"	"I25.0"	10	24833	Unreliable
	"Washoe County, NV"	"32031"	"2008"	"2008"	"Female"	"F"	"65-74 years"	"65-74"	"Atherosclerotic cardiovascular disease, so described"	"I25.0"	11	13838	Unreliable
	"Washoe County, NV"	"32031"	"2008"	"2008"	"Female"	"F"	"75-84 years"	"75-84"	"Atherosclerotic cardiovascular disease, so described"	"I25.0"	15	8075	Unreliable
	"Washoe County, NV"	"32031"	"2008"	"2008"	"Female"	"F"	"75-84 years"	"75-84"	"Atherosclerotic heart disease"	"I25.1"	16	8075	Unreliable
	"Washoe County, NV"	"32031"	"2008"	"2008"	"Female"	"F"	"75-84 years"	"75-84"	"Congestive heart failure"	"I50.0"	10	8075	Unreliable
	"Washoe County, NV"	"32031"	"2008"	"2008"	"Female"	"F"	"85+ years"	"85+"	"Atherosclerotic cardiovascular disease, so described"	"I25.0"	19	3364	Unreliable
	"Washoe County, NV"	"32031"	"2008"	"2008"	"Female"	"F"	"85+ years"	"85+"	"Atherosclerotic heart disease"	"I25.1"	46	3364	1367.4
	"Washoe County, NV"	"32031"	"2008"	"2008"	"Female"	"F"	"85+ years"	"85+"	"Aortic (valve) stenosis"	"I35.0"	13	3364	Unreliable
	"Washoe County, NV"	"32031"	"2008"	"2008"	"Female"	"F"	"85+ years"	"85+"	"Atrial fibrillation and flutter"	"I48"	10	3364	Unreliable
	"Washoe County, NV"	"32031"	"2008"	"2008"	"Female"	"F"	"85+ years"	"85+"	"Congestive heart failure"	"I50.0"	13	3364	Unreliable
	"Washoe County, NV"	"32031"	"2008"	"2008"	"Male"	"M"	"45-54 years"	"45-54"	"Atherosclerotic cardiovascular disease, so described"	"I25.0"	18	31102	Unreliable
	"Washoe County, NV"	"32031"	"2008"	"2008"	"Male"	"M"	"55-64 years"	"55-64"	"Acute myocardial infarction, unspecified"	"I21.9"	11	25188	Unreliable
	"Washoe County, NV"	"32031"	"2008"	"2008"	"Male"	"M"	"55-64 years"	"55-64"	"Atherosclerotic cardiovascular disease, so described"	"I25.0"	28	25188	111.2
	"Washoe County, NV"	"32031"	"2008"	"2008"	"Male"	"M"	"55-64 years"	"55-64"	"Atherosclerotic heart disease"	"I25.1"	11	25188	Unreliable
	"Washoe County, NV"	"32031"	"2008"	"2008"	"Male"	"M"	"65-74 years"	"65-74"	"Acute myocardial infarction, unspecified"	"I21.9"	15	13744	Unreliable
	"Washoe County, NV"	"32031"	"2008"	"2008"	"Male"	"M"	"65-74 years"	"65-74"	"Atherosclerotic cardiovascular disease, so described"	"I25.0"	25	13744	181.9
	"Washoe County, NV"	"32031"	"2008"	"2008"	"Male"	"M"	"65-74 years"	"65-74"	"Atherosclerotic heart disease"	"I25.1"	17	13744	Unreliable
	"Washoe County, NV"	"32031"	"2008"	"2008"	"Male"	"M"	"75-84 years"	"75-84"	"Acute myocardial infarction, unspecified"	"I21.9"	12	6281	Unreliable
	"Washoe County, NV"	"32031"	"2008"	"2008"	"Male"	"M"	"75-84 years"	"75-84"	"Atherosclerotic cardiovascular disease, so described"	"I25.0"	21	6281	334.3
	"Washoe County, NV"	"32031"	"2008"	"2008"	"Male"	"M"	"75-84 years"	"75-84"	"Atherosclerotic heart disease"	"I25.1"	32	6281	509.5
	"Washoe County, NV"	"32031"	"2008"	"2008"	"Male"	"M"	"85+ years"	"85+"	"Acute myocardial infarction, unspecified"	"I21.9"	13	1849	Unreliable
	"Washoe County, NV"	"32031"	"2008"	"2008"	"Male"	"M"	"85+ years"	"85+"	"Atherosclerotic cardiovascular disease, so described"	"I25.0"	10	1849	Unreliable
	"Washoe County, NV"	"32031"	"2008"	"2008"	"Male"	"M"	"85+ years"	"85+"	"Atherosclerotic heart disease"	"I25.1"	25	1849	1352.1
	"Washoe County, NV"	"32031"	"2008"	"2008"	"Male"	"M"	"85+ years"	"85+"	"Atrial fibrillation and flutter"	"I48"	10	1849	Unreliable
	"Carson City, NV"	"32510"	"2008"	"2008"	"Male"	"M"	"65-74 years"	"65-74"	"Acute myocardial infarction, unspecified"	"I21.9"	10	2268	Unreliable
	"Carson City, NV"	"32510"	"2008"	"2008"	"Male"	"M"	"85+ years"	"85+"	"Atherosclerotic heart disease"	"I25.1"	11	412	Unreliable
	"Belknap County, NH"	"33001"	"2008"	"2008"	"Female"	"F"	"85+ years"	"85+"	"Atherosclerotic heart disease"	"I25.1"	13	901	Unreliable
	"Belknap County, NH"	"33001"	"2008"	"2008"	"Male"	"M"	"75-84 years"	"75-84"	"Acute myocardial infarction, unspecified"	"I21.9"	13	1429	Unreliable
	"Belknap County, NH"	"33001"	"2008"	"2008"	"Male"	"M"	"85+ years"	"85+"	"Acute myocardial infarction, unspecified"	"I21.9"	13	449	Unreliable
	"Belknap County, NH"	"33001"	"2008"	"2008"	"Male"	"M"	"85+ years"	"85+"	"Atherosclerotic heart disease"	"I25.1"	10	449	Unreliable
	"Carroll County, NH"	"33003"	"2008"	"2008"	"Male"	"M"	"85+ years"	"85+"	"Atherosclerotic heart disease"	"I25.1"	11	454	Unreliable
	"Cheshire County, NH"	"33005"	"2008"	"2008"	"Female"	"F"	"85+ years"	"85+"	"Atherosclerotic heart disease"	"I25.1"	17	1039	Unreliable
	"Cheshire County, NH"	"33005"	"2008"	"2008"	"Male"	"M"	"75-84 years"	"75-84"	"Atherosclerotic heart disease"	"I25.1"	12	1590	Unreliable
	"Cheshire County, NH"	"33005"	"2008"	"2008"	"Male"	"M"	"85+ years"	"85+"	"Atherosclerotic heart disease"	"I25.1"	12	461	Unreliable
	"Coos County, NH"	"33007"	"2008"	"2008"	"Female"	"F"	"85+ years"	"85+"	"Atherosclerotic heart disease"	"I25.1"	10	650	Unreliable
	"Grafton County, NH"	"33009"	"2008"	"2008"	"Female"	"F"	"85+ years"	"85+"	"Atherosclerotic heart disease"	"I25.1"	13	1318	Unreliable
	"Grafton County, NH"	"33009"	"2008"	"2008"	"Male"	"M"	"75-84 years"	"75-84"	"Atherosclerotic heart disease"	"I25.1"	10	1958	Unreliable
	"Hillsborough County, NH"	"33011"	"2008"	"2008"	"Female"	"F"	"75-84 years"	"75-84"	"Acute myocardial infarction, unspecified"	"I21.9"	11	9154	Unreliable
	"Hillsborough County, NH"	"33011"	"2008"	"2008"	"Female"	"F"	"75-84 years"	"75-84"	"Atherosclerotic heart disease"	"I25.1"	17	9154	Unreliable
	"Hillsborough County, NH"	"33011"	"2008"	"2008"	"Female"	"F"	"75-84 years"	"75-84"	"Congestive heart failure"	"I50.0"	14	9154	Unreliable
	"Hillsborough County, NH"	"33011"	"2008"	"2008"	"Female"	"F"	"85+ years"	"85+"	"Acute myocardial infarction, unspecified"	"I21.9"	24	4504	532.9
	"Hillsborough County, NH"	"33011"	"2008"	"2008"	"Female"	"F"	"85+ years"	"85+"	"Atherosclerotic heart disease"	"I25.1"	79	4504	1754.0
	"Hillsborough County, NH"	"33011"	"2008"	"2008"	"Female"	"F"	"85+ years"	"85+"	"Congestive heart failure"	"I50.0"	30	4504	666.1
	"Hillsborough County, NH"	"33011"	"2008"	"2008"	"Male"	"M"	"45-54 years"	"45-54"	"Acute myocardial infarction, unspecified"	"I21.9"	11	33669	Unreliable
	"Hillsborough County, NH"	"33011"	"2008"	"2008"	"Male"	"M"	"55-64 years"	"55-64"	"Acute myocardial infarction, unspecified"	"I21.9"	10	22752	Unreliable
	"Hillsborough County, NH"	"33011"	"2008"	"2008"	"Male"	"M"	"55-64 years"	"55-64"	"Atherosclerotic cardiovascular disease, so described"	"I25.0"	12	22752	Unreliable
	"Hillsborough County, NH"	"33011"	"2008"	"2008"	"Male"	"M"	"55-64 years"	"55-64"	"Atherosclerotic heart disease"	"I25.1"	14	22752	Unreliable
	"Hillsborough County, NH"	"33011"	"2008"	"2008"	"Male"	"M"	"65-74 years"	"65-74"	"Acute myocardial infarction, unspecified"	"I21.9"	11	11227	Unreliable
	"Hillsborough County, NH"	"33011"	"2008"	"2008"	"Male"	"M"	"65-74 years"	"65-74"	"Atherosclerotic heart disease"	"I25.1"	15	11227	Unreliable
	"Hillsborough County, NH"	"33011"	"2008"	"2008"	"Male"	"M"	"75-84 years"	"75-84"	"Acute myocardial infarction, unspecified"	"I21.9"	14	6191	Unreliable
	"Hillsborough County, NH"	"33011"	"2008"	"2008"	"Male"	"M"	"75-84 years"	"75-84"	"Atherosclerotic heart disease"	"I25.1"	24	6191	387.7
	"Hillsborough County, NH"	"33011"	"2008"	"2008"	"Male"	"M"	"85+ years"	"85+"	"Acute myocardial infarction, unspecified"	"I21.9"	18	2018	Unreliable
	"Hillsborough County, NH"	"33011"	"2008"	"2008"	"Male"	"M"	"85+ years"	"85+"	"Atherosclerotic cardiovascular disease, so described"	"I25.0"	10	2018	Unreliable
	"Hillsborough County, NH"	"33011"	"2008"	"2008"	"Male"	"M"	"85+ years"	"85+"	"Atherosclerotic heart disease"	"I25.1"	35	2018	1734.4
	"Hillsborough County, NH"	"33011"	"2008"	"2008"	"Male"	"M"	"85+ years"	"85+"	"Congestive heart failure"	"I50.0"	15	2018	Unreliable
	"Merrimack County, NH"	"33013"	"2008"	"2008"	"Female"	"F"	"75-84 years"	"75-84"	"Atherosclerotic heart disease"	"I25.1"	11	3788	Unreliable
	"Merrimack County, NH"	"33013"	"2008"	"2008"	"Female"	"F"	"85+ years"	"85+"	"Acute myocardial infarction, unspecified"	"I21.9"	26	2145	1212.1
	"Merrimack County, NH"	"33013"	"2008"	"2008"	"Female"	"F"	"85+ years"	"85+"	"Atherosclerotic cardiovascular disease, so described"	"I25.0"	11	2145	Unreliable
	"Merrimack County, NH"	"33013"	"2008"	"2008"	"Female"	"F"	"85+ years"	"85+"	"Atherosclerotic heart disease"	"I25.1"	28	2145	1305.4
	"Merrimack County, NH"	"33013"	"2008"	"2008"	"Female"	"F"	"85+ years"	"85+"	"Congestive heart failure"	"I50.0"	15	2145	Unreliable
	"Merrimack County, NH"	"33013"	"2008"	"2008"	"Male"	"M"	"75-84 years"	"75-84"	"Acute myocardial infarction, unspecified"	"I21.9"	11	2596	Unreliable
	"Merrimack County, NH"	"33013"	"2008"	"2008"	"Male"	"M"	"85+ years"	"85+"	"Atherosclerotic heart disease"	"I25.1"	18	924	Unreliable
