"Notes"	"County"	"County Code"	"Year"	"Year Code"	"Gender"	"Gender Code"	"Ten-Year Age Groups"	"Ten-Year Age Groups Code"	"Cause of death"	"Cause of death Code"	Deaths	Population	Crude Rate
	"Buffalo County, NE"	"31019"	"2011"	"2011"	"Male"	"M"	"85+ years"	"85+"	"Atherosclerotic heart disease"	"I25.1"	10	303	Unreliable
	"Cuming County, NE"	"31039"	"2011"	"2011"	"Female"	"F"	"85+ years"	"85+"	"Atherosclerotic heart disease"	"I25.1"	10	260	Unreliable
	"Douglas County, NE"	"31055"	"2011"	"2011"	"Female"	"F"	"75-84 years"	"75-84"	"Atherosclerotic heart disease"	"I25.1"	28	10704	261.6
	"Douglas County, NE"	"31055"	"2011"	"2011"	"Female"	"F"	"85+ years"	"85+"	"Acute myocardial infarction, unspecified"	"I21.9"	19	5775	Unreliable
	"Douglas County, NE"	"31055"	"2011"	"2011"	"Female"	"F"	"85+ years"	"85+"	"Atherosclerotic heart disease"	"I25.1"	55	5775	952.4
	"Douglas County, NE"	"31055"	"2011"	"2011"	"Female"	"F"	"85+ years"	"85+"	"Cardiac arrest, unspecified"	"I46.9"	18	5775	Unreliable
	"Douglas County, NE"	"31055"	"2011"	"2011"	"Female"	"F"	"85+ years"	"85+"	"Congestive heart failure"	"I50.0"	48	5775	831.2
	"Douglas County, NE"	"31055"	"2011"	"2011"	"Male"	"M"	"45-54 years"	"45-54"	"Atherosclerotic heart disease"	"I25.1"	13	34807	Unreliable
	"Douglas County, NE"	"31055"	"2011"	"2011"	"Male"	"M"	"55-64 years"	"55-64"	"Acute myocardial infarction, unspecified"	"I21.9"	11	28272	Unreliable
	"Douglas County, NE"	"31055"	"2011"	"2011"	"Male"	"M"	"55-64 years"	"55-64"	"Atherosclerotic heart disease"	"I25.1"	21	28272	74.3
	"Douglas County, NE"	"31055"	"2011"	"2011"	"Male"	"M"	"65-74 years"	"65-74"	"Acute myocardial infarction, unspecified"	"I21.9"	11	13647	Unreliable
	"Douglas County, NE"	"31055"	"2011"	"2011"	"Male"	"M"	"65-74 years"	"65-74"	"Atherosclerotic heart disease"	"I25.1"	18	13647	Unreliable
	"Douglas County, NE"	"31055"	"2011"	"2011"	"Male"	"M"	"75-84 years"	"75-84"	"Atherosclerotic heart disease"	"I25.1"	40	7452	536.8
	"Douglas County, NE"	"31055"	"2011"	"2011"	"Male"	"M"	"75-84 years"	"75-84"	"Congestive heart failure"	"I50.0"	11	7452	Unreliable
	"Douglas County, NE"	"31055"	"2011"	"2011"	"Male"	"M"	"85+ years"	"85+"	"Acute myocardial infarction, unspecified"	"I21.9"	17	2618	Unreliable
	"Douglas County, NE"	"31055"	"2011"	"2011"	"Male"	"M"	"85+ years"	"85+"	"Atherosclerotic heart disease"	"I25.1"	38	2618	1451.5
	"Douglas County, NE"	"31055"	"2011"	"2011"	"Male"	"M"	"85+ years"	"85+"	"Congestive heart failure"	"I50.0"	17	2618	Unreliable
	"Lancaster County, NE"	"31109"	"2011"	"2011"	"Female"	"F"	"75-84 years"	"75-84"	"Atherosclerotic heart disease"	"I25.1"	12	6054	Unreliable
	"Lancaster County, NE"	"31109"	"2011"	"2011"	"Female"	"F"	"85+ years"	"85+"	"Atherosclerotic heart disease"	"I25.1"	26	3325	782.0
	"Lancaster County, NE"	"31109"	"2011"	"2011"	"Female"	"F"	"85+ years"	"85+"	"Atrial fibrillation and flutter"	"I48"	12	3325	Unreliable
	"Lancaster County, NE"	"31109"	"2011"	"2011"	"Female"	"F"	"85+ years"	"85+"	"Congestive heart failure"	"I50.0"	17	3325	Unreliable
	"Lancaster County, NE"	"31109"	"2011"	"2011"	"Male"	"M"	"55-64 years"	"55-64"	"Atherosclerotic heart disease"	"I25.1"	13	15999	Unreliable
	"Lancaster County, NE"	"31109"	"2011"	"2011"	"Male"	"M"	"65-74 years"	"65-74"	"Atherosclerotic heart disease"	"I25.1"	10	7910	Unreliable
	"Lancaster County, NE"	"31109"	"2011"	"2011"	"Male"	"M"	"85+ years"	"85+"	"Atherosclerotic heart disease"	"I25.1"	22	1686	1304.9
	"Sarpy County, NE"	"31153"	"2011"	"2011"	"Female"	"F"	"85+ years"	"85+"	"Atherosclerotic heart disease"	"I25.1"	10	1055	Unreliable
	"Sarpy County, NE"	"31153"	"2011"	"2011"	"Male"	"M"	"75-84 years"	"75-84"	"Atherosclerotic heart disease"	"I25.1"	15	1890	Unreliable
	"Scotts Bluff County, NE"	"31157"	"2011"	"2011"	"Female"	"F"	"85+ years"	"85+"	"Atherosclerotic heart disease"	"I25.1"	16	700	Unreliable
	"Scotts Bluff County, NE"	"31157"	"2011"	"2011"	"Male"	"M"	"85+ years"	"85+"	"Atherosclerotic heart disease"	"I25.1"	11	327	Unreliable
	"Clark County, NV"	"32003"	"2011"	"2011"	"Female"	"F"	"35-44 years"	"35-44"	"Cardiac arrest, unspecified"	"I46.9"	10	139320	Unreliable
	"Clark County, NV"	"32003"	"2011"	"2011"	"Female"	"F"	"45-54 years"	"45-54"	"Atherosclerotic cardiovascular disease, so described"	"I25.0"	20	130291	15.4
	"Clark County, NV"	"32003"	"2011"	"2011"	"Female"	"F"	"45-54 years"	"45-54"	"Cardiac arrest, unspecified"	"I46.9"	33	130291	25.3
	"Clark County, NV"	"32003"	"2011"	"2011"	"Female"	"F"	"55-64 years"	"55-64"	"Hypertensive heart disease without (congestive) heart failure"	"I11.9"	24	114745	20.9
	"Clark County, NV"	"32003"	"2011"	"2011"	"Female"	"F"	"55-64 years"	"55-64"	"Acute myocardial infarction, unspecified"	"I21.9"	14	114745	Unreliable
	"Clark County, NV"	"32003"	"2011"	"2011"	"Female"	"F"	"55-64 years"	"55-64"	"Atherosclerotic cardiovascular disease, so described"	"I25.0"	41	114745	35.7
	"Clark County, NV"	"32003"	"2011"	"2011"	"Female"	"F"	"55-64 years"	"55-64"	"Atherosclerotic heart disease"	"I25.1"	19	114745	Unreliable
	"Clark County, NV"	"32003"	"2011"	"2011"	"Female"	"F"	"55-64 years"	"55-64"	"Cardiac arrest, unspecified"	"I46.9"	42	114745	36.6
	"Clark County, NV"	"32003"	"2011"	"2011"	"Female"	"F"	"65-74 years"	"65-74"	"Hypertensive heart disease without (congestive) heart failure"	"I11.9"	25	72945	34.3
	"Clark County, NV"	"32003"	"2011"	"2011"	"Female"	"F"	"65-74 years"	"65-74"	"Acute myocardial infarction, unspecified"	"I21.9"	17	72945	Unreliable
	"Clark County, NV"	"32003"	"2011"	"2011"	"Female"	"F"	"65-74 years"	"65-74"	"Atherosclerotic cardiovascular disease, so described"	"I25.0"	43	72945	58.9
	"Clark County, NV"	"32003"	"2011"	"2011"	"Female"	"F"	"65-74 years"	"65-74"	"Atherosclerotic heart disease"	"I25.1"	27	72945	37.0
	"Clark County, NV"	"32003"	"2011"	"2011"	"Female"	"F"	"65-74 years"	"65-74"	"Cardiac arrest, unspecified"	"I46.9"	69	72945	94.6
	"Clark County, NV"	"32003"	"2011"	"2011"	"Female"	"F"	"65-74 years"	"65-74"	"Congestive heart failure"	"I50.0"	11	72945	Unreliable
	"Clark County, NV"	"32003"	"2011"	"2011"	"Female"	"F"	"75-84 years"	"75-84"	"Hypertensive heart disease without (congestive) heart failure"	"I11.9"	21	36178	58.0
	"Clark County, NV"	"32003"	"2011"	"2011"	"Female"	"F"	"75-84 years"	"75-84"	"Acute myocardial infarction, unspecified"	"I21.9"	42	36178	116.1
	"Clark County, NV"	"32003"	"2011"	"2011"	"Female"	"F"	"75-84 years"	"75-84"	"Atherosclerotic cardiovascular disease, so described"	"I25.0"	63	36178	174.1
	"Clark County, NV"	"32003"	"2011"	"2011"	"Female"	"F"	"75-84 years"	"75-84"	"Atherosclerotic heart disease"	"I25.1"	73	36178	201.8
	"Clark County, NV"	"32003"	"2011"	"2011"	"Female"	"F"	"75-84 years"	"75-84"	"Cardiomyopathy, unspecified"	"I42.9"	10	36178	Unreliable
	"Clark County, NV"	"32003"	"2011"	"2011"	"Female"	"F"	"75-84 years"	"75-84"	"Cardiac arrest, unspecified"	"I46.9"	76	36178	210.1
	"Clark County, NV"	"32003"	"2011"	"2011"	"Female"	"F"	"75-84 years"	"75-84"	"Atrial fibrillation and flutter"	"I48"	10	36178	Unreliable
	"Clark County, NV"	"32003"	"2011"	"2011"	"Female"	"F"	"75-84 years"	"75-84"	"Congestive heart failure"	"I50.0"	33	36178	91.2
	"Clark County, NV"	"32003"	"2011"	"2011"	"Female"	"F"	"75-84 years"	"75-84"	"Heart disease, unspecified"	"I51.9"	25	36178	69.1
	"Clark County, NV"	"32003"	"2011"	"2011"	"Female"	"F"	"85+ years"	"85+"	"Hypertensive heart disease without (congestive) heart failure"	"I11.9"	14	13596	Unreliable
	"Clark County, NV"	"32003"	"2011"	"2011"	"Female"	"F"	"85+ years"	"85+"	"Acute myocardial infarction, unspecified"	"I21.9"	32	13596	235.4
	"Clark County, NV"	"32003"	"2011"	"2011"	"Female"	"F"	"85+ years"	"85+"	"Atherosclerotic cardiovascular disease, so described"	"I25.0"	34	13596	250.1
	"Clark County, NV"	"32003"	"2011"	"2011"	"Female"	"F"	"85+ years"	"85+"	"Atherosclerotic heart disease"	"I25.1"	95	13596	698.7
	"Clark County, NV"	"32003"	"2011"	"2011"	"Female"	"F"	"85+ years"	"85+"	"Aortic (valve) stenosis"	"I35.0"	11	13596	Unreliable
	"Clark County, NV"	"32003"	"2011"	"2011"	"Female"	"F"	"85+ years"	"85+"	"Cardiac arrest, unspecified"	"I46.9"	66	13596	485.4
	"Clark County, NV"	"32003"	"2011"	"2011"	"Female"	"F"	"85+ years"	"85+"	"Atrial fibrillation and flutter"	"I48"	10	13596	Unreliable
	"Clark County, NV"	"32003"	"2011"	"2011"	"Female"	"F"	"85+ years"	"85+"	"Congestive heart failure"	"I50.0"	54	13596	397.2
	"Clark County, NV"	"32003"	"2011"	"2011"	"Female"	"F"	"85+ years"	"85+"	"Heart disease, unspecified"	"I51.9"	46	13596	338.3
	"Clark County, NV"	"32003"	"2011"	"2011"	"Male"	"M"	"35-44 years"	"35-44"	"Atherosclerotic heart disease"	"I25.1"	10	146488	Unreliable
	"Clark County, NV"	"32003"	"2011"	"2011"	"Male"	"M"	"35-44 years"	"35-44"	"Cardiac arrest, unspecified"	"I46.9"	26	146488	17.7
	"Clark County, NV"	"32003"	"2011"	"2011"	"Male"	"M"	"45-54 years"	"45-54"	"Hypertensive heart disease without (congestive) heart failure"	"I11.9"	16	135381	Unreliable
	"Clark County, NV"	"32003"	"2011"	"2011"	"Male"	"M"	"45-54 years"	"45-54"	"Acute myocardial infarction, unspecified"	"I21.9"	17	135381	Unreliable
	"Clark County, NV"	"32003"	"2011"	"2011"	"Male"	"M"	"45-54 years"	"45-54"	"Atherosclerotic cardiovascular disease, so described"	"I25.0"	51	135381	37.7
	"Clark County, NV"	"32003"	"2011"	"2011"	"Male"	"M"	"45-54 years"	"45-54"	"Atherosclerotic heart disease"	"I25.1"	18	135381	Unreliable
	"Clark County, NV"	"32003"	"2011"	"2011"	"Male"	"M"	"45-54 years"	"45-54"	"Cardiac arrest, unspecified"	"I46.9"	58	135381	42.8
	"Clark County, NV"	"32003"	"2011"	"2011"	"Male"	"M"	"55-64 years"	"55-64"	"Hypertensive heart disease without (congestive) heart failure"	"I11.9"	38	108299	35.1
	"Clark County, NV"	"32003"	"2011"	"2011"	"Male"	"M"	"55-64 years"	"55-64"	"Acute myocardial infarction, unspecified"	"I21.9"	39	108299	36.0
	"Clark County, NV"	"32003"	"2011"	"2011"	"Male"	"M"	"55-64 years"	"55-64"	"Atherosclerotic cardiovascular disease, so described"	"I25.0"	108	108299	99.7
	"Clark County, NV"	"32003"	"2011"	"2011"	"Male"	"M"	"55-64 years"	"55-64"	"Atherosclerotic heart disease"	"I25.1"	42	108299	38.8
	"Clark County, NV"	"32003"	"2011"	"2011"	"Male"	"M"	"55-64 years"	"55-64"	"Cardiac arrest, unspecified"	"I46.9"	103	108299	95.1
	"Clark County, NV"	"32003"	"2011"	"2011"	"Male"	"M"	"65-74 years"	"65-74"	"Hypertensive heart disease without (congestive) heart failure"	"I11.9"	46	68119	67.5
	"Clark County, NV"	"32003"	"2011"	"2011"	"Male"	"M"	"65-74 years"	"65-74"	"Acute myocardial infarction, unspecified"	"I21.9"	50	68119	73.4
	"Clark County, NV"	"32003"	"2011"	"2011"	"Male"	"M"	"65-74 years"	"65-74"	"Atherosclerotic cardiovascular disease, so described"	"I25.0"	117	68119	171.8
	"Clark County, NV"	"32003"	"2011"	"2011"	"Male"	"M"	"65-74 years"	"65-74"	"Atherosclerotic heart disease"	"I25.1"	68	68119	99.8
	"Clark County, NV"	"32003"	"2011"	"2011"	"Male"	"M"	"65-74 years"	"65-74"	"Cardiomyopathy, unspecified"	"I42.9"	18	68119	Unreliable
	"Clark County, NV"	"32003"	"2011"	"2011"	"Male"	"M"	"65-74 years"	"65-74"	"Cardiac arrest, unspecified"	"I46.9"	129	68119	189.4
	"Clark County, NV"	"32003"	"2011"	"2011"	"Male"	"M"	"65-74 years"	"65-74"	"Congestive heart failure"	"I50.0"	11	68119	Unreliable
	"Clark County, NV"	"32003"	"2011"	"2011"	"Male"	"M"	"65-74 years"	"65-74"	"Heart disease, unspecified"	"I51.9"	13	68119	Unreliable
	"Clark County, NV"	"32003"	"2011"	"2011"	"Male"	"M"	"75-84 years"	"75-84"	"Hypertensive heart disease without (congestive) heart failure"	"I11.9"	22	31862	69.0
	"Clark County, NV"	"32003"	"2011"	"2011"	"Male"	"M"	"75-84 years"	"75-84"	"Acute myocardial infarction, unspecified"	"I21.9"	47	31862	147.5
	"Clark County, NV"	"32003"	"2011"	"2011"	"Male"	"M"	"75-84 years"	"75-84"	"Atherosclerotic cardiovascular disease, so described"	"I25.0"	90	31862	282.5
	"Clark County, NV"	"32003"	"2011"	"2011"	"Male"	"M"	"75-84 years"	"75-84"	"Atherosclerotic heart disease"	"I25.1"	106	31862	332.7
	"Clark County, NV"	"32003"	"2011"	"2011"	"Male"	"M"	"75-84 years"	"75-84"	"Ischaemic cardiomyopathy"	"I25.5"	14	31862	Unreliable
	"Clark County, NV"	"32003"	"2011"	"2011"	"Male"	"M"	"75-84 years"	"75-84"	"Cardiomyopathy, unspecified"	"I42.9"	17	31862	Unreliable
	"Clark County, NV"	"32003"	"2011"	"2011"	"Male"	"M"	"75-84 years"	"75-84"	"Cardiac arrest, unspecified"	"I46.9"	116	31862	364.1
	"Clark County, NV"	"32003"	"2011"	"2011"	"Male"	"M"	"75-84 years"	"75-84"	"Congestive heart failure"	"I50.0"	36	31862	113.0
	"Clark County, NV"	"32003"	"2011"	"2011"	"Male"	"M"	"75-84 years"	"75-84"	"Heart disease, unspecified"	"I51.9"	28	31862	87.9
	"Clark County, NV"	"32003"	"2011"	"2011"	"Male"	"M"	"85+ years"	"85+"	"Acute myocardial infarction, unspecified"	"I21.9"	19	8065	Unreliable
	"Clark County, NV"	"32003"	"2011"	"2011"	"Male"	"M"	"85+ years"	"85+"	"Atherosclerotic cardiovascular disease, so described"	"I25.0"	51	8065	632.4
	"Clark County, NV"	"32003"	"2011"	"2011"	"Male"	"M"	"85+ years"	"85+"	"Atherosclerotic heart disease"	"I25.1"	72	8065	892.7
	"Clark County, NV"	"32003"	"2011"	"2011"	"Male"	"M"	"85+ years"	"85+"	"Ischaemic cardiomyopathy"	"I25.5"	10	8065	Unreliable
	"Clark County, NV"	"32003"	"2011"	"2011"	"Male"	"M"	"85+ years"	"85+"	"Cardiac arrest, unspecified"	"I46.9"	54	8065	669.6
	"Clark County, NV"	"32003"	"2011"	"2011"	"Male"	"M"	"85+ years"	"85+"	"Congestive heart failure"	"I50.0"	25	8065	310.0
	"Clark County, NV"	"32003"	"2011"	"2011"	"Male"	"M"	"85+ years"	"85+"	"Heart disease, unspecified"	"I51.9"	26	8065	322.4
	"Nye County, NV"	"32023"	"2011"	"2011"	"Male"	"M"	"65-74 years"	"65-74"	"Atherosclerotic cardiovascular disease, so described"	"I25.0"	10	3559	Unreliable
	"Nye County, NV"	"32023"	"2011"	"2011"	"Male"	"M"	"65-74 years"	"65-74"	"Cardiac arrest, unspecified"	"I46.9"	10	3559	Unreliable
	"Washoe County, NV"	"32031"	"2011"	"2011"	"Female"	"F"	"55-64 years"	"55-64"	"Hypertensive heart disease without (congestive) heart failure"	"I11.9"	11	27708	Unreliable
	"Washoe County, NV"	"32031"	"2011"	"2011"	"Female"	"F"	"55-64 years"	"55-64"	"Atherosclerotic cardiovascular disease, so described"	"I25.0"	13	27708	Unreliable
	"Washoe County, NV"	"32031"	"2011"	"2011"	"Female"	"F"	"65-74 years"	"65-74"	"Hypertensive heart disease without (congestive) heart failure"	"I11.9"	12	16219	Unreliable
	"Washoe County, NV"	"32031"	"2011"	"2011"	"Female"	"F"	"65-74 years"	"65-74"	"Atherosclerotic cardiovascular disease, so described"	"I25.0"	22	16219	135.6
	"Washoe County, NV"	"32031"	"2011"	"2011"	"Female"	"F"	"65-74 years"	"65-74"	"Atherosclerotic heart disease"	"I25.1"	10	16219	Unreliable
	"Washoe County, NV"	"32031"	"2011"	"2011"	"Female"	"F"	"75-84 years"	"75-84"	"Hypertensive heart disease without (congestive) heart failure"	"I11.9"	11	8315	Unreliable
	"Washoe County, NV"	"32031"	"2011"	"2011"	"Female"	"F"	"75-84 years"	"75-84"	"Acute myocardial infarction, unspecified"	"I21.9"	12	8315	Unreliable
	"Washoe County, NV"	"32031"	"2011"	"2011"	"Female"	"F"	"75-84 years"	"75-84"	"Atherosclerotic cardiovascular disease, so described"	"I25.0"	17	8315	Unreliable
	"Washoe County, NV"	"32031"	"2011"	"2011"	"Female"	"F"	"75-84 years"	"75-84"	"Atherosclerotic heart disease"	"I25.1"	17	8315	Unreliable
	"Washoe County, NV"	"32031"	"2011"	"2011"	"Female"	"F"	"85+ years"	"85+"	"Hypertensive heart disease with (congestive) heart failure"	"I11.0"	12	3898	Unreliable
	"Washoe County, NV"	"32031"	"2011"	"2011"	"Female"	"F"	"85+ years"	"85+"	"Hypertensive heart disease without (congestive) heart failure"	"I11.9"	27	3898	692.7
	"Washoe County, NV"	"32031"	"2011"	"2011"	"Female"	"F"	"85+ years"	"85+"	"Acute myocardial infarction, unspecified"	"I21.9"	11	3898	Unreliable
	"Washoe County, NV"	"32031"	"2011"	"2011"	"Female"	"F"	"85+ years"	"85+"	"Atherosclerotic cardiovascular disease, so described"	"I25.0"	37	3898	949.2
	"Washoe County, NV"	"32031"	"2011"	"2011"	"Female"	"F"	"85+ years"	"85+"	"Atherosclerotic heart disease"	"I25.1"	48	3898	1231.4
	"Washoe County, NV"	"32031"	"2011"	"2011"	"Male"	"M"	"45-54 years"	"45-54"	"Atherosclerotic cardiovascular disease, so described"	"I25.0"	16	30619	Unreliable
	"Washoe County, NV"	"32031"	"2011"	"2011"	"Male"	"M"	"55-64 years"	"55-64"	"Hypertensive heart disease without (congestive) heart failure"	"I11.9"	18	27746	Unreliable
	"Washoe County, NV"	"32031"	"2011"	"2011"	"Male"	"M"	"55-64 years"	"55-64"	"Atherosclerotic cardiovascular disease, so described"	"I25.0"	52	27746	187.4
	"Washoe County, NV"	"32031"	"2011"	"2011"	"Male"	"M"	"65-74 years"	"65-74"	"Hypertensive heart disease without (congestive) heart failure"	"I11.9"	23	16021	143.6
	"Washoe County, NV"	"32031"	"2011"	"2011"	"Male"	"M"	"65-74 years"	"65-74"	"Atherosclerotic cardiovascular disease, so described"	"I25.0"	50	16021	312.1
	"Washoe County, NV"	"32031"	"2011"	"2011"	"Male"	"M"	"65-74 years"	"65-74"	"Atherosclerotic heart disease"	"I25.1"	16	16021	Unreliable
	"Washoe County, NV"	"32031"	"2011"	"2011"	"Male"	"M"	"75-84 years"	"75-84"	"Hypertensive heart disease without (congestive) heart failure"	"I11.9"	10	6906	Unreliable
	"Washoe County, NV"	"32031"	"2011"	"2011"	"Male"	"M"	"75-84 years"	"75-84"	"Atherosclerotic cardiovascular disease, so described"	"I25.0"	42	6906	608.2
	"Washoe County, NV"	"32031"	"2011"	"2011"	"Male"	"M"	"75-84 years"	"75-84"	"Atherosclerotic heart disease"	"I25.1"	29	6906	419.9
	"Washoe County, NV"	"32031"	"2011"	"2011"	"Male"	"M"	"85+ years"	"85+"	"Acute myocardial infarction, unspecified"	"I21.9"	10	2140	Unreliable
	"Washoe County, NV"	"32031"	"2011"	"2011"	"Male"	"M"	"85+ years"	"85+"	"Atherosclerotic cardiovascular disease, so described"	"I25.0"	40	2140	1869.2
	"Washoe County, NV"	"32031"	"2011"	"2011"	"Male"	"M"	"85+ years"	"85+"	"Atherosclerotic heart disease"	"I25.1"	42	2140	1962.6
	"Carson City, NV"	"32510"	"2011"	"2011"	"Female"	"F"	"85+ years"	"85+"	"Atherosclerotic heart disease"	"I25.1"	11	908	Unreliable
	"Belknap County, NH"	"33001"	"2011"	"2011"	"Female"	"F"	"85+ years"	"85+"	"Atherosclerotic heart disease"	"I25.1"	18	925	Unreliable
	"Belknap County, NH"	"33001"	"2011"	"2011"	"Male"	"M"	"85+ years"	"85+"	"Acute myocardial infarction, unspecified"	"I21.9"	25	532	4699.2
	"Cheshire County, NH"	"33005"	"2011"	"2011"	"Female"	"F"	"85+ years"	"85+"	"Acute myocardial infarction, unspecified"	"I21.9"	10	1067	Unreliable
	"Hillsborough County, NH"	"33011"	"2011"	"2011"	"Female"	"F"	"65-74 years"	"65-74"	"Acute myocardial infarction, unspecified"	"I21.9"	12	14080	Unreliable
	"Hillsborough County, NH"	"33011"	"2011"	"2011"	"Female"	"F"	"75-84 years"	"75-84"	"Atherosclerotic heart disease"	"I25.1"	12	8858	Unreliable
	"Hillsborough County, NH"	"33011"	"2011"	"2011"	"Female"	"F"	"85+ years"	"85+"	"Acute myocardial infarction, unspecified"	"I21.9"	24	4848	495.0
	"Hillsborough County, NH"	"33011"	"2011"	"2011"	"Female"	"F"	"85+ years"	"85+"	"Atherosclerotic cardiovascular disease, so described"	"I25.0"	10	4848	Unreliable
	"Hillsborough County, NH"	"33011"	"2011"	"2011"	"Female"	"F"	"85+ years"	"85+"	"Atherosclerotic heart disease"	"I25.1"	58	4848	1196.4
	"Hillsborough County, NH"	"33011"	"2011"	"2011"	"Female"	"F"	"85+ years"	"85+"	"Atrial fibrillation and flutter"	"I48"	15	4848	Unreliable
	"Hillsborough County, NH"	"33011"	"2011"	"2011"	"Female"	"F"	"85+ years"	"85+"	"Congestive heart failure"	"I50.0"	25	4848	515.7
	"Hillsborough County, NH"	"33011"	"2011"	"2011"	"Male"	"M"	"55-64 years"	"55-64"	"Acute myocardial infarction, unspecified"	"I21.9"	10	25650	Unreliable
	"Hillsborough County, NH"	"33011"	"2011"	"2011"	"Male"	"M"	"55-64 years"	"55-64"	"Atherosclerotic cardiovascular disease, so described"	"I25.0"	14	25650	Unreliable
	"Hillsborough County, NH"	"33011"	"2011"	"2011"	"Male"	"M"	"55-64 years"	"55-64"	"Atherosclerotic heart disease"	"I25.1"	11	25650	Unreliable
	"Hillsborough County, NH"	"33011"	"2011"	"2011"	"Male"	"M"	"65-74 years"	"65-74"	"Acute myocardial infarction, unspecified"	"I21.9"	10	12651	Unreliable
	"Hillsborough County, NH"	"33011"	"2011"	"2011"	"Male"	"M"	"65-74 years"	"65-74"	"Atherosclerotic heart disease"	"I25.1"	12	12651	Unreliable
	"Hillsborough County, NH"	"33011"	"2011"	"2011"	"Male"	"M"	"75-84 years"	"75-84"	"Acute myocardial infarction, unspecified"	"I21.9"	12	6421	Unreliable
	"Hillsborough County, NH"	"33011"	"2011"	"2011"	"Male"	"M"	"75-84 years"	"75-84"	"Atherosclerotic heart disease"	"I25.1"	41	6421	638.5
	"Hillsborough County, NH"	"33011"	"2011"	"2011"	"Male"	"M"	"85+ years"	"85+"	"Acute myocardial infarction, unspecified"	"I21.9"	16	2240	Unreliable
	"Hillsborough County, NH"	"33011"	"2011"	"2011"	"Male"	"M"	"85+ years"	"85+"	"Atherosclerotic heart disease"	"I25.1"	36	2240	1607.1
	"Merrimack County, NH"	"33013"	"2011"	"2011"	"Female"	"F"	"85+ years"	"85+"	"Acute myocardial infarction, unspecified"	"I21.9"	14	2219	Unreliable
	"Merrimack County, NH"	"33013"	"2011"	"2011"	"Female"	"F"	"85+ years"	"85+"	"Atherosclerotic heart disease"	"I25.1"	30	2219	1352.0
	"Merrimack County, NH"	"33013"	"2011"	"2011"	"Female"	"F"	"85+ years"	"85+"	"Congestive heart failure"	"I50.0"	13	2219	Unreliable
	"Merrimack County, NH"	"33013"	"2011"	"2011"	"Male"	"M"	"85+ years"	"85+"	"Acute myocardial infarction, unspecified"	"I21.9"	11	997	Unreliable
	"Merrimack County, NH"	"33013"	"2011"	"2011"	"Male"	"M"	"85+ years"	"85+"	"Atherosclerotic heart disease"	"I25.1"	20	997	2006.0
	"Rockingham County, NH"	"33015"	"2011"	"2011"	"Female"	"F"	"75-84 years"	"75-84"	"Acute myocardial infarction, unspecified"	"I21.9"	10	6742	Unreliable
	"Rockingham County, NH"	"33015"	"2011"	"2011"	"Female"	"F"	"75-84 years"	"75-84"	"Atherosclerotic heart disease"	"I25.1"	22	6742	326.3
	"Rockingham County, NH"	"33015"	"2011"	"2011"	"Female"	"F"	"75-84 years"	"75-84"	"Congestive heart failure"	"I50.0"	10	6742	Unreliable
	"Rockingham County, NH"	"33015"	"2011"	"2011"	"Female"	"F"	"85+ years"	"85+"	"Acute myocardial infarction, unspecified"	"I21.9"	17	3292	Unreliable
	"Rockingham County, NH"	"33015"	"2011"	"2011"	"Female"	"F"	"85+ years"	"85+"	"Atherosclerotic cardiovascular disease, so described"	"I25.0"	10	3292	Unreliable
