"Notes"	"County"	"County Code"	"Year"	"Year Code"	"Gender"	"Gender Code"	"Ten-Year Age Groups"	"Ten-Year Age Groups Code"	"Cause of death"	"Cause of death Code"	Deaths	Population	Crude Rate
	"Davidson County, TN"	"47037"	"2009"	"2009"	"Female"	"F"	"65-74 years"	"65-74"	"Acute myocardial infarction, unspecified"	"I21.9"	15	19223	Unreliable
	"Davidson County, TN"	"47037"	"2009"	"2009"	"Female"	"F"	"65-74 years"	"65-74"	"Atherosclerotic heart disease"	"I25.1"	16	19223	Unreliable
	"Davidson County, TN"	"47037"	"2009"	"2009"	"Female"	"F"	"75-84 years"	"75-84"	"Acute myocardial infarction, unspecified"	"I21.9"	52	13421	387.5
	"Davidson County, TN"	"47037"	"2009"	"2009"	"Female"	"F"	"75-84 years"	"75-84"	"Atherosclerotic cardiovascular disease, so described"	"I25.0"	20	13421	149.0
	"Davidson County, TN"	"47037"	"2009"	"2009"	"Female"	"F"	"75-84 years"	"75-84"	"Atherosclerotic heart disease"	"I25.1"	24	13421	178.8
	"Davidson County, TN"	"47037"	"2009"	"2009"	"Female"	"F"	"85+ years"	"85+"	"Hypertensive heart disease with (congestive) heart failure"	"I11.0"	12	6234	Unreliable
	"Davidson County, TN"	"47037"	"2009"	"2009"	"Female"	"F"	"85+ years"	"85+"	"Acute myocardial infarction, unspecified"	"I21.9"	80	6234	1283.3
	"Davidson County, TN"	"47037"	"2009"	"2009"	"Female"	"F"	"85+ years"	"85+"	"Atherosclerotic cardiovascular disease, so described"	"I25.0"	48	6234	770.0
	"Davidson County, TN"	"47037"	"2009"	"2009"	"Female"	"F"	"85+ years"	"85+"	"Atherosclerotic heart disease"	"I25.1"	32	6234	513.3
	"Davidson County, TN"	"47037"	"2009"	"2009"	"Female"	"F"	"85+ years"	"85+"	"Chronic ischaemic heart disease, unspecified"	"I25.9"	13	6234	Unreliable
	"Davidson County, TN"	"47037"	"2009"	"2009"	"Female"	"F"	"85+ years"	"85+"	"Aortic (valve) stenosis"	"I35.0"	10	6234	Unreliable
	"Davidson County, TN"	"47037"	"2009"	"2009"	"Female"	"F"	"85+ years"	"85+"	"Atrial fibrillation and flutter"	"I48"	12	6234	Unreliable
	"Davidson County, TN"	"47037"	"2009"	"2009"	"Female"	"F"	"85+ years"	"85+"	"Congestive heart failure"	"I50.0"	14	6234	Unreliable
	"Davidson County, TN"	"47037"	"2009"	"2009"	"Male"	"M"	"45-54 years"	"45-54"	"Hypertensive heart disease without (congestive) heart failure"	"I11.9"	13	40964	Unreliable
	"Davidson County, TN"	"47037"	"2009"	"2009"	"Male"	"M"	"45-54 years"	"45-54"	"Atherosclerotic cardiovascular disease, so described"	"I25.0"	18	40964	Unreliable
	"Davidson County, TN"	"47037"	"2009"	"2009"	"Male"	"M"	"55-64 years"	"55-64"	"Hypertensive heart disease without (congestive) heart failure"	"I11.9"	24	30801	77.9
	"Davidson County, TN"	"47037"	"2009"	"2009"	"Male"	"M"	"55-64 years"	"55-64"	"Acute myocardial infarction, unspecified"	"I21.9"	27	30801	87.7
	"Davidson County, TN"	"47037"	"2009"	"2009"	"Male"	"M"	"55-64 years"	"55-64"	"Atherosclerotic cardiovascular disease, so described"	"I25.0"	39	30801	126.6
	"Davidson County, TN"	"47037"	"2009"	"2009"	"Male"	"M"	"55-64 years"	"55-64"	"Atherosclerotic heart disease"	"I25.1"	22	30801	71.4
	"Davidson County, TN"	"47037"	"2009"	"2009"	"Male"	"M"	"65-74 years"	"65-74"	"Acute myocardial infarction, unspecified"	"I21.9"	33	15105	218.5
	"Davidson County, TN"	"47037"	"2009"	"2009"	"Male"	"M"	"65-74 years"	"65-74"	"Atherosclerotic cardiovascular disease, so described"	"I25.0"	29	15105	192.0
	"Davidson County, TN"	"47037"	"2009"	"2009"	"Male"	"M"	"65-74 years"	"65-74"	"Atherosclerotic heart disease"	"I25.1"	24	15105	158.9
	"Davidson County, TN"	"47037"	"2009"	"2009"	"Male"	"M"	"75-84 years"	"75-84"	"Acute myocardial infarction, unspecified"	"I21.9"	35	8305	421.4
	"Davidson County, TN"	"47037"	"2009"	"2009"	"Male"	"M"	"75-84 years"	"75-84"	"Atherosclerotic cardiovascular disease, so described"	"I25.0"	20	8305	240.8
	"Davidson County, TN"	"47037"	"2009"	"2009"	"Male"	"M"	"75-84 years"	"75-84"	"Atherosclerotic heart disease"	"I25.1"	24	8305	289.0
	"Davidson County, TN"	"47037"	"2009"	"2009"	"Male"	"M"	"85+ years"	"85+"	"Acute myocardial infarction, unspecified"	"I21.9"	31	2535	1222.9
	"Davidson County, TN"	"47037"	"2009"	"2009"	"Male"	"M"	"85+ years"	"85+"	"Atherosclerotic cardiovascular disease, so described"	"I25.0"	16	2535	Unreliable
	"Davidson County, TN"	"47037"	"2009"	"2009"	"Male"	"M"	"85+ years"	"85+"	"Atherosclerotic heart disease"	"I25.1"	27	2535	1065.1
	"Davidson County, TN"	"47037"	"2009"	"2009"	"Male"	"M"	"85+ years"	"85+"	"Chronic ischaemic heart disease, unspecified"	"I25.9"	12	2535	Unreliable
	"DeKalb County, TN"	"47041"	"2009"	"2009"	"Female"	"F"	"85+ years"	"85+"	"Acute myocardial infarction, unspecified"	"I21.9"	11	255	Unreliable
	"Dyer County, TN"	"47045"	"2009"	"2009"	"Female"	"F"	"85+ years"	"85+"	"Atherosclerotic heart disease"	"I25.1"	17	458	Unreliable
	"Dyer County, TN"	"47045"	"2009"	"2009"	"Male"	"M"	"75-84 years"	"75-84"	"Atherosclerotic heart disease"	"I25.1"	10	657	Unreliable
	"Gibson County, TN"	"47053"	"2009"	"2009"	"Female"	"F"	"75-84 years"	"75-84"	"Acute myocardial infarction, unspecified"	"I21.9"	10	1712	Unreliable
	"Greene County, TN"	"47059"	"2009"	"2009"	"Female"	"F"	"75-84 years"	"75-84"	"Atherosclerotic cardiovascular disease, so described"	"I25.0"	11	2083	Unreliable
	"Greene County, TN"	"47059"	"2009"	"2009"	"Female"	"F"	"85+ years"	"85+"	"Atherosclerotic cardiovascular disease, so described"	"I25.0"	12	837	Unreliable
	"Greene County, TN"	"47059"	"2009"	"2009"	"Female"	"F"	"85+ years"	"85+"	"Atherosclerotic heart disease"	"I25.1"	11	837	Unreliable
	"Greene County, TN"	"47059"	"2009"	"2009"	"Male"	"M"	"75-84 years"	"75-84"	"Atherosclerotic cardiovascular disease, so described"	"I25.0"	10	1522	Unreliable
	"Hamblen County, TN"	"47063"	"2009"	"2009"	"Male"	"M"	"85+ years"	"85+"	"Atherosclerotic heart disease"	"I25.1"	10	280	Unreliable
	"Hamilton County, TN"	"47065"	"2009"	"2009"	"Female"	"F"	"65-74 years"	"65-74"	"Acute myocardial infarction, unspecified"	"I21.9"	13	14045	Unreliable
	"Hamilton County, TN"	"47065"	"2009"	"2009"	"Female"	"F"	"65-74 years"	"65-74"	"Atherosclerotic heart disease"	"I25.1"	14	14045	Unreliable
	"Hamilton County, TN"	"47065"	"2009"	"2009"	"Female"	"F"	"75-84 years"	"75-84"	"Acute myocardial infarction, unspecified"	"I21.9"	12	9978	Unreliable
	"Hamilton County, TN"	"47065"	"2009"	"2009"	"Female"	"F"	"75-84 years"	"75-84"	"Atherosclerotic cardiovascular disease, so described"	"I25.0"	20	9978	200.4
	"Hamilton County, TN"	"47065"	"2009"	"2009"	"Female"	"F"	"75-84 years"	"75-84"	"Atherosclerotic heart disease"	"I25.1"	43	9978	430.9
	"Hamilton County, TN"	"47065"	"2009"	"2009"	"Female"	"F"	"85+ years"	"85+"	"Acute myocardial infarction, unspecified"	"I21.9"	23	4607	499.2
	"Hamilton County, TN"	"47065"	"2009"	"2009"	"Female"	"F"	"85+ years"	"85+"	"Atherosclerotic cardiovascular disease, so described"	"I25.0"	36	4607	781.4
	"Hamilton County, TN"	"47065"	"2009"	"2009"	"Female"	"F"	"85+ years"	"85+"	"Atherosclerotic heart disease"	"I25.1"	117	4607	2539.6
	"Hamilton County, TN"	"47065"	"2009"	"2009"	"Male"	"M"	"45-54 years"	"45-54"	"Hypertensive heart disease without (congestive) heart failure"	"I11.9"	10	23715	Unreliable
	"Hamilton County, TN"	"47065"	"2009"	"2009"	"Male"	"M"	"45-54 years"	"45-54"	"Atherosclerotic heart disease"	"I25.1"	11	23715	Unreliable
	"Hamilton County, TN"	"47065"	"2009"	"2009"	"Male"	"M"	"55-64 years"	"55-64"	"Acute myocardial infarction, unspecified"	"I21.9"	17	20478	Unreliable
	"Hamilton County, TN"	"47065"	"2009"	"2009"	"Male"	"M"	"55-64 years"	"55-64"	"Atherosclerotic heart disease"	"I25.1"	20	20478	97.7
	"Hamilton County, TN"	"47065"	"2009"	"2009"	"Male"	"M"	"65-74 years"	"65-74"	"Acute myocardial infarction, unspecified"	"I21.9"	24	11569	207.5
	"Hamilton County, TN"	"47065"	"2009"	"2009"	"Male"	"M"	"65-74 years"	"65-74"	"Atherosclerotic cardiovascular disease, so described"	"I25.0"	15	11569	Unreliable
	"Hamilton County, TN"	"47065"	"2009"	"2009"	"Male"	"M"	"65-74 years"	"65-74"	"Atherosclerotic heart disease"	"I25.1"	34	11569	293.9
	"Hamilton County, TN"	"47065"	"2009"	"2009"	"Male"	"M"	"75-84 years"	"75-84"	"Acute myocardial infarction, unspecified"	"I21.9"	15	6333	Unreliable
	"Hamilton County, TN"	"47065"	"2009"	"2009"	"Male"	"M"	"75-84 years"	"75-84"	"Atherosclerotic cardiovascular disease, so described"	"I25.0"	15	6333	Unreliable
	"Hamilton County, TN"	"47065"	"2009"	"2009"	"Male"	"M"	"75-84 years"	"75-84"	"Atherosclerotic heart disease"	"I25.1"	52	6333	821.1
	"Hamilton County, TN"	"47065"	"2009"	"2009"	"Male"	"M"	"85+ years"	"85+"	"Acute myocardial infarction, unspecified"	"I21.9"	17	1926	Unreliable
	"Hamilton County, TN"	"47065"	"2009"	"2009"	"Male"	"M"	"85+ years"	"85+"	"Atherosclerotic cardiovascular disease, so described"	"I25.0"	22	1926	1142.3
	"Hamilton County, TN"	"47065"	"2009"	"2009"	"Male"	"M"	"85+ years"	"85+"	"Atherosclerotic heart disease"	"I25.1"	47	1926	2440.3
	"Hawkins County, TN"	"47073"	"2009"	"2009"	"Male"	"M"	"65-74 years"	"65-74"	"Acute myocardial infarction, unspecified"	"I21.9"	13	2742	Unreliable
	"Hawkins County, TN"	"47073"	"2009"	"2009"	"Male"	"M"	"75-84 years"	"75-84"	"Acute myocardial infarction, unspecified"	"I21.9"	15	1114	Unreliable
	"Knox County, TN"	"47093"	"2009"	"2009"	"Female"	"F"	"65-74 years"	"65-74"	"Atherosclerotic cardiovascular disease, so described"	"I25.0"	11	16511	Unreliable
	"Knox County, TN"	"47093"	"2009"	"2009"	"Female"	"F"	"65-74 years"	"65-74"	"Atherosclerotic heart disease"	"I25.1"	10	16511	Unreliable
	"Knox County, TN"	"47093"	"2009"	"2009"	"Female"	"F"	"75-84 years"	"75-84"	"Acute myocardial infarction, unspecified"	"I21.9"	23	11107	207.1
	"Knox County, TN"	"47093"	"2009"	"2009"	"Female"	"F"	"75-84 years"	"75-84"	"Atherosclerotic cardiovascular disease, so described"	"I25.0"	23	11107	207.1
	"Knox County, TN"	"47093"	"2009"	"2009"	"Female"	"F"	"75-84 years"	"75-84"	"Atherosclerotic heart disease"	"I25.1"	20	11107	180.1
	"Knox County, TN"	"47093"	"2009"	"2009"	"Female"	"F"	"75-84 years"	"75-84"	"Atrial fibrillation and flutter"	"I48"	12	11107	Unreliable
	"Knox County, TN"	"47093"	"2009"	"2009"	"Female"	"F"	"85+ years"	"85+"	"Acute myocardial infarction, unspecified"	"I21.9"	31	4985	621.9
	"Knox County, TN"	"47093"	"2009"	"2009"	"Female"	"F"	"85+ years"	"85+"	"Atherosclerotic cardiovascular disease, so described"	"I25.0"	36	4985	722.2
	"Knox County, TN"	"47093"	"2009"	"2009"	"Female"	"F"	"85+ years"	"85+"	"Atherosclerotic heart disease"	"I25.1"	38	4985	762.3
	"Knox County, TN"	"47093"	"2009"	"2009"	"Female"	"F"	"85+ years"	"85+"	"Atrial fibrillation and flutter"	"I48"	12	4985	Unreliable
	"Knox County, TN"	"47093"	"2009"	"2009"	"Male"	"M"	"45-54 years"	"45-54"	"Acute myocardial infarction, unspecified"	"I21.9"	11	30221	Unreliable
	"Knox County, TN"	"47093"	"2009"	"2009"	"Male"	"M"	"45-54 years"	"45-54"	"Atherosclerotic heart disease"	"I25.1"	16	30221	Unreliable
	"Knox County, TN"	"47093"	"2009"	"2009"	"Male"	"M"	"55-64 years"	"55-64"	"Hypertensive heart disease without (congestive) heart failure"	"I11.9"	10	24184	Unreliable
	"Knox County, TN"	"47093"	"2009"	"2009"	"Male"	"M"	"55-64 years"	"55-64"	"Acute myocardial infarction, unspecified"	"I21.9"	23	24184	95.1
	"Knox County, TN"	"47093"	"2009"	"2009"	"Male"	"M"	"55-64 years"	"55-64"	"Atherosclerotic cardiovascular disease, so described"	"I25.0"	17	24184	Unreliable
	"Knox County, TN"	"47093"	"2009"	"2009"	"Male"	"M"	"55-64 years"	"55-64"	"Atherosclerotic heart disease"	"I25.1"	16	24184	Unreliable
	"Knox County, TN"	"47093"	"2009"	"2009"	"Male"	"M"	"65-74 years"	"65-74"	"Atherosclerotic cardiovascular disease, so described"	"I25.0"	20	13701	146.0
	"Knox County, TN"	"47093"	"2009"	"2009"	"Male"	"M"	"65-74 years"	"65-74"	"Atherosclerotic heart disease"	"I25.1"	15	13701	Unreliable
	"Knox County, TN"	"47093"	"2009"	"2009"	"Male"	"M"	"75-84 years"	"75-84"	"Acute myocardial infarction, unspecified"	"I21.9"	26	7176	362.3
	"Knox County, TN"	"47093"	"2009"	"2009"	"Male"	"M"	"75-84 years"	"75-84"	"Atherosclerotic cardiovascular disease, so described"	"I25.0"	19	7176	Unreliable
	"Knox County, TN"	"47093"	"2009"	"2009"	"Male"	"M"	"75-84 years"	"75-84"	"Atherosclerotic heart disease"	"I25.1"	30	7176	418.1
	"Knox County, TN"	"47093"	"2009"	"2009"	"Male"	"M"	"85+ years"	"85+"	"Acute myocardial infarction, unspecified"	"I21.9"	21	2152	975.8
	"Knox County, TN"	"47093"	"2009"	"2009"	"Male"	"M"	"85+ years"	"85+"	"Atherosclerotic cardiovascular disease, so described"	"I25.0"	20	2152	929.4
	"Knox County, TN"	"47093"	"2009"	"2009"	"Male"	"M"	"85+ years"	"85+"	"Atherosclerotic heart disease"	"I25.1"	29	2152	1347.6
	"Lawrence County, TN"	"47099"	"2009"	"2009"	"Female"	"F"	"85+ years"	"85+"	"Atherosclerotic heart disease"	"I25.1"	10	569	Unreliable
	"Loudon County, TN"	"47105"	"2009"	"2009"	"Male"	"M"	"65-74 years"	"65-74"	"Acute myocardial infarction, unspecified"	"I21.9"	11	3064	Unreliable
	"McNairy County, TN"	"47109"	"2009"	"2009"	"Female"	"F"	"85+ years"	"85+"	"Atherosclerotic heart disease"	"I25.1"	13	307	Unreliable
	"Madison County, TN"	"47113"	"2009"	"2009"	"Female"	"F"	"75-84 years"	"75-84"	"Acute myocardial infarction, unspecified"	"I21.9"	12	2483	Unreliable
	"Madison County, TN"	"47113"	"2009"	"2009"	"Female"	"F"	"85+ years"	"85+"	"Acute myocardial infarction, unspecified"	"I21.9"	13	1135	Unreliable
	"Madison County, TN"	"47113"	"2009"	"2009"	"Female"	"F"	"85+ years"	"85+"	"Atherosclerotic heart disease"	"I25.1"	14	1135	Unreliable
	"Madison County, TN"	"47113"	"2009"	"2009"	"Male"	"M"	"55-64 years"	"55-64"	"Acute myocardial infarction, unspecified"	"I21.9"	15	5562	Unreliable
	"Madison County, TN"	"47113"	"2009"	"2009"	"Male"	"M"	"75-84 years"	"75-84"	"Acute myocardial infarction, unspecified"	"I21.9"	12	1655	Unreliable
	"Madison County, TN"	"47113"	"2009"	"2009"	"Male"	"M"	"85+ years"	"85+"	"Atherosclerotic heart disease"	"I25.1"	11	475	Unreliable
	"Marshall County, TN"	"47117"	"2009"	"2009"	"Female"	"F"	"85+ years"	"85+"	"Acute myocardial infarction, unspecified"	"I21.9"	10	315	Unreliable
	"Maury County, TN"	"47119"	"2009"	"2009"	"Male"	"M"	"65-74 years"	"65-74"	"Acute myocardial infarction, unspecified"	"I21.9"	10	2656	Unreliable
	"Maury County, TN"	"47119"	"2009"	"2009"	"Male"	"M"	"65-74 years"	"65-74"	"Atherosclerotic heart disease"	"I25.1"	10	2656	Unreliable
	"Montgomery County, TN"	"47125"	"2009"	"2009"	"Female"	"F"	"75-84 years"	"75-84"	"Acute myocardial infarction, unspecified"	"I21.9"	10	2348	Unreliable
	"Montgomery County, TN"	"47125"	"2009"	"2009"	"Female"	"F"	"85+ years"	"85+"	"Acute myocardial infarction, unspecified"	"I21.9"	12	891	Unreliable
	"Montgomery County, TN"	"47125"	"2009"	"2009"	"Male"	"M"	"75-84 years"	"75-84"	"Acute myocardial infarction, unspecified"	"I21.9"	10	1836	Unreliable
	"Montgomery County, TN"	"47125"	"2009"	"2009"	"Male"	"M"	"75-84 years"	"75-84"	"Atherosclerotic heart disease"	"I25.1"	10	1836	Unreliable
	"Obion County, TN"	"47131"	"2009"	"2009"	"Female"	"F"	"85+ years"	"85+"	"Acute myocardial infarction, unspecified"	"I21.9"	10	465	Unreliable
	"Obion County, TN"	"47131"	"2009"	"2009"	"Male"	"M"	"55-64 years"	"55-64"	"Acute myocardial infarction, unspecified"	"I21.9"	10	2094	Unreliable
	"Overton County, TN"	"47133"	"2009"	"2009"	"Female"	"F"	"75-84 years"	"75-84"	"Acute myocardial infarction, unspecified"	"I21.9"	10	631	Unreliable
	"Putnam County, TN"	"47141"	"2009"	"2009"	"Female"	"F"	"85+ years"	"85+"	"Atherosclerotic heart disease"	"I25.1"	13	794	Unreliable
	"Roane County, TN"	"47145"	"2009"	"2009"	"Female"	"F"	"65-74 years"	"65-74"	"Acute myocardial infarction, unspecified"	"I21.9"	10	2858	Unreliable
	"Roane County, TN"	"47145"	"2009"	"2009"	"Male"	"M"	"65-74 years"	"65-74"	"Acute myocardial infarction, unspecified"	"I21.9"	12	2730	Unreliable
	"Robertson County, TN"	"47147"	"2009"	"2009"	"Female"	"F"	"85+ years"	"85+"	"Atherosclerotic cardiovascular disease, so described"	"I25.0"	10	573	Unreliable
	"Robertson County, TN"	"47147"	"2009"	"2009"	"Female"	"F"	"85+ years"	"85+"	"Atherosclerotic heart disease"	"I25.1"	10	573	Unreliable
	"Robertson County, TN"	"47147"	"2009"	"2009"	"Male"	"M"	"75-84 years"	"75-84"	"Atherosclerotic cardiovascular disease, so described"	"I25.0"	10	1001	Unreliable
	"Rutherford County, TN"	"47149"	"2009"	"2009"	"Female"	"F"	"65-74 years"	"65-74"	"Acute myocardial infarction, unspecified"	"I21.9"	12	6729	Unreliable
	"Rutherford County, TN"	"47149"	"2009"	"2009"	"Female"	"F"	"75-84 years"	"75-84"	"Acute myocardial infarction, unspecified"	"I21.9"	19	3627	Unreliable
	"Rutherford County, TN"	"47149"	"2009"	"2009"	"Female"	"F"	"85+ years"	"85+"	"Hypertensive heart disease with (congestive) heart failure"	"I11.0"	10	1581	Unreliable
	"Rutherford County, TN"	"47149"	"2009"	"2009"	"Female"	"F"	"85+ years"	"85+"	"Acute myocardial infarction, unspecified"	"I21.9"	16	1581	Unreliable
	"Rutherford County, TN"	"47149"	"2009"	"2009"	"Female"	"F"	"85+ years"	"85+"	"Atherosclerotic heart disease"	"I25.1"	17	1581	Unreliable
	"Rutherford County, TN"	"47149"	"2009"	"2009"	"Male"	"M"	"45-54 years"	"45-54"	"Atherosclerotic cardiovascular disease, so described"	"I25.0"	13	17079	Unreliable
	"Rutherford County, TN"	"47149"	"2009"	"2009"	"Male"	"M"	"55-64 years"	"55-64"	"Acute myocardial infarction, unspecified"	"I21.9"	17	11459	Unreliable
	"Rutherford County, TN"	"47149"	"2009"	"2009"	"Male"	"M"	"55-64 years"	"55-64"	"Atherosclerotic cardiovascular disease, so described"	"I25.0"	12	11459	Unreliable
	"Rutherford County, TN"	"47149"	"2009"	"2009"	"Male"	"M"	"65-74 years"	"65-74"	"Atherosclerotic heart disease"	"I25.1"	12	5789	Unreliable
	"Rutherford County, TN"	"47149"	"2009"	"2009"	"Male"	"M"	"75-84 years"	"75-84"	"Acute myocardial infarction, unspecified"	"I21.9"	16	2586	Unreliable
	"Rutherford County, TN"	"47149"	"2009"	"2009"	"Male"	"M"	"75-84 years"	"75-84"	"Atherosclerotic heart disease"	"I25.1"	12	2586	Unreliable
	"Rutherford County, TN"	"47149"	"2009"	"2009"	"Male"	"M"	"85+ years"	"85+"	"Atherosclerotic heart disease"	"I25.1"	11	653	Unreliable
