"Notes"	"County"	"County Code"	"Year"	"Year Code"	"Gender"	"Gender Code"	"Ten-Year Age Groups"	"Ten-Year Age Groups Code"	"Cause of death"	"Cause of death Code"	Deaths	Population	Crude Rate
	"Honolulu County, HI"	"15003"	"2009"	"2009"	"Female"	"F"	"75-84 years"	"75-84"	"Cardiac arrest, unspecified"	"I46.9"	47	28110	167.2
	"Honolulu County, HI"	"15003"	"2009"	"2009"	"Female"	"F"	"75-84 years"	"75-84"	"Congestive heart failure"	"I50.0"	11	28110	Unreliable
	"Honolulu County, HI"	"15003"	"2009"	"2009"	"Female"	"F"	"85+ years"	"85+"	"Hypertensive heart disease with (congestive) heart failure"	"I11.0"	10	13160	Unreliable
	"Honolulu County, HI"	"15003"	"2009"	"2009"	"Female"	"F"	"85+ years"	"85+"	"Acute myocardial infarction, unspecified"	"I21.9"	47	13160	357.1
	"Honolulu County, HI"	"15003"	"2009"	"2009"	"Female"	"F"	"85+ years"	"85+"	"Atherosclerotic cardiovascular disease, so described"	"I25.0"	23	13160	174.8
	"Honolulu County, HI"	"15003"	"2009"	"2009"	"Female"	"F"	"85+ years"	"85+"	"Atherosclerotic heart disease"	"I25.1"	59	13160	448.3
	"Honolulu County, HI"	"15003"	"2009"	"2009"	"Female"	"F"	"85+ years"	"85+"	"Aortic (valve) stenosis"	"I35.0"	20	13160	152.0
	"Honolulu County, HI"	"15003"	"2009"	"2009"	"Female"	"F"	"85+ years"	"85+"	"Cardiomyopathy, unspecified"	"I42.9"	14	13160	Unreliable
	"Honolulu County, HI"	"15003"	"2009"	"2009"	"Female"	"F"	"85+ years"	"85+"	"Cardiac arrest, unspecified"	"I46.9"	94	13160	714.3
	"Honolulu County, HI"	"15003"	"2009"	"2009"	"Female"	"F"	"85+ years"	"85+"	"Atrial fibrillation and flutter"	"I48"	18	13160	Unreliable
	"Honolulu County, HI"	"15003"	"2009"	"2009"	"Female"	"F"	"85+ years"	"85+"	"Congestive heart failure"	"I50.0"	36	13160	273.6
	"Honolulu County, HI"	"15003"	"2009"	"2009"	"Male"	"M"	"45-54 years"	"45-54"	"Acute myocardial infarction, unspecified"	"I21.9"	13	65687	Unreliable
	"Honolulu County, HI"	"15003"	"2009"	"2009"	"Male"	"M"	"45-54 years"	"45-54"	"Atherosclerotic heart disease"	"I25.1"	16	65687	Unreliable
	"Honolulu County, HI"	"15003"	"2009"	"2009"	"Male"	"M"	"55-64 years"	"55-64"	"Acute myocardial infarction, unspecified"	"I21.9"	31	54478	56.9
	"Honolulu County, HI"	"15003"	"2009"	"2009"	"Male"	"M"	"55-64 years"	"55-64"	"Atherosclerotic cardiovascular disease, so described"	"I25.0"	28	54478	51.4
	"Honolulu County, HI"	"15003"	"2009"	"2009"	"Male"	"M"	"55-64 years"	"55-64"	"Atherosclerotic heart disease"	"I25.1"	23	54478	42.2
	"Honolulu County, HI"	"15003"	"2009"	"2009"	"Male"	"M"	"55-64 years"	"55-64"	"Cardiac arrest, unspecified"	"I46.9"	11	54478	Unreliable
	"Honolulu County, HI"	"15003"	"2009"	"2009"	"Male"	"M"	"65-74 years"	"65-74"	"Acute myocardial infarction, unspecified"	"I21.9"	43	31270	137.5
	"Honolulu County, HI"	"15003"	"2009"	"2009"	"Male"	"M"	"65-74 years"	"65-74"	"Atherosclerotic cardiovascular disease, so described"	"I25.0"	14	31270	Unreliable
	"Honolulu County, HI"	"15003"	"2009"	"2009"	"Male"	"M"	"65-74 years"	"65-74"	"Atherosclerotic heart disease"	"I25.1"	39	31270	124.7
	"Honolulu County, HI"	"15003"	"2009"	"2009"	"Male"	"M"	"65-74 years"	"65-74"	"Cardiac arrest, unspecified"	"I46.9"	24	31270	76.8
	"Honolulu County, HI"	"15003"	"2009"	"2009"	"Male"	"M"	"75-84 years"	"75-84"	"Acute myocardial infarction, unspecified"	"I21.9"	44	19568	224.9
	"Honolulu County, HI"	"15003"	"2009"	"2009"	"Male"	"M"	"75-84 years"	"75-84"	"Atherosclerotic cardiovascular disease, so described"	"I25.0"	23	19568	117.5
	"Honolulu County, HI"	"15003"	"2009"	"2009"	"Male"	"M"	"75-84 years"	"75-84"	"Atherosclerotic heart disease"	"I25.1"	85	19568	434.4
	"Honolulu County, HI"	"15003"	"2009"	"2009"	"Male"	"M"	"75-84 years"	"75-84"	"Cardiomyopathy, unspecified"	"I42.9"	12	19568	Unreliable
	"Honolulu County, HI"	"15003"	"2009"	"2009"	"Male"	"M"	"75-84 years"	"75-84"	"Cardiac arrest, unspecified"	"I46.9"	42	19568	214.6
	"Honolulu County, HI"	"15003"	"2009"	"2009"	"Male"	"M"	"85+ years"	"85+"	"Acute myocardial infarction, unspecified"	"I21.9"	41	7885	520.0
	"Honolulu County, HI"	"15003"	"2009"	"2009"	"Male"	"M"	"85+ years"	"85+"	"Atherosclerotic cardiovascular disease, so described"	"I25.0"	18	7885	Unreliable
	"Honolulu County, HI"	"15003"	"2009"	"2009"	"Male"	"M"	"85+ years"	"85+"	"Atherosclerotic heart disease"	"I25.1"	76	7885	963.9
	"Honolulu County, HI"	"15003"	"2009"	"2009"	"Male"	"M"	"85+ years"	"85+"	"Aortic (valve) stenosis"	"I35.0"	15	7885	Unreliable
	"Honolulu County, HI"	"15003"	"2009"	"2009"	"Male"	"M"	"85+ years"	"85+"	"Cardiomyopathy, unspecified"	"I42.9"	19	7885	Unreliable
	"Honolulu County, HI"	"15003"	"2009"	"2009"	"Male"	"M"	"85+ years"	"85+"	"Cardiac arrest, unspecified"	"I46.9"	62	7885	786.3
	"Honolulu County, HI"	"15003"	"2009"	"2009"	"Male"	"M"	"85+ years"	"85+"	"Congestive heart failure"	"I50.0"	20	7885	253.6
	"Maui County, HI"	"15009"	"2009"	"2009"	"Female"	"F"	"85+ years"	"85+"	"Atherosclerotic heart disease"	"I25.1"	12	1581	Unreliable
	"Maui County, HI"	"15009"	"2009"	"2009"	"Male"	"M"	"75-84 years"	"75-84"	"Atherosclerotic cardiovascular disease, so described"	"I25.0"	12	2531	Unreliable
	"Ada County, ID"	"16001"	"2009"	"2009"	"Female"	"F"	"75-84 years"	"75-84"	"Acute myocardial infarction, unspecified"	"I21.9"	12	7099	Unreliable
	"Ada County, ID"	"16001"	"2009"	"2009"	"Female"	"F"	"75-84 years"	"75-84"	"Atherosclerotic heart disease"	"I25.1"	15	7099	Unreliable
	"Ada County, ID"	"16001"	"2009"	"2009"	"Female"	"F"	"85+ years"	"85+"	"Acute myocardial infarction, unspecified"	"I21.9"	14	3722	Unreliable
	"Ada County, ID"	"16001"	"2009"	"2009"	"Female"	"F"	"85+ years"	"85+"	"Atherosclerotic heart disease"	"I25.1"	36	3722	967.2
	"Ada County, ID"	"16001"	"2009"	"2009"	"Female"	"F"	"85+ years"	"85+"	"Atrial fibrillation and flutter"	"I48"	14	3722	Unreliable
	"Ada County, ID"	"16001"	"2009"	"2009"	"Male"	"M"	"45-54 years"	"45-54"	"Acute myocardial infarction, unspecified"	"I21.9"	12	27379	Unreliable
	"Ada County, ID"	"16001"	"2009"	"2009"	"Male"	"M"	"55-64 years"	"55-64"	"Acute myocardial infarction, unspecified"	"I21.9"	24	20642	116.3
	"Ada County, ID"	"16001"	"2009"	"2009"	"Male"	"M"	"55-64 years"	"55-64"	"Atherosclerotic heart disease"	"I25.1"	11	20642	Unreliable
	"Ada County, ID"	"16001"	"2009"	"2009"	"Male"	"M"	"65-74 years"	"65-74"	"Acute myocardial infarction, unspecified"	"I21.9"	19	10322	Unreliable
	"Ada County, ID"	"16001"	"2009"	"2009"	"Male"	"M"	"65-74 years"	"65-74"	"Atherosclerotic heart disease"	"I25.1"	17	10322	Unreliable
	"Ada County, ID"	"16001"	"2009"	"2009"	"Male"	"M"	"75-84 years"	"75-84"	"Acute myocardial infarction, unspecified"	"I21.9"	18	5144	Unreliable
	"Ada County, ID"	"16001"	"2009"	"2009"	"Male"	"M"	"75-84 years"	"75-84"	"Atherosclerotic heart disease"	"I25.1"	18	5144	Unreliable
	"Ada County, ID"	"16001"	"2009"	"2009"	"Male"	"M"	"85+ years"	"85+"	"Acute myocardial infarction, unspecified"	"I21.9"	19	1907	Unreliable
	"Ada County, ID"	"16001"	"2009"	"2009"	"Male"	"M"	"85+ years"	"85+"	"Atherosclerotic heart disease"	"I25.1"	37	1907	1940.2
	"Bannock County, ID"	"16005"	"2009"	"2009"	"Female"	"F"	"85+ years"	"85+"	"Congestive heart failure"	"I50.0"	11	760	Unreliable
	"Bannock County, ID"	"16005"	"2009"	"2009"	"Male"	"M"	"85+ years"	"85+"	"Acute myocardial infarction, unspecified"	"I21.9"	11	447	Unreliable
	"Bonneville County, ID"	"16019"	"2009"	"2009"	"Male"	"M"	"55-64 years"	"55-64"	"Acute myocardial infarction, unspecified"	"I21.9"	10	5187	Unreliable
	"Bonneville County, ID"	"16019"	"2009"	"2009"	"Male"	"M"	"85+ years"	"85+"	"Atherosclerotic heart disease"	"I25.1"	14	547	Unreliable
	"Canyon County, ID"	"16027"	"2009"	"2009"	"Female"	"F"	"85+ years"	"85+"	"Atherosclerotic heart disease"	"I25.1"	13	1780	Unreliable
	"Canyon County, ID"	"16027"	"2009"	"2009"	"Female"	"F"	"85+ years"	"85+"	"Congestive heart failure"	"I50.0"	10	1780	Unreliable
	"Canyon County, ID"	"16027"	"2009"	"2009"	"Male"	"M"	"55-64 years"	"55-64"	"Acute myocardial infarction, unspecified"	"I21.9"	15	8587	Unreliable
	"Canyon County, ID"	"16027"	"2009"	"2009"	"Male"	"M"	"65-74 years"	"65-74"	"Acute myocardial infarction, unspecified"	"I21.9"	14	5344	Unreliable
	"Canyon County, ID"	"16027"	"2009"	"2009"	"Male"	"M"	"75-84 years"	"75-84"	"Atherosclerotic heart disease"	"I25.1"	11	2576	Unreliable
	"Canyon County, ID"	"16027"	"2009"	"2009"	"Male"	"M"	"85+ years"	"85+"	"Atherosclerotic heart disease"	"I25.1"	12	931	Unreliable
	"Kootenai County, ID"	"16055"	"2009"	"2009"	"Female"	"F"	"85+ years"	"85+"	"Atherosclerotic heart disease"	"I25.1"	11	1593	Unreliable
	"Kootenai County, ID"	"16055"	"2009"	"2009"	"Female"	"F"	"85+ years"	"85+"	"Congestive heart failure"	"I50.0"	13	1593	Unreliable
	"Kootenai County, ID"	"16055"	"2009"	"2009"	"Male"	"M"	"65-74 years"	"65-74"	"Acute myocardial infarction, unspecified"	"I21.9"	10	5461	Unreliable
	"Kootenai County, ID"	"16055"	"2009"	"2009"	"Male"	"M"	"75-84 years"	"75-84"	"Acute myocardial infarction, unspecified"	"I21.9"	12	2765	Unreliable
	"Kootenai County, ID"	"16055"	"2009"	"2009"	"Male"	"M"	"75-84 years"	"75-84"	"Atherosclerotic heart disease"	"I25.1"	13	2765	Unreliable
	"Kootenai County, ID"	"16055"	"2009"	"2009"	"Male"	"M"	"85+ years"	"85+"	"Acute myocardial infarction, unspecified"	"I21.9"	11	802	Unreliable
	"Kootenai County, ID"	"16055"	"2009"	"2009"	"Male"	"M"	"85+ years"	"85+"	"Atherosclerotic heart disease"	"I25.1"	17	802	Unreliable
	"Nez Perce County, ID"	"16069"	"2009"	"2009"	"Male"	"M"	"75-84 years"	"75-84"	"Atherosclerotic heart disease"	"I25.1"	13	1067	Unreliable
	"Nez Perce County, ID"	"16069"	"2009"	"2009"	"Male"	"M"	"85+ years"	"85+"	"Atherosclerotic heart disease"	"I25.1"	11	433	Unreliable
	"Adams County, IL"	"17001"	"2009"	"2009"	"Female"	"F"	"75-84 years"	"75-84"	"Atherosclerotic heart disease"	"I25.1"	10	2412	Unreliable
	"Adams County, IL"	"17001"	"2009"	"2009"	"Female"	"F"	"85+ years"	"85+"	"Atherosclerotic heart disease"	"I25.1"	25	1327	1883.9
	"Adams County, IL"	"17001"	"2009"	"2009"	"Female"	"F"	"85+ years"	"85+"	"Congestive heart failure"	"I50.0"	10	1327	Unreliable
	"Adams County, IL"	"17001"	"2009"	"2009"	"Male"	"M"	"75-84 years"	"75-84"	"Atherosclerotic heart disease"	"I25.1"	10	1708	Unreliable
	"Adams County, IL"	"17001"	"2009"	"2009"	"Male"	"M"	"85+ years"	"85+"	"Atherosclerotic heart disease"	"I25.1"	20	700	2857.1
	"Bureau County, IL"	"17011"	"2009"	"2009"	"Female"	"F"	"85+ years"	"85+"	"Congestive heart failure"	"I50.0"	10	723	Unreliable
	"Champaign County, IL"	"17019"	"2009"	"2009"	"Female"	"F"	"75-84 years"	"75-84"	"Acute myocardial infarction, unspecified"	"I21.9"	12	3938	Unreliable
	"Champaign County, IL"	"17019"	"2009"	"2009"	"Female"	"F"	"85+ years"	"85+"	"Acute myocardial infarction, unspecified"	"I21.9"	20	2010	995.0
	"Champaign County, IL"	"17019"	"2009"	"2009"	"Female"	"F"	"85+ years"	"85+"	"Congestive heart failure"	"I50.0"	13	2010	Unreliable
	"Champaign County, IL"	"17019"	"2009"	"2009"	"Male"	"M"	"65-74 years"	"65-74"	"Acute myocardial infarction, unspecified"	"I21.9"	11	4650	Unreliable
	"Champaign County, IL"	"17019"	"2009"	"2009"	"Male"	"M"	"75-84 years"	"75-84"	"Acute myocardial infarction, unspecified"	"I21.9"	13	2869	Unreliable
	"Champaign County, IL"	"17019"	"2009"	"2009"	"Male"	"M"	"75-84 years"	"75-84"	"Atherosclerotic heart disease"	"I25.1"	10	2869	Unreliable
	"Clinton County, IL"	"17027"	"2009"	"2009"	"Female"	"F"	"85+ years"	"85+"	"Acute myocardial infarction, unspecified"	"I21.9"	18	536	Unreliable
	"Coles County, IL"	"17029"	"2009"	"2009"	"Female"	"F"	"85+ years"	"85+"	"Atherosclerotic heart disease"	"I25.1"	12	822	Unreliable
	"Cook County, IL"	"17031"	"2009"	"2009"	"Female"	"F"	"35-44 years"	"35-44"	"Hypertensive heart disease without (congestive) heart failure"	"I11.9"	24	360344	6.7
	"Cook County, IL"	"17031"	"2009"	"2009"	"Female"	"F"	"35-44 years"	"35-44"	"Acute myocardial infarction, unspecified"	"I21.9"	10	360344	Unreliable
	"Cook County, IL"	"17031"	"2009"	"2009"	"Female"	"F"	"35-44 years"	"35-44"	"Atherosclerotic heart disease"	"I25.1"	11	360344	Unreliable
	"Cook County, IL"	"17031"	"2009"	"2009"	"Female"	"F"	"45-54 years"	"45-54"	"Hypertensive heart disease without (congestive) heart failure"	"I11.9"	40	371138	10.8
	"Cook County, IL"	"17031"	"2009"	"2009"	"Female"	"F"	"45-54 years"	"45-54"	"Acute myocardial infarction, unspecified"	"I21.9"	44	371138	11.9
	"Cook County, IL"	"17031"	"2009"	"2009"	"Female"	"F"	"45-54 years"	"45-54"	"Atherosclerotic cardiovascular disease, so described"	"I25.0"	59	371138	15.9
	"Cook County, IL"	"17031"	"2009"	"2009"	"Female"	"F"	"45-54 years"	"45-54"	"Atherosclerotic heart disease"	"I25.1"	31	371138	8.4
	"Cook County, IL"	"17031"	"2009"	"2009"	"Female"	"F"	"45-54 years"	"45-54"	"Cardiomyopathy, unspecified"	"I42.9"	16	371138	Unreliable
	"Cook County, IL"	"17031"	"2009"	"2009"	"Female"	"F"	"45-54 years"	"45-54"	"Congestive heart failure"	"I50.0"	12	371138	Unreliable
	"Cook County, IL"	"17031"	"2009"	"2009"	"Female"	"F"	"55-64 years"	"55-64"	"Hypertensive heart disease without (congestive) heart failure"	"I11.9"	66	293227	22.5
	"Cook County, IL"	"17031"	"2009"	"2009"	"Female"	"F"	"55-64 years"	"55-64"	"Acute myocardial infarction, unspecified"	"I21.9"	87	293227	29.7
	"Cook County, IL"	"17031"	"2009"	"2009"	"Female"	"F"	"55-64 years"	"55-64"	"Atherosclerotic cardiovascular disease, so described"	"I25.0"	64	293227	21.8
	"Cook County, IL"	"17031"	"2009"	"2009"	"Female"	"F"	"55-64 years"	"55-64"	"Atherosclerotic heart disease"	"I25.1"	72	293227	24.6
	"Cook County, IL"	"17031"	"2009"	"2009"	"Female"	"F"	"55-64 years"	"55-64"	"Cardiomyopathy, unspecified"	"I42.9"	10	293227	Unreliable
	"Cook County, IL"	"17031"	"2009"	"2009"	"Female"	"F"	"55-64 years"	"55-64"	"Congestive heart failure"	"I50.0"	14	293227	Unreliable
	"Cook County, IL"	"17031"	"2009"	"2009"	"Female"	"F"	"65-74 years"	"65-74"	"Hypertensive heart disease without (congestive) heart failure"	"I11.9"	49	179961	27.2
	"Cook County, IL"	"17031"	"2009"	"2009"	"Female"	"F"	"65-74 years"	"65-74"	"Acute myocardial infarction, unspecified"	"I21.9"	129	179961	71.7
	"Cook County, IL"	"17031"	"2009"	"2009"	"Female"	"F"	"65-74 years"	"65-74"	"Atherosclerotic cardiovascular disease, so described"	"I25.0"	76	179961	42.2
	"Cook County, IL"	"17031"	"2009"	"2009"	"Female"	"F"	"65-74 years"	"65-74"	"Atherosclerotic heart disease"	"I25.1"	156	179961	86.7
	"Cook County, IL"	"17031"	"2009"	"2009"	"Female"	"F"	"65-74 years"	"65-74"	"Pulmonary embolism without mention of acute cor pulmonale"	"I26.9"	10	179961	Unreliable
	"Cook County, IL"	"17031"	"2009"	"2009"	"Female"	"F"	"65-74 years"	"65-74"	"Other secondary pulmonary hypertension"	"I27.2"	11	179961	Unreliable
	"Cook County, IL"	"17031"	"2009"	"2009"	"Female"	"F"	"65-74 years"	"65-74"	"Cardiomyopathy, unspecified"	"I42.9"	15	179961	Unreliable
	"Cook County, IL"	"17031"	"2009"	"2009"	"Female"	"F"	"65-74 years"	"65-74"	"Cardiac arrhythmia, unspecified"	"I49.9"	11	179961	Unreliable
	"Cook County, IL"	"17031"	"2009"	"2009"	"Female"	"F"	"65-74 years"	"65-74"	"Congestive heart failure"	"I50.0"	32	179961	17.8
	"Cook County, IL"	"17031"	"2009"	"2009"	"Female"	"F"	"75-84 years"	"75-84"	"Hypertensive heart disease with (congestive) heart failure"	"I11.0"	21	124447	16.9
	"Cook County, IL"	"17031"	"2009"	"2009"	"Female"	"F"	"75-84 years"	"75-84"	"Hypertensive heart disease without (congestive) heart failure"	"I11.9"	72	124447	57.9
	"Cook County, IL"	"17031"	"2009"	"2009"	"Female"	"F"	"75-84 years"	"75-84"	"Acute myocardial infarction, unspecified"	"I21.9"	286	124447	229.8
	"Cook County, IL"	"17031"	"2009"	"2009"	"Female"	"F"	"75-84 years"	"75-84"	"Atherosclerotic cardiovascular disease, so described"	"I25.0"	116	124447	93.2
	"Cook County, IL"	"17031"	"2009"	"2009"	"Female"	"F"	"75-84 years"	"75-84"	"Atherosclerotic heart disease"	"I25.1"	391	124447	314.2
	"Cook County, IL"	"17031"	"2009"	"2009"	"Female"	"F"	"75-84 years"	"75-84"	"Ischaemic cardiomyopathy"	"I25.5"	12	124447	Unreliable
	"Cook County, IL"	"17031"	"2009"	"2009"	"Female"	"F"	"75-84 years"	"75-84"	"Chronic ischaemic heart disease, unspecified"	"I25.9"	25	124447	20.1
	"Cook County, IL"	"17031"	"2009"	"2009"	"Female"	"F"	"75-84 years"	"75-84"	"Pulmonary embolism without mention of acute cor pulmonale"	"I26.9"	31	124447	24.9
	"Cook County, IL"	"17031"	"2009"	"2009"	"Female"	"F"	"75-84 years"	"75-84"	"Other secondary pulmonary hypertension"	"I27.2"	16	124447	Unreliable
	"Cook County, IL"	"17031"	"2009"	"2009"	"Female"	"F"	"75-84 years"	"75-84"	"Aortic (valve) stenosis"	"I35.0"	23	124447	18.5
	"Cook County, IL"	"17031"	"2009"	"2009"	"Female"	"F"	"75-84 years"	"75-84"	"Cardiomyopathy, unspecified"	"I42.9"	32	124447	25.7
	"Cook County, IL"	"17031"	"2009"	"2009"	"Female"	"F"	"75-84 years"	"75-84"	"Cardiac arrest, unspecified"	"I46.9"	15	124447	Unreliable
	"Cook County, IL"	"17031"	"2009"	"2009"	"Female"	"F"	"75-84 years"	"75-84"	"Atrial fibrillation and flutter"	"I48"	29	124447	23.3
	"Cook County, IL"	"17031"	"2009"	"2009"	"Female"	"F"	"75-84 years"	"75-84"	"Cardiac arrhythmia, unspecified"	"I49.9"	22	124447	17.7
	"Cook County, IL"	"17031"	"2009"	"2009"	"Female"	"F"	"75-84 years"	"75-84"	"Congestive heart failure"	"I50.0"	125	124447	100.4
	"Cook County, IL"	"17031"	"2009"	"2009"	"Female"	"F"	"75-84 years"	"75-84"	"Heart failure, unspecified"	"I50.9"	18	124447	Unreliable
	"Cook County, IL"	"17031"	"2009"	"2009"	"Female"	"F"	"85+ years"	"85+"	"Hypertensive heart disease with (congestive) heart failure"	"I11.0"	62	62242	99.6
	"Cook County, IL"	"17031"	"2009"	"2009"	"Female"	"F"	"85+ years"	"85+"	"Hypertensive heart disease without (congestive) heart failure"	"I11.9"	76	62242	122.1
	"Cook County, IL"	"17031"	"2009"	"2009"	"Female"	"F"	"85+ years"	"85+"	"Acute myocardial infarction, unspecified"	"I21.9"	512	62242	822.6
	"Cook County, IL"	"17031"	"2009"	"2009"	"Female"	"F"	"85+ years"	"85+"	"Atherosclerotic cardiovascular disease, so described"	"I25.0"	119	62242	191.2
	"Cook County, IL"	"17031"	"2009"	"2009"	"Female"	"F"	"85+ years"	"85+"	"Atherosclerotic heart disease"	"I25.1"	810	62242	1301.4
	"Cook County, IL"	"17031"	"2009"	"2009"	"Female"	"F"	"85+ years"	"85+"	"Ischaemic cardiomyopathy"	"I25.5"	25	62242	40.2
	"Cook County, IL"	"17031"	"2009"	"2009"	"Female"	"F"	"85+ years"	"85+"	"Chronic ischaemic heart disease, unspecified"	"I25.9"	59	62242	94.8
	"Cook County, IL"	"17031"	"2009"	"2009"	"Female"	"F"	"85+ years"	"85+"	"Pulmonary embolism without mention of acute cor pulmonale"	"I26.9"	24	62242	38.6
	"Cook County, IL"	"17031"	"2009"	"2009"	"Female"	"F"	"85+ years"	"85+"	"Other secondary pulmonary hypertension"	"I27.2"	13	62242	Unreliable
	"Cook County, IL"	"17031"	"2009"	"2009"	"Female"	"F"	"85+ years"	"85+"	"Mitral (valve) insufficiency"	"I34.0"	11	62242	Unreliable
	"Cook County, IL"	"17031"	"2009"	"2009"	"Female"	"F"	"85+ years"	"85+"	"Aortic (valve) stenosis"	"I35.0"	71	62242	114.1
	"Cook County, IL"	"17031"	"2009"	"2009"	"Female"	"F"	"85+ years"	"85+"	"Endocarditis, valve unspecified"	"I38"	15	62242	Unreliable
	"Cook County, IL"	"17031"	"2009"	"2009"	"Female"	"F"	"85+ years"	"85+"	"Dilated cardiomyopathy"	"I42.0"	11	62242	Unreliable
	"Cook County, IL"	"17031"	"2009"	"2009"	"Female"	"F"	"85+ years"	"85+"	"Cardiomyopathy, unspecified"	"I42.9"	40	62242	64.3
	"Cook County, IL"	"17031"	"2009"	"2009"	"Female"	"F"	"85+ years"	"85+"	"Atrial fibrillation and flutter"	"I48"	96	62242	154.2
	"Cook County, IL"	"17031"	"2009"	"2009"	"Female"	"F"	"85+ years"	"85+"	"Cardiac arrhythmia, unspecified"	"I49.9"	48	62242	77.1
	"Cook County, IL"	"17031"	"2009"	"2009"	"Female"	"F"	"85+ years"	"85+"	"Congestive heart failure"	"I50.0"	317	62242	509.3
	"Cook County, IL"	"17031"	"2009"	"2009"	"Female"	"F"	"85+ years"	"85+"	"Heart failure, unspecified"	"I50.9"	15	62242	Unreliable
	"Cook County, IL"	"17031"	"2009"	"2009"	"Female"	"F"	"85+ years"	"85+"	"Cardiovascular disease, unspecified"	"I51.6"	20	62242	32.1
	"Cook County, IL"	"17031"	"2009"	"2009"	"Female"	"F"	"85+ years"	"85+"	"Heart disease, unspecified"	"I51.9"	15	62242	Unreliable
	"Cook County, IL"	"17031"	"2009"	"2009"	"Male"	"M"	"25-34 years"	"25-34"	"Hypertensive heart disease without (congestive) heart failure"	"I11.9"	23	411319	5.6
	"Cook County, IL"	"17031"	"2009"	"2009"	"Male"	"M"	"25-34 years"	"25-34"	"Dilated cardiomyopathy"	"I42.0"	12	411319	Unreliable
	"Cook County, IL"	"17031"	"2009"	"2009"	"Male"	"M"	"25-34 years"	"25-34"	"Cardiac arrhythmia, unspecified"	"I49.9"	12	411319	Unreliable
	"Cook County, IL"	"17031"	"2009"	"2009"	"Male"	"M"	"35-44 years"	"35-44"	"Hypertensive heart disease without (congestive) heart failure"	"I11.9"	45	353184	12.7
	"Cook County, IL"	"17031"	"2009"	"2009"	"Male"	"M"	"35-44 years"	"35-44"	"Acute myocardial infarction, unspecified"	"I21.9"	25	353184	7.1
	"Cook County, IL"	"17031"	"2009"	"2009"	"Male"	"M"	"35-44 years"	"35-44"	"Atherosclerotic heart disease"	"I25.1"	23	353184	6.5
	"Cook County, IL"	"17031"	"2009"	"2009"	"Male"	"M"	"35-44 years"	"35-44"	"Dilated cardiomyopathy"	"I42.0"	21	353184	5.9
	"Cook County, IL"	"17031"	"2009"	"2009"	"Male"	"M"	"45-54 years"	"45-54"	"Hypertensive heart disease without (congestive) heart failure"	"I11.9"	107	347622	30.8
	"Cook County, IL"	"17031"	"2009"	"2009"	"Male"	"M"	"45-54 years"	"45-54"	"Acute myocardial infarction, unspecified"	"I21.9"	97	347622	27.9
	"Cook County, IL"	"17031"	"2009"	"2009"	"Male"	"M"	"45-54 years"	"45-54"	"Atherosclerotic cardiovascular disease, so described"	"I25.0"	176	347622	50.6
	"Cook County, IL"	"17031"	"2009"	"2009"	"Male"	"M"	"45-54 years"	"45-54"	"Atherosclerotic heart disease"	"I25.1"	96	347622	27.6
	"Cook County, IL"	"17031"	"2009"	"2009"	"Male"	"M"	"45-54 years"	"45-54"	"Dilated cardiomyopathy"	"I42.0"	22	347622	6.3
