"Notes"	"County"	"County Code"	"Year"	"Year Code"	"Gender"	"Gender Code"	"Ten-Year Age Groups"	"Ten-Year Age Groups Code"	"Cause of death"	"Cause of death Code"	Deaths	Population	Crude Rate
	"Cook County, IL"	"17031"	"2014"	"2014"	"Female"	"F"	"55-64 years"	"55-64"	"Atherosclerotic heart disease"	"I25.1"	60	331194	18.1
	"Cook County, IL"	"17031"	"2014"	"2014"	"Female"	"F"	"55-64 years"	"55-64"	"Cardiomyopathy, unspecified"	"I42.9"	12	331194	Unreliable
	"Cook County, IL"	"17031"	"2014"	"2014"	"Female"	"F"	"55-64 years"	"55-64"	"Cardiac arrest, unspecified"	"I46.9"	11	331194	Unreliable
	"Cook County, IL"	"17031"	"2014"	"2014"	"Female"	"F"	"55-64 years"	"55-64"	"Congestive heart failure"	"I50.0"	25	331194	7.5
	"Cook County, IL"	"17031"	"2014"	"2014"	"Female"	"F"	"65-74 years"	"65-74"	"Hypertensive heart disease without (congestive) heart failure"	"I11.9"	84	208707	40.2
	"Cook County, IL"	"17031"	"2014"	"2014"	"Female"	"F"	"65-74 years"	"65-74"	"Acute myocardial infarction, unspecified"	"I21.9"	108	208707	51.7
	"Cook County, IL"	"17031"	"2014"	"2014"	"Female"	"F"	"65-74 years"	"65-74"	"Atherosclerotic cardiovascular disease, so described"	"I25.0"	87	208707	41.7
	"Cook County, IL"	"17031"	"2014"	"2014"	"Female"	"F"	"65-74 years"	"65-74"	"Atherosclerotic heart disease"	"I25.1"	154	208707	73.8
	"Cook County, IL"	"17031"	"2014"	"2014"	"Female"	"F"	"65-74 years"	"65-74"	"Pulmonary embolism without mention of acute cor pulmonale"	"I26.9"	15	208707	Unreliable
	"Cook County, IL"	"17031"	"2014"	"2014"	"Female"	"F"	"65-74 years"	"65-74"	"Other secondary pulmonary hypertension"	"I27.2"	11	208707	Unreliable
	"Cook County, IL"	"17031"	"2014"	"2014"	"Female"	"F"	"65-74 years"	"65-74"	"Aortic (valve) stenosis"	"I35.0"	10	208707	Unreliable
	"Cook County, IL"	"17031"	"2014"	"2014"	"Female"	"F"	"65-74 years"	"65-74"	"Cardiomyopathy, unspecified"	"I42.9"	22	208707	10.5
	"Cook County, IL"	"17031"	"2014"	"2014"	"Female"	"F"	"65-74 years"	"65-74"	"Cardiac arrest, unspecified"	"I46.9"	10	208707	Unreliable
	"Cook County, IL"	"17031"	"2014"	"2014"	"Female"	"F"	"65-74 years"	"65-74"	"Congestive heart failure"	"I50.0"	64	208707	30.7
	"Cook County, IL"	"17031"	"2014"	"2014"	"Female"	"F"	"65-74 years"	"65-74"	"Heart failure, unspecified"	"I50.9"	11	208707	Unreliable
	"Cook County, IL"	"17031"	"2014"	"2014"	"Female"	"F"	"75-84 years"	"75-84"	"Hypertensive heart disease with (congestive) heart failure"	"I11.0"	17	120423	Unreliable
	"Cook County, IL"	"17031"	"2014"	"2014"	"Female"	"F"	"75-84 years"	"75-84"	"Hypertensive heart disease without (congestive) heart failure"	"I11.9"	97	120423	80.5
	"Cook County, IL"	"17031"	"2014"	"2014"	"Female"	"F"	"75-84 years"	"75-84"	"Acute myocardial infarction, unspecified"	"I21.9"	253	120423	210.1
	"Cook County, IL"	"17031"	"2014"	"2014"	"Female"	"F"	"75-84 years"	"75-84"	"Atherosclerotic cardiovascular disease, so described"	"I25.0"	65	120423	54.0
	"Cook County, IL"	"17031"	"2014"	"2014"	"Female"	"F"	"75-84 years"	"75-84"	"Atherosclerotic heart disease"	"I25.1"	279	120423	231.7
	"Cook County, IL"	"17031"	"2014"	"2014"	"Female"	"F"	"75-84 years"	"75-84"	"Ischaemic cardiomyopathy"	"I25.5"	13	120423	Unreliable
	"Cook County, IL"	"17031"	"2014"	"2014"	"Female"	"F"	"75-84 years"	"75-84"	"Pulmonary embolism without mention of acute cor pulmonale"	"I26.9"	20	120423	16.6
	"Cook County, IL"	"17031"	"2014"	"2014"	"Female"	"F"	"75-84 years"	"75-84"	"Other secondary pulmonary hypertension"	"I27.2"	19	120423	Unreliable
	"Cook County, IL"	"17031"	"2014"	"2014"	"Female"	"F"	"75-84 years"	"75-84"	"Aortic (valve) stenosis"	"I35.0"	22	120423	18.3
	"Cook County, IL"	"17031"	"2014"	"2014"	"Female"	"F"	"75-84 years"	"75-84"	"Dilated cardiomyopathy"	"I42.0"	10	120423	Unreliable
	"Cook County, IL"	"17031"	"2014"	"2014"	"Female"	"F"	"75-84 years"	"75-84"	"Cardiomyopathy, unspecified"	"I42.9"	38	120423	31.6
	"Cook County, IL"	"17031"	"2014"	"2014"	"Female"	"F"	"75-84 years"	"75-84"	"Cardiac arrest, unspecified"	"I46.9"	10	120423	Unreliable
	"Cook County, IL"	"17031"	"2014"	"2014"	"Female"	"F"	"75-84 years"	"75-84"	"Atrial fibrillation and flutter"	"I48"	32	120423	26.6
	"Cook County, IL"	"17031"	"2014"	"2014"	"Female"	"F"	"75-84 years"	"75-84"	"Cardiac arrhythmia, unspecified"	"I49.9"	19	120423	Unreliable
	"Cook County, IL"	"17031"	"2014"	"2014"	"Female"	"F"	"75-84 years"	"75-84"	"Congestive heart failure"	"I50.0"	115	120423	95.5
	"Cook County, IL"	"17031"	"2014"	"2014"	"Female"	"F"	"75-84 years"	"75-84"	"Heart failure, unspecified"	"I50.9"	11	120423	Unreliable
	"Cook County, IL"	"17031"	"2014"	"2014"	"Female"	"F"	"75-84 years"	"75-84"	"Heart disease, unspecified"	"I51.9"	11	120423	Unreliable
	"Cook County, IL"	"17031"	"2014"	"2014"	"Female"	"F"	"85+ years"	"85+"	"Hypertensive heart disease with (congestive) heart failure"	"I11.0"	57	67235	84.8
	"Cook County, IL"	"17031"	"2014"	"2014"	"Female"	"F"	"85+ years"	"85+"	"Hypertensive heart disease without (congestive) heart failure"	"I11.9"	105	67235	156.2
	"Cook County, IL"	"17031"	"2014"	"2014"	"Female"	"F"	"85+ years"	"85+"	"Acute myocardial infarction, unspecified"	"I21.9"	422	67235	627.6
	"Cook County, IL"	"17031"	"2014"	"2014"	"Female"	"F"	"85+ years"	"85+"	"Atherosclerotic cardiovascular disease, so described"	"I25.0"	115	67235	171.0
	"Cook County, IL"	"17031"	"2014"	"2014"	"Female"	"F"	"85+ years"	"85+"	"Atherosclerotic heart disease"	"I25.1"	667	67235	992.0
	"Cook County, IL"	"17031"	"2014"	"2014"	"Female"	"F"	"85+ years"	"85+"	"Ischaemic cardiomyopathy"	"I25.5"	20	67235	29.7
	"Cook County, IL"	"17031"	"2014"	"2014"	"Female"	"F"	"85+ years"	"85+"	"Chronic ischaemic heart disease, unspecified"	"I25.9"	39	67235	58.0
	"Cook County, IL"	"17031"	"2014"	"2014"	"Female"	"F"	"85+ years"	"85+"	"Pulmonary embolism without mention of acute cor pulmonale"	"I26.9"	19	67235	Unreliable
	"Cook County, IL"	"17031"	"2014"	"2014"	"Female"	"F"	"85+ years"	"85+"	"Other secondary pulmonary hypertension"	"I27.2"	24	67235	35.7
	"Cook County, IL"	"17031"	"2014"	"2014"	"Female"	"F"	"85+ years"	"85+"	"Mitral (valve) insufficiency"	"I34.0"	15	67235	Unreliable
	"Cook County, IL"	"17031"	"2014"	"2014"	"Female"	"F"	"85+ years"	"85+"	"Aortic (valve) stenosis"	"I35.0"	94	67235	139.8
	"Cook County, IL"	"17031"	"2014"	"2014"	"Female"	"F"	"85+ years"	"85+"	"Aortic valve disorder, unspecified"	"I35.9"	10	67235	Unreliable
	"Cook County, IL"	"17031"	"2014"	"2014"	"Female"	"F"	"85+ years"	"85+"	"Endocarditis, valve unspecified"	"I38"	21	67235	31.2
	"Cook County, IL"	"17031"	"2014"	"2014"	"Female"	"F"	"85+ years"	"85+"	"Dilated cardiomyopathy"	"I42.0"	10	67235	Unreliable
	"Cook County, IL"	"17031"	"2014"	"2014"	"Female"	"F"	"85+ years"	"85+"	"Cardiomyopathy, unspecified"	"I42.9"	55	67235	81.8
	"Cook County, IL"	"17031"	"2014"	"2014"	"Female"	"F"	"85+ years"	"85+"	"Cardiac arrest, unspecified"	"I46.9"	16	67235	Unreliable
	"Cook County, IL"	"17031"	"2014"	"2014"	"Female"	"F"	"85+ years"	"85+"	"Atrial fibrillation and flutter"	"I48"	94	67235	139.8
	"Cook County, IL"	"17031"	"2014"	"2014"	"Female"	"F"	"85+ years"	"85+"	"Cardiac arrhythmia, unspecified"	"I49.9"	26	67235	38.7
	"Cook County, IL"	"17031"	"2014"	"2014"	"Female"	"F"	"85+ years"	"85+"	"Congestive heart failure"	"I50.0"	341	67235	507.2
	"Cook County, IL"	"17031"	"2014"	"2014"	"Female"	"F"	"85+ years"	"85+"	"Heart failure, unspecified"	"I50.9"	44	67235	65.4
	"Cook County, IL"	"17031"	"2014"	"2014"	"Female"	"F"	"85+ years"	"85+"	"Cardiovascular disease, unspecified"	"I51.6"	33	67235	49.1
	"Cook County, IL"	"17031"	"2014"	"2014"	"Female"	"F"	"85+ years"	"85+"	"Heart disease, unspecified"	"I51.9"	32	67235	47.6
	"Cook County, IL"	"17031"	"2014"	"2014"	"Male"	"M"	"35-44 years"	"35-44"	"Hypertensive heart disease without (congestive) heart failure"	"I11.9"	39	353957	11.0
	"Cook County, IL"	"17031"	"2014"	"2014"	"Male"	"M"	"35-44 years"	"35-44"	"Atherosclerotic cardiovascular disease, so described"	"I25.0"	15	353957	Unreliable
	"Cook County, IL"	"17031"	"2014"	"2014"	"Male"	"M"	"35-44 years"	"35-44"	"Atherosclerotic heart disease"	"I25.1"	28	353957	7.9
	"Cook County, IL"	"17031"	"2014"	"2014"	"Male"	"M"	"35-44 years"	"35-44"	"Dilated cardiomyopathy"	"I42.0"	13	353957	Unreliable
	"Cook County, IL"	"17031"	"2014"	"2014"	"Male"	"M"	"35-44 years"	"35-44"	"Cardiomyopathy, unspecified"	"I42.9"	10	353957	Unreliable
	"Cook County, IL"	"17031"	"2014"	"2014"	"Male"	"M"	"45-54 years"	"45-54"	"Hypertensive heart disease without (congestive) heart failure"	"I11.9"	153	337168	45.4
	"Cook County, IL"	"17031"	"2014"	"2014"	"Male"	"M"	"45-54 years"	"45-54"	"Acute myocardial infarction, unspecified"	"I21.9"	61	337168	18.1
	"Cook County, IL"	"17031"	"2014"	"2014"	"Male"	"M"	"45-54 years"	"45-54"	"Atherosclerotic cardiovascular disease, so described"	"I25.0"	94	337168	27.9
	"Cook County, IL"	"17031"	"2014"	"2014"	"Male"	"M"	"45-54 years"	"45-54"	"Atherosclerotic heart disease"	"I25.1"	81	337168	24.0
	"Cook County, IL"	"17031"	"2014"	"2014"	"Male"	"M"	"45-54 years"	"45-54"	"Dilated cardiomyopathy"	"I42.0"	10	337168	Unreliable
	"Cook County, IL"	"17031"	"2014"	"2014"	"Male"	"M"	"45-54 years"	"45-54"	"Congestive heart failure"	"I50.0"	21	337168	6.2
	"Cook County, IL"	"17031"	"2014"	"2014"	"Male"	"M"	"55-64 years"	"55-64"	"Hypertensive heart disease without (congestive) heart failure"	"I11.9"	222	296325	74.9
	"Cook County, IL"	"17031"	"2014"	"2014"	"Male"	"M"	"55-64 years"	"55-64"	"Acute myocardial infarction, unspecified"	"I21.9"	166	296325	56.0
	"Cook County, IL"	"17031"	"2014"	"2014"	"Male"	"M"	"55-64 years"	"55-64"	"Atherosclerotic cardiovascular disease, so described"	"I25.0"	234	296325	79.0
	"Cook County, IL"	"17031"	"2014"	"2014"	"Male"	"M"	"55-64 years"	"55-64"	"Atherosclerotic heart disease"	"I25.1"	156	296325	52.6
	"Cook County, IL"	"17031"	"2014"	"2014"	"Male"	"M"	"55-64 years"	"55-64"	"Chronic ischaemic heart disease, unspecified"	"I25.9"	13	296325	Unreliable
	"Cook County, IL"	"17031"	"2014"	"2014"	"Male"	"M"	"55-64 years"	"55-64"	"Dilated cardiomyopathy"	"I42.0"	10	296325	Unreliable
	"Cook County, IL"	"17031"	"2014"	"2014"	"Male"	"M"	"55-64 years"	"55-64"	"Cardiomyopathy, unspecified"	"I42.9"	30	296325	10.1
	"Cook County, IL"	"17031"	"2014"	"2014"	"Male"	"M"	"55-64 years"	"55-64"	"Congestive heart failure"	"I50.0"	43	296325	14.5
	"Cook County, IL"	"17031"	"2014"	"2014"	"Male"	"M"	"65-74 years"	"65-74"	"Hypertensive heart disease with (congestive) heart failure"	"I11.0"	11	169623	Unreliable
	"Cook County, IL"	"17031"	"2014"	"2014"	"Male"	"M"	"65-74 years"	"65-74"	"Hypertensive heart disease without (congestive) heart failure"	"I11.9"	136	169623	80.2
	"Cook County, IL"	"17031"	"2014"	"2014"	"Male"	"M"	"65-74 years"	"65-74"	"Acute myocardial infarction, unspecified"	"I21.9"	211	169623	124.4
	"Cook County, IL"	"17031"	"2014"	"2014"	"Male"	"M"	"65-74 years"	"65-74"	"Atherosclerotic cardiovascular disease, so described"	"I25.0"	175	169623	103.2
	"Cook County, IL"	"17031"	"2014"	"2014"	"Male"	"M"	"65-74 years"	"65-74"	"Atherosclerotic heart disease"	"I25.1"	246	169623	145.0
	"Cook County, IL"	"17031"	"2014"	"2014"	"Male"	"M"	"65-74 years"	"65-74"	"Ischaemic cardiomyopathy"	"I25.5"	15	169623	Unreliable
	"Cook County, IL"	"17031"	"2014"	"2014"	"Male"	"M"	"65-74 years"	"65-74"	"Pulmonary embolism without mention of acute cor pulmonale"	"I26.9"	11	169623	Unreliable
	"Cook County, IL"	"17031"	"2014"	"2014"	"Male"	"M"	"65-74 years"	"65-74"	"Aortic (valve) stenosis"	"I35.0"	12	169623	Unreliable
	"Cook County, IL"	"17031"	"2014"	"2014"	"Male"	"M"	"65-74 years"	"65-74"	"Endocarditis, valve unspecified"	"I38"	11	169623	Unreliable
	"Cook County, IL"	"17031"	"2014"	"2014"	"Male"	"M"	"65-74 years"	"65-74"	"Cardiomyopathy, unspecified"	"I42.9"	34	169623	20.0
	"Cook County, IL"	"17031"	"2014"	"2014"	"Male"	"M"	"65-74 years"	"65-74"	"Congestive heart failure"	"I50.0"	70	169623	41.3
	"Cook County, IL"	"17031"	"2014"	"2014"	"Male"	"M"	"65-74 years"	"65-74"	"Heart failure, unspecified"	"I50.9"	11	169623	Unreliable
	"Cook County, IL"	"17031"	"2014"	"2014"	"Male"	"M"	"75-84 years"	"75-84"	"Hypertensive heart disease with (congestive) heart failure"	"I11.0"	15	81497	Unreliable
	"Cook County, IL"	"17031"	"2014"	"2014"	"Male"	"M"	"75-84 years"	"75-84"	"Hypertensive heart disease without (congestive) heart failure"	"I11.9"	108	81497	132.5
	"Cook County, IL"	"17031"	"2014"	"2014"	"Male"	"M"	"75-84 years"	"75-84"	"Acute myocardial infarction, unspecified"	"I21.9"	216	81497	265.0
	"Cook County, IL"	"17031"	"2014"	"2014"	"Male"	"M"	"75-84 years"	"75-84"	"Atherosclerotic cardiovascular disease, so described"	"I25.0"	103	81497	126.4
	"Cook County, IL"	"17031"	"2014"	"2014"	"Male"	"M"	"75-84 years"	"75-84"	"Atherosclerotic heart disease"	"I25.1"	338	81497	414.7
	"Cook County, IL"	"17031"	"2014"	"2014"	"Male"	"M"	"75-84 years"	"75-84"	"Ischaemic cardiomyopathy"	"I25.5"	26	81497	31.9
	"Cook County, IL"	"17031"	"2014"	"2014"	"Male"	"M"	"75-84 years"	"75-84"	"Chronic ischaemic heart disease, unspecified"	"I25.9"	18	81497	Unreliable
	"Cook County, IL"	"17031"	"2014"	"2014"	"Male"	"M"	"75-84 years"	"75-84"	"Aortic (valve) stenosis"	"I35.0"	17	81497	Unreliable
	"Cook County, IL"	"17031"	"2014"	"2014"	"Male"	"M"	"75-84 years"	"75-84"	"Cardiomyopathy, unspecified"	"I42.9"	37	81497	45.4
	"Cook County, IL"	"17031"	"2014"	"2014"	"Male"	"M"	"75-84 years"	"75-84"	"Cardiac arrest, unspecified"	"I46.9"	13	81497	Unreliable
	"Cook County, IL"	"17031"	"2014"	"2014"	"Male"	"M"	"75-84 years"	"75-84"	"Atrial fibrillation and flutter"	"I48"	28	81497	34.4
	"Cook County, IL"	"17031"	"2014"	"2014"	"Male"	"M"	"75-84 years"	"75-84"	"Cardiac arrhythmia, unspecified"	"I49.9"	15	81497	Unreliable
	"Cook County, IL"	"17031"	"2014"	"2014"	"Male"	"M"	"75-84 years"	"75-84"	"Congestive heart failure"	"I50.0"	121	81497	148.5
	"Cook County, IL"	"17031"	"2014"	"2014"	"Male"	"M"	"75-84 years"	"75-84"	"Heart failure, unspecified"	"I50.9"	20	81497	24.5
	"Cook County, IL"	"17031"	"2014"	"2014"	"Male"	"M"	"75-84 years"	"75-84"	"Heart disease, unspecified"	"I51.9"	10	81497	Unreliable
	"Cook County, IL"	"17031"	"2014"	"2014"	"Male"	"M"	"85+ years"	"85+"	"Hypertensive heart disease with (congestive) heart failure"	"I11.0"	16	31900	Unreliable
	"Cook County, IL"	"17031"	"2014"	"2014"	"Male"	"M"	"85+ years"	"85+"	"Hypertensive heart disease without (congestive) heart failure"	"I11.9"	49	31900	153.6
	"Cook County, IL"	"17031"	"2014"	"2014"	"Male"	"M"	"85+ years"	"85+"	"Acute myocardial infarction, unspecified"	"I21.9"	260	31900	815.0
	"Cook County, IL"	"17031"	"2014"	"2014"	"Male"	"M"	"85+ years"	"85+"	"Atherosclerotic cardiovascular disease, so described"	"I25.0"	66	31900	206.9
	"Cook County, IL"	"17031"	"2014"	"2014"	"Male"	"M"	"85+ years"	"85+"	"Atherosclerotic heart disease"	"I25.1"	403	31900	1263.3
	"Cook County, IL"	"17031"	"2014"	"2014"	"Male"	"M"	"85+ years"	"85+"	"Ischaemic cardiomyopathy"	"I25.5"	28	31900	87.8
	"Cook County, IL"	"17031"	"2014"	"2014"	"Male"	"M"	"85+ years"	"85+"	"Chronic ischaemic heart disease, unspecified"	"I25.9"	26	31900	81.5
	"Cook County, IL"	"17031"	"2014"	"2014"	"Male"	"M"	"85+ years"	"85+"	"Aortic (valve) stenosis"	"I35.0"	33	31900	103.4
	"Cook County, IL"	"17031"	"2014"	"2014"	"Male"	"M"	"85+ years"	"85+"	"Cardiomyopathy, unspecified"	"I42.9"	51	31900	159.9
	"Cook County, IL"	"17031"	"2014"	"2014"	"Male"	"M"	"85+ years"	"85+"	"Atrial fibrillation and flutter"	"I48"	43	31900	134.8
	"Cook County, IL"	"17031"	"2014"	"2014"	"Male"	"M"	"85+ years"	"85+"	"Cardiac arrhythmia, unspecified"	"I49.9"	11	31900	Unreliable
	"Cook County, IL"	"17031"	"2014"	"2014"	"Male"	"M"	"85+ years"	"85+"	"Congestive heart failure"	"I50.0"	207	31900	648.9
	"Cook County, IL"	"17031"	"2014"	"2014"	"Male"	"M"	"85+ years"	"85+"	"Heart failure, unspecified"	"I50.9"	21	31900	65.8
	"Cook County, IL"	"17031"	"2014"	"2014"	"Male"	"M"	"85+ years"	"85+"	"Cardiovascular disease, unspecified"	"I51.6"	14	31900	Unreliable
	"Cook County, IL"	"17031"	"2014"	"2014"	"Male"	"M"	"85+ years"	"85+"	"Heart disease, unspecified"	"I51.9"	14	31900	Unreliable
	"DeKalb County, IL"	"17037"	"2014"	"2014"	"Female"	"F"	"85+ years"	"85+"	"Atherosclerotic heart disease"	"I25.1"	14	1124	Unreliable
	"DuPage County, IL"	"17043"	"2014"	"2014"	"Female"	"F"	"65-74 years"	"65-74"	"Acute myocardial infarction, unspecified"	"I21.9"	12	38611	Unreliable
	"DuPage County, IL"	"17043"	"2014"	"2014"	"Female"	"F"	"65-74 years"	"65-74"	"Atherosclerotic cardiovascular disease, so described"	"I25.0"	14	38611	Unreliable
	"DuPage County, IL"	"17043"	"2014"	"2014"	"Female"	"F"	"65-74 years"	"65-74"	"Atherosclerotic heart disease"	"I25.1"	22	38611	57.0
	"DuPage County, IL"	"17043"	"2014"	"2014"	"Female"	"F"	"75-84 years"	"75-84"	"Hypertensive heart disease without (congestive) heart failure"	"I11.9"	16	20104	Unreliable
	"DuPage County, IL"	"17043"	"2014"	"2014"	"Female"	"F"	"75-84 years"	"75-84"	"Acute myocardial infarction, unspecified"	"I21.9"	26	20104	129.3
	"DuPage County, IL"	"17043"	"2014"	"2014"	"Female"	"F"	"75-84 years"	"75-84"	"Atherosclerotic cardiovascular disease, so described"	"I25.0"	14	20104	Unreliable
	"DuPage County, IL"	"17043"	"2014"	"2014"	"Female"	"F"	"75-84 years"	"75-84"	"Atherosclerotic heart disease"	"I25.1"	27	20104	134.3
	"DuPage County, IL"	"17043"	"2014"	"2014"	"Female"	"F"	"75-84 years"	"75-84"	"Atrial fibrillation and flutter"	"I48"	12	20104	Unreliable
	"DuPage County, IL"	"17043"	"2014"	"2014"	"Female"	"F"	"75-84 years"	"75-84"	"Congestive heart failure"	"I50.0"	21	20104	104.5
	"DuPage County, IL"	"17043"	"2014"	"2014"	"Female"	"F"	"85+ years"	"85+"	"Hypertensive heart disease without (congestive) heart failure"	"I11.9"	12	12204	Unreliable
	"DuPage County, IL"	"17043"	"2014"	"2014"	"Female"	"F"	"85+ years"	"85+"	"Acute myocardial infarction, unspecified"	"I21.9"	44	12204	360.5
	"DuPage County, IL"	"17043"	"2014"	"2014"	"Female"	"F"	"85+ years"	"85+"	"Atherosclerotic cardiovascular disease, so described"	"I25.0"	13	12204	Unreliable
	"DuPage County, IL"	"17043"	"2014"	"2014"	"Female"	"F"	"85+ years"	"85+"	"Atherosclerotic heart disease"	"I25.1"	96	12204	786.6
	"DuPage County, IL"	"17043"	"2014"	"2014"	"Female"	"F"	"85+ years"	"85+"	"Aortic (valve) stenosis"	"I35.0"	21	12204	172.1
	"DuPage County, IL"	"17043"	"2014"	"2014"	"Female"	"F"	"85+ years"	"85+"	"Cardiomyopathy, unspecified"	"I42.9"	10	12204	Unreliable
	"DuPage County, IL"	"17043"	"2014"	"2014"	"Female"	"F"	"85+ years"	"85+"	"Atrial fibrillation and flutter"	"I48"	24	12204	196.7
	"DuPage County, IL"	"17043"	"2014"	"2014"	"Female"	"F"	"85+ years"	"85+"	"Congestive heart failure"	"I50.0"	98	12204	803.0
	"DuPage County, IL"	"17043"	"2014"	"2014"	"Male"	"M"	"45-54 years"	"45-54"	"Hypertensive heart disease without (congestive) heart failure"	"I11.9"	11	67911	Unreliable
	"DuPage County, IL"	"17043"	"2014"	"2014"	"Male"	"M"	"45-54 years"	"45-54"	"Acute myocardial infarction, unspecified"	"I21.9"	14	67911	Unreliable
	"DuPage County, IL"	"17043"	"2014"	"2014"	"Male"	"M"	"45-54 years"	"45-54"	"Atherosclerotic cardiovascular disease, so described"	"I25.0"	14	67911	Unreliable
	"DuPage County, IL"	"17043"	"2014"	"2014"	"Male"	"M"	"55-64 years"	"55-64"	"Acute myocardial infarction, unspecified"	"I21.9"	19	61094	Unreliable
	"DuPage County, IL"	"17043"	"2014"	"2014"	"Male"	"M"	"55-64 years"	"55-64"	"Atherosclerotic cardiovascular disease, so described"	"I25.0"	24	61094	39.3
	"DuPage County, IL"	"17043"	"2014"	"2014"	"Male"	"M"	"55-64 years"	"55-64"	"Atherosclerotic heart disease"	"I25.1"	25	61094	40.9
	"DuPage County, IL"	"17043"	"2014"	"2014"	"Male"	"M"	"65-74 years"	"65-74"	"Acute myocardial infarction, unspecified"	"I21.9"	33	34358	96.0
	"DuPage County, IL"	"17043"	"2014"	"2014"	"Male"	"M"	"65-74 years"	"65-74"	"Atherosclerotic cardiovascular disease, so described"	"I25.0"	26	34358	75.7
	"DuPage County, IL"	"17043"	"2014"	"2014"	"Male"	"M"	"65-74 years"	"65-74"	"Atherosclerotic heart disease"	"I25.1"	27	34358	78.6
