"Notes"	"County"	"County Code"	"Year"	"Year Code"	"Gender"	"Gender Code"	"Ten-Year Age Groups"	"Ten-Year Age Groups Code"	"Cause of death"	"Cause of death Code"	Deaths	Population	Crude Rate
	"Atlantic County, NJ"	"34001"	"2016"	"2016"	"Male"	"M"	"65-74 years"	"65-74"	"Atherosclerotic heart disease"	"I25.1"	11	12314	Unreliable
	"Atlantic County, NJ"	"34001"	"2016"	"2016"	"Male"	"M"	"75-84 years"	"75-84"	"Acute myocardial infarction, unspecified"	"I21.9"	12	5890	Unreliable
	"Atlantic County, NJ"	"34001"	"2016"	"2016"	"Male"	"M"	"75-84 years"	"75-84"	"Atherosclerotic cardiovascular disease, so described"	"I25.0"	14	5890	Unreliable
	"Atlantic County, NJ"	"34001"	"2016"	"2016"	"Male"	"M"	"75-84 years"	"75-84"	"Atherosclerotic heart disease"	"I25.1"	34	5890	577.2
	"Atlantic County, NJ"	"34001"	"2016"	"2016"	"Male"	"M"	"85+ years"	"85+"	"Acute myocardial infarction, unspecified"	"I21.9"	13	1944	Unreliable
	"Atlantic County, NJ"	"34001"	"2016"	"2016"	"Male"	"M"	"85+ years"	"85+"	"Atherosclerotic cardiovascular disease, so described"	"I25.0"	14	1944	Unreliable
	"Atlantic County, NJ"	"34001"	"2016"	"2016"	"Male"	"M"	"85+ years"	"85+"	"Atherosclerotic heart disease"	"I25.1"	47	1944	2417.7
	"Atlantic County, NJ"	"34001"	"2016"	"2016"	"Male"	"M"	"85+ years"	"85+"	"Congestive heart failure"	"I50.0"	12	1944	Unreliable
	"Bergen County, NJ"	"34003"	"2016"	"2016"	"Female"	"F"	"65-74 years"	"65-74"	"Acute myocardial infarction, unspecified"	"I21.9"	19	45271	Unreliable
	"Bergen County, NJ"	"34003"	"2016"	"2016"	"Female"	"F"	"65-74 years"	"65-74"	"Atherosclerotic heart disease"	"I25.1"	18	45271	Unreliable
	"Bergen County, NJ"	"34003"	"2016"	"2016"	"Female"	"F"	"75-84 years"	"75-84"	"Acute myocardial infarction, unspecified"	"I21.9"	44	26804	164.2
	"Bergen County, NJ"	"34003"	"2016"	"2016"	"Female"	"F"	"75-84 years"	"75-84"	"Atherosclerotic cardiovascular disease, so described"	"I25.0"	10	26804	Unreliable
	"Bergen County, NJ"	"34003"	"2016"	"2016"	"Female"	"F"	"75-84 years"	"75-84"	"Atherosclerotic heart disease"	"I25.1"	40	26804	149.2
	"Bergen County, NJ"	"34003"	"2016"	"2016"	"Female"	"F"	"75-84 years"	"75-84"	"Cardiac arrest, unspecified"	"I46.9"	11	26804	Unreliable
	"Bergen County, NJ"	"34003"	"2016"	"2016"	"Female"	"F"	"75-84 years"	"75-84"	"Atrial fibrillation and flutter"	"I48"	13	26804	Unreliable
	"Bergen County, NJ"	"34003"	"2016"	"2016"	"Female"	"F"	"75-84 years"	"75-84"	"Congestive heart failure"	"I50.0"	13	26804	Unreliable
	"Bergen County, NJ"	"34003"	"2016"	"2016"	"Female"	"F"	"85+ years"	"85+"	"Hypertensive heart disease with (congestive) heart failure"	"I11.0"	12	16097	Unreliable
	"Bergen County, NJ"	"34003"	"2016"	"2016"	"Female"	"F"	"85+ years"	"85+"	"Hypertensive heart disease without (congestive) heart failure"	"I11.9"	16	16097	Unreliable
	"Bergen County, NJ"	"34003"	"2016"	"2016"	"Female"	"F"	"85+ years"	"85+"	"Acute myocardial infarction, unspecified"	"I21.9"	77	16097	478.4
	"Bergen County, NJ"	"34003"	"2016"	"2016"	"Female"	"F"	"85+ years"	"85+"	"Atherosclerotic cardiovascular disease, so described"	"I25.0"	12	16097	Unreliable
	"Bergen County, NJ"	"34003"	"2016"	"2016"	"Female"	"F"	"85+ years"	"85+"	"Atherosclerotic heart disease"	"I25.1"	184	16097	1143.1
	"Bergen County, NJ"	"34003"	"2016"	"2016"	"Female"	"F"	"85+ years"	"85+"	"Aortic (valve) stenosis"	"I35.0"	29	16097	180.2
	"Bergen County, NJ"	"34003"	"2016"	"2016"	"Female"	"F"	"85+ years"	"85+"	"Cardiomyopathy, unspecified"	"I42.9"	15	16097	Unreliable
	"Bergen County, NJ"	"34003"	"2016"	"2016"	"Female"	"F"	"85+ years"	"85+"	"Cardiac arrest, unspecified"	"I46.9"	16	16097	Unreliable
	"Bergen County, NJ"	"34003"	"2016"	"2016"	"Female"	"F"	"85+ years"	"85+"	"Atrial fibrillation and flutter"	"I48"	31	16097	192.6
	"Bergen County, NJ"	"34003"	"2016"	"2016"	"Female"	"F"	"85+ years"	"85+"	"Congestive heart failure"	"I50.0"	73	16097	453.5
	"Bergen County, NJ"	"34003"	"2016"	"2016"	"Female"	"F"	"85+ years"	"85+"	"Heart failure, unspecified"	"I50.9"	20	16097	124.2
	"Bergen County, NJ"	"34003"	"2016"	"2016"	"Female"	"F"	"85+ years"	"85+"	"Heart disease, unspecified"	"I51.9"	18	16097	Unreliable
	"Bergen County, NJ"	"34003"	"2016"	"2016"	"Male"	"M"	"45-54 years"	"45-54"	"Atherosclerotic cardiovascular disease, so described"	"I25.0"	11	68881	Unreliable
	"Bergen County, NJ"	"34003"	"2016"	"2016"	"Male"	"M"	"45-54 years"	"45-54"	"Atherosclerotic heart disease"	"I25.1"	12	68881	Unreliable
	"Bergen County, NJ"	"34003"	"2016"	"2016"	"Male"	"M"	"55-64 years"	"55-64"	"Hypertensive heart disease without (congestive) heart failure"	"I11.9"	11	62487	Unreliable
	"Bergen County, NJ"	"34003"	"2016"	"2016"	"Male"	"M"	"55-64 years"	"55-64"	"Acute myocardial infarction, unspecified"	"I21.9"	20	62487	32.0
	"Bergen County, NJ"	"34003"	"2016"	"2016"	"Male"	"M"	"55-64 years"	"55-64"	"Atherosclerotic cardiovascular disease, so described"	"I25.0"	16	62487	Unreliable
	"Bergen County, NJ"	"34003"	"2016"	"2016"	"Male"	"M"	"55-64 years"	"55-64"	"Atherosclerotic heart disease"	"I25.1"	27	62487	43.2
	"Bergen County, NJ"	"34003"	"2016"	"2016"	"Male"	"M"	"55-64 years"	"55-64"	"Cardiac arrest, unspecified"	"I46.9"	11	62487	Unreliable
	"Bergen County, NJ"	"34003"	"2016"	"2016"	"Male"	"M"	"65-74 years"	"65-74"	"Acute myocardial infarction, unspecified"	"I21.9"	31	39000	79.5
	"Bergen County, NJ"	"34003"	"2016"	"2016"	"Male"	"M"	"65-74 years"	"65-74"	"Atherosclerotic cardiovascular disease, so described"	"I25.0"	22	39000	56.4
	"Bergen County, NJ"	"34003"	"2016"	"2016"	"Male"	"M"	"65-74 years"	"65-74"	"Atherosclerotic heart disease"	"I25.1"	42	39000	107.7
	"Bergen County, NJ"	"34003"	"2016"	"2016"	"Male"	"M"	"65-74 years"	"65-74"	"Cardiac arrest, unspecified"	"I46.9"	11	39000	Unreliable
	"Bergen County, NJ"	"34003"	"2016"	"2016"	"Male"	"M"	"75-84 years"	"75-84"	"Hypertensive heart disease without (congestive) heart failure"	"I11.9"	10	19396	Unreliable
	"Bergen County, NJ"	"34003"	"2016"	"2016"	"Male"	"M"	"75-84 years"	"75-84"	"Acute myocardial infarction, unspecified"	"I21.9"	47	19396	242.3
	"Bergen County, NJ"	"34003"	"2016"	"2016"	"Male"	"M"	"75-84 years"	"75-84"	"Atherosclerotic cardiovascular disease, so described"	"I25.0"	15	19396	Unreliable
	"Bergen County, NJ"	"34003"	"2016"	"2016"	"Male"	"M"	"75-84 years"	"75-84"	"Atherosclerotic heart disease"	"I25.1"	61	19396	314.5
	"Bergen County, NJ"	"34003"	"2016"	"2016"	"Male"	"M"	"75-84 years"	"75-84"	"Cardiomyopathy, unspecified"	"I42.9"	15	19396	Unreliable
	"Bergen County, NJ"	"34003"	"2016"	"2016"	"Male"	"M"	"75-84 years"	"75-84"	"Cardiac arrest, unspecified"	"I46.9"	19	19396	Unreliable
	"Bergen County, NJ"	"34003"	"2016"	"2016"	"Male"	"M"	"75-84 years"	"75-84"	"Atrial fibrillation and flutter"	"I48"	11	19396	Unreliable
	"Bergen County, NJ"	"34003"	"2016"	"2016"	"Male"	"M"	"75-84 years"	"75-84"	"Congestive heart failure"	"I50.0"	13	19396	Unreliable
	"Bergen County, NJ"	"34003"	"2016"	"2016"	"Male"	"M"	"85+ years"	"85+"	"Acute myocardial infarction, unspecified"	"I21.9"	61	8275	737.2
	"Bergen County, NJ"	"34003"	"2016"	"2016"	"Male"	"M"	"85+ years"	"85+"	"Atherosclerotic heart disease"	"I25.1"	143	8275	1728.1
	"Bergen County, NJ"	"34003"	"2016"	"2016"	"Male"	"M"	"85+ years"	"85+"	"Aortic (valve) stenosis"	"I35.0"	18	8275	Unreliable
	"Bergen County, NJ"	"34003"	"2016"	"2016"	"Male"	"M"	"85+ years"	"85+"	"Cardiac arrest, unspecified"	"I46.9"	15	8275	Unreliable
	"Bergen County, NJ"	"34003"	"2016"	"2016"	"Male"	"M"	"85+ years"	"85+"	"Atrial fibrillation and flutter"	"I48"	17	8275	Unreliable
	"Bergen County, NJ"	"34003"	"2016"	"2016"	"Male"	"M"	"85+ years"	"85+"	"Congestive heart failure"	"I50.0"	53	8275	640.5
	"Bergen County, NJ"	"34003"	"2016"	"2016"	"Male"	"M"	"85+ years"	"85+"	"Heart disease, unspecified"	"I51.9"	12	8275	Unreliable
	"Burlington County, NJ"	"34005"	"2016"	"2016"	"Female"	"F"	"65-74 years"	"65-74"	"Atherosclerotic heart disease"	"I25.1"	14	22309	Unreliable
	"Burlington County, NJ"	"34005"	"2016"	"2016"	"Female"	"F"	"75-84 years"	"75-84"	"Acute myocardial infarction, unspecified"	"I21.9"	13	12555	Unreliable
	"Burlington County, NJ"	"34005"	"2016"	"2016"	"Female"	"F"	"75-84 years"	"75-84"	"Atherosclerotic cardiovascular disease, so described"	"I25.0"	13	12555	Unreliable
	"Burlington County, NJ"	"34005"	"2016"	"2016"	"Female"	"F"	"75-84 years"	"75-84"	"Atherosclerotic heart disease"	"I25.1"	18	12555	Unreliable
	"Burlington County, NJ"	"34005"	"2016"	"2016"	"Female"	"F"	"75-84 years"	"75-84"	"Congestive heart failure"	"I50.0"	11	12555	Unreliable
	"Burlington County, NJ"	"34005"	"2016"	"2016"	"Female"	"F"	"85+ years"	"85+"	"Hypertensive heart disease with (congestive) heart failure"	"I11.0"	10	6934	Unreliable
	"Burlington County, NJ"	"34005"	"2016"	"2016"	"Female"	"F"	"85+ years"	"85+"	"Acute myocardial infarction, unspecified"	"I21.9"	13	6934	Unreliable
	"Burlington County, NJ"	"34005"	"2016"	"2016"	"Female"	"F"	"85+ years"	"85+"	"Atherosclerotic cardiovascular disease, so described"	"I25.0"	32	6934	461.5
	"Burlington County, NJ"	"34005"	"2016"	"2016"	"Female"	"F"	"85+ years"	"85+"	"Atherosclerotic heart disease"	"I25.1"	69	6934	995.1
	"Burlington County, NJ"	"34005"	"2016"	"2016"	"Female"	"F"	"85+ years"	"85+"	"Aortic (valve) stenosis"	"I35.0"	13	6934	Unreliable
	"Burlington County, NJ"	"34005"	"2016"	"2016"	"Female"	"F"	"85+ years"	"85+"	"Cardiac arrest, unspecified"	"I46.9"	12	6934	Unreliable
	"Burlington County, NJ"	"34005"	"2016"	"2016"	"Female"	"F"	"85+ years"	"85+"	"Atrial fibrillation and flutter"	"I48"	13	6934	Unreliable
	"Burlington County, NJ"	"34005"	"2016"	"2016"	"Female"	"F"	"85+ years"	"85+"	"Congestive heart failure"	"I50.0"	34	6934	490.3
	"Burlington County, NJ"	"34005"	"2016"	"2016"	"Female"	"F"	"85+ years"	"85+"	"Heart failure, unspecified"	"I50.9"	23	6934	331.7
	"Burlington County, NJ"	"34005"	"2016"	"2016"	"Female"	"F"	"85+ years"	"85+"	"Cardiovascular disease, unspecified"	"I51.6"	11	6934	Unreliable
	"Burlington County, NJ"	"34005"	"2016"	"2016"	"Male"	"M"	"45-54 years"	"45-54"	"Acute myocardial infarction, unspecified"	"I21.9"	10	33101	Unreliable
	"Burlington County, NJ"	"34005"	"2016"	"2016"	"Male"	"M"	"55-64 years"	"55-64"	"Cardiovascular disease, unspecified"	"I51.6"	14	30865	Unreliable
	"Burlington County, NJ"	"34005"	"2016"	"2016"	"Male"	"M"	"65-74 years"	"65-74"	"Atherosclerotic cardiovascular disease, so described"	"I25.0"	10	18798	Unreliable
	"Burlington County, NJ"	"34005"	"2016"	"2016"	"Male"	"M"	"65-74 years"	"65-74"	"Atherosclerotic heart disease"	"I25.1"	23	18798	122.4
	"Burlington County, NJ"	"34005"	"2016"	"2016"	"Male"	"M"	"75-84 years"	"75-84"	"Acute myocardial infarction, unspecified"	"I21.9"	24	8992	266.9
	"Burlington County, NJ"	"34005"	"2016"	"2016"	"Male"	"M"	"75-84 years"	"75-84"	"Atherosclerotic cardiovascular disease, so described"	"I25.0"	11	8992	Unreliable
	"Burlington County, NJ"	"34005"	"2016"	"2016"	"Male"	"M"	"75-84 years"	"75-84"	"Atherosclerotic heart disease"	"I25.1"	42	8992	467.1
	"Burlington County, NJ"	"34005"	"2016"	"2016"	"Male"	"M"	"75-84 years"	"75-84"	"Congestive heart failure"	"I50.0"	13	8992	Unreliable
	"Burlington County, NJ"	"34005"	"2016"	"2016"	"Male"	"M"	"85+ years"	"85+"	"Acute myocardial infarction, unspecified"	"I21.9"	20	3704	540.0
	"Burlington County, NJ"	"34005"	"2016"	"2016"	"Male"	"M"	"85+ years"	"85+"	"Atherosclerotic cardiovascular disease, so described"	"I25.0"	10	3704	Unreliable
	"Burlington County, NJ"	"34005"	"2016"	"2016"	"Male"	"M"	"85+ years"	"85+"	"Atherosclerotic heart disease"	"I25.1"	56	3704	1511.9
	"Burlington County, NJ"	"34005"	"2016"	"2016"	"Male"	"M"	"85+ years"	"85+"	"Congestive heart failure"	"I50.0"	25	3704	674.9
	"Camden County, NJ"	"34007"	"2016"	"2016"	"Female"	"F"	"65-74 years"	"65-74"	"Atherosclerotic cardiovascular disease, so described"	"I25.0"	15	24113	Unreliable
	"Camden County, NJ"	"34007"	"2016"	"2016"	"Female"	"F"	"65-74 years"	"65-74"	"Atherosclerotic heart disease"	"I25.1"	11	24113	Unreliable
	"Camden County, NJ"	"34007"	"2016"	"2016"	"Female"	"F"	"75-84 years"	"75-84"	"Acute myocardial infarction, unspecified"	"I21.9"	13	12405	Unreliable
	"Camden County, NJ"	"34007"	"2016"	"2016"	"Female"	"F"	"75-84 years"	"75-84"	"Atherosclerotic cardiovascular disease, so described"	"I25.0"	20	12405	161.2
	"Camden County, NJ"	"34007"	"2016"	"2016"	"Female"	"F"	"75-84 years"	"75-84"	"Atherosclerotic heart disease"	"I25.1"	21	12405	169.3
	"Camden County, NJ"	"34007"	"2016"	"2016"	"Female"	"F"	"75-84 years"	"75-84"	"Congestive heart failure"	"I50.0"	12	12405	Unreliable
	"Camden County, NJ"	"34007"	"2016"	"2016"	"Female"	"F"	"85+ years"	"85+"	"Acute myocardial infarction, unspecified"	"I21.9"	29	7484	387.5
	"Camden County, NJ"	"34007"	"2016"	"2016"	"Female"	"F"	"85+ years"	"85+"	"Atherosclerotic cardiovascular disease, so described"	"I25.0"	38	7484	507.7
	"Camden County, NJ"	"34007"	"2016"	"2016"	"Female"	"F"	"85+ years"	"85+"	"Atherosclerotic heart disease"	"I25.1"	85	7484	1135.8
	"Camden County, NJ"	"34007"	"2016"	"2016"	"Female"	"F"	"85+ years"	"85+"	"Atrial fibrillation and flutter"	"I48"	20	7484	267.2
	"Camden County, NJ"	"34007"	"2016"	"2016"	"Female"	"F"	"85+ years"	"85+"	"Congestive heart failure"	"I50.0"	36	7484	481.0
	"Camden County, NJ"	"34007"	"2016"	"2016"	"Female"	"F"	"85+ years"	"85+"	"Heart failure, unspecified"	"I50.9"	14	7484	Unreliable
	"Camden County, NJ"	"34007"	"2016"	"2016"	"Female"	"F"	"85+ years"	"85+"	"Heart disease, unspecified"	"I51.9"	16	7484	Unreliable
	"Camden County, NJ"	"34007"	"2016"	"2016"	"Male"	"M"	"45-54 years"	"45-54"	"Atherosclerotic cardiovascular disease, so described"	"I25.0"	12	33686	Unreliable
	"Camden County, NJ"	"34007"	"2016"	"2016"	"Male"	"M"	"55-64 years"	"55-64"	"Acute myocardial infarction, unspecified"	"I21.9"	19	32091	Unreliable
	"Camden County, NJ"	"34007"	"2016"	"2016"	"Male"	"M"	"55-64 years"	"55-64"	"Atherosclerotic cardiovascular disease, so described"	"I25.0"	30	32091	93.5
	"Camden County, NJ"	"34007"	"2016"	"2016"	"Male"	"M"	"55-64 years"	"55-64"	"Atherosclerotic heart disease"	"I25.1"	14	32091	Unreliable
	"Camden County, NJ"	"34007"	"2016"	"2016"	"Male"	"M"	"65-74 years"	"65-74"	"Acute myocardial infarction, unspecified"	"I21.9"	18	19841	Unreliable
	"Camden County, NJ"	"34007"	"2016"	"2016"	"Male"	"M"	"65-74 years"	"65-74"	"Atherosclerotic cardiovascular disease, so described"	"I25.0"	36	19841	181.4
	"Camden County, NJ"	"34007"	"2016"	"2016"	"Male"	"M"	"65-74 years"	"65-74"	"Atherosclerotic heart disease"	"I25.1"	19	19841	Unreliable
	"Camden County, NJ"	"34007"	"2016"	"2016"	"Male"	"M"	"75-84 years"	"75-84"	"Acute myocardial infarction, unspecified"	"I21.9"	15	8817	Unreliable
	"Camden County, NJ"	"34007"	"2016"	"2016"	"Male"	"M"	"75-84 years"	"75-84"	"Atherosclerotic heart disease"	"I25.1"	28	8817	317.6
	"Camden County, NJ"	"34007"	"2016"	"2016"	"Male"	"M"	"75-84 years"	"75-84"	"Congestive heart failure"	"I50.0"	11	8817	Unreliable
	"Camden County, NJ"	"34007"	"2016"	"2016"	"Male"	"M"	"85+ years"	"85+"	"Acute myocardial infarction, unspecified"	"I21.9"	22	3569	616.4
	"Camden County, NJ"	"34007"	"2016"	"2016"	"Male"	"M"	"85+ years"	"85+"	"Atherosclerotic cardiovascular disease, so described"	"I25.0"	26	3569	728.5
	"Camden County, NJ"	"34007"	"2016"	"2016"	"Male"	"M"	"85+ years"	"85+"	"Atherosclerotic heart disease"	"I25.1"	46	3569	1288.9
	"Camden County, NJ"	"34007"	"2016"	"2016"	"Male"	"M"	"85+ years"	"85+"	"Atrial fibrillation and flutter"	"I48"	11	3569	Unreliable
	"Camden County, NJ"	"34007"	"2016"	"2016"	"Male"	"M"	"85+ years"	"85+"	"Congestive heart failure"	"I50.0"	24	3569	672.5
	"Cape May County, NJ"	"34009"	"2016"	"2016"	"Female"	"F"	"75-84 years"	"75-84"	"Atherosclerotic heart disease"	"I25.1"	17	3841	Unreliable
	"Cape May County, NJ"	"34009"	"2016"	"2016"	"Female"	"F"	"85+ years"	"85+"	"Atherosclerotic heart disease"	"I25.1"	49	1881	2605.0
	"Cape May County, NJ"	"34009"	"2016"	"2016"	"Female"	"F"	"85+ years"	"85+"	"Congestive heart failure"	"I50.0"	12	1881	Unreliable
	"Cape May County, NJ"	"34009"	"2016"	"2016"	"Male"	"M"	"65-74 years"	"65-74"	"Atherosclerotic heart disease"	"I25.1"	10	6459	Unreliable
	"Cape May County, NJ"	"34009"	"2016"	"2016"	"Male"	"M"	"75-84 years"	"75-84"	"Atherosclerotic heart disease"	"I25.1"	25	3116	802.3
	"Cape May County, NJ"	"34009"	"2016"	"2016"	"Male"	"M"	"85+ years"	"85+"	"Atherosclerotic heart disease"	"I25.1"	29	1032	2810.1
	"Cumberland County, NJ"	"34011"	"2016"	"2016"	"Female"	"F"	"85+ years"	"85+"	"Atherosclerotic cardiovascular disease, so described"	"I25.0"	28	1959	1429.3
	"Cumberland County, NJ"	"34011"	"2016"	"2016"	"Female"	"F"	"85+ years"	"85+"	"Atherosclerotic heart disease"	"I25.1"	29	1959	1480.3
	"Cumberland County, NJ"	"34011"	"2016"	"2016"	"Male"	"M"	"65-74 years"	"65-74"	"Acute myocardial infarction, unspecified"	"I21.9"	13	5916	Unreliable
	"Cumberland County, NJ"	"34011"	"2016"	"2016"	"Male"	"M"	"75-84 years"	"75-84"	"Atherosclerotic heart disease"	"I25.1"	13	2645	Unreliable
	"Cumberland County, NJ"	"34011"	"2016"	"2016"	"Male"	"M"	"85+ years"	"85+"	"Atherosclerotic heart disease"	"I25.1"	17	1029	Unreliable
	"Essex County, NJ"	"34013"	"2016"	"2016"	"Female"	"F"	"55-64 years"	"55-64"	"Acute myocardial infarction, unspecified"	"I21.9"	10	51512	Unreliable
	"Essex County, NJ"	"34013"	"2016"	"2016"	"Female"	"F"	"65-74 years"	"65-74"	"Acute myocardial infarction, unspecified"	"I21.9"	31	32833	94.4
	"Essex County, NJ"	"34013"	"2016"	"2016"	"Female"	"F"	"65-74 years"	"65-74"	"Atherosclerotic heart disease"	"I25.1"	10	32833	Unreliable
	"Essex County, NJ"	"34013"	"2016"	"2016"	"Female"	"F"	"65-74 years"	"65-74"	"Cardiac arrest, unspecified"	"I46.9"	12	32833	Unreliable
	"Essex County, NJ"	"34013"	"2016"	"2016"	"Female"	"F"	"65-74 years"	"65-74"	"Congestive heart failure"	"I50.0"	10	32833	Unreliable
	"Essex County, NJ"	"34013"	"2016"	"2016"	"Female"	"F"	"75-84 years"	"75-84"	"Acute myocardial infarction, unspecified"	"I21.9"	37	17644	209.7
	"Essex County, NJ"	"34013"	"2016"	"2016"	"Female"	"F"	"75-84 years"	"75-84"	"Atherosclerotic cardiovascular disease, so described"	"I25.0"	11	17644	Unreliable
	"Essex County, NJ"	"34013"	"2016"	"2016"	"Female"	"F"	"75-84 years"	"75-84"	"Atherosclerotic heart disease"	"I25.1"	28	17644	158.7
	"Essex County, NJ"	"34013"	"2016"	"2016"	"Female"	"F"	"75-84 years"	"75-84"	"Cardiac arrest, unspecified"	"I46.9"	15	17644	Unreliable
	"Essex County, NJ"	"34013"	"2016"	"2016"	"Female"	"F"	"85+ years"	"85+"	"Acute myocardial infarction, unspecified"	"I21.9"	84	10346	811.9
	"Essex County, NJ"	"34013"	"2016"	"2016"	"Female"	"F"	"85+ years"	"85+"	"Atherosclerotic cardiovascular disease, so described"	"I25.0"	22	10346	212.6
	"Essex County, NJ"	"34013"	"2016"	"2016"	"Female"	"F"	"85+ years"	"85+"	"Atherosclerotic heart disease"	"I25.1"	103	10346	995.6
	"Essex County, NJ"	"34013"	"2016"	"2016"	"Female"	"F"	"85+ years"	"85+"	"Aortic (valve) stenosis"	"I35.0"	13	10346	Unreliable
	"Essex County, NJ"	"34013"	"2016"	"2016"	"Female"	"F"	"85+ years"	"85+"	"Cardiac arrest, unspecified"	"I46.9"	18	10346	Unreliable
	"Essex County, NJ"	"34013"	"2016"	"2016"	"Female"	"F"	"85+ years"	"85+"	"Atrial fibrillation and flutter"	"I48"	22	10346	212.6
	"Essex County, NJ"	"34013"	"2016"	"2016"	"Female"	"F"	"85+ years"	"85+"	"Congestive heart failure"	"I50.0"	41	10346	396.3
	"Essex County, NJ"	"34013"	"2016"	"2016"	"Female"	"F"	"85+ years"	"85+"	"Heart failure, unspecified"	"I50.9"	13	10346	Unreliable
	"Essex County, NJ"	"34013"	"2016"	"2016"	"Male"	"M"	"45-54 years"	"45-54"	"Hypertensive heart disease without (congestive) heart failure"	"I11.9"	10	55244	Unreliable
	"Essex County, NJ"	"34013"	"2016"	"2016"	"Male"	"M"	"55-64 years"	"55-64"	"Hypertensive heart disease without (congestive) heart failure"	"I11.9"	11	45099	Unreliable
	"Essex County, NJ"	"34013"	"2016"	"2016"	"Male"	"M"	"55-64 years"	"55-64"	"Acute myocardial infarction, unspecified"	"I21.9"	24	45099	53.2
	"Essex County, NJ"	"34013"	"2016"	"2016"	"Male"	"M"	"55-64 years"	"55-64"	"Atherosclerotic cardiovascular disease, so described"	"I25.0"	27	45099	59.9
	"Essex County, NJ"	"34013"	"2016"	"2016"	"Male"	"M"	"55-64 years"	"55-64"	"Atherosclerotic heart disease"	"I25.1"	19	45099	Unreliable
	"Essex County, NJ"	"34013"	"2016"	"2016"	"Male"	"M"	"65-74 years"	"65-74"	"Hypertensive heart disease without (congestive) heart failure"	"I11.9"	13	25821	Unreliable
	"Essex County, NJ"	"34013"	"2016"	"2016"	"Male"	"M"	"65-74 years"	"65-74"	"Acute myocardial infarction, unspecified"	"I21.9"	21	25821	81.3
	"Essex County, NJ"	"34013"	"2016"	"2016"	"Male"	"M"	"65-74 years"	"65-74"	"Atherosclerotic cardiovascular disease, so described"	"I25.0"	13	25821	Unreliable
	"Essex County, NJ"	"34013"	"2016"	"2016"	"Male"	"M"	"65-74 years"	"65-74"	"Atherosclerotic heart disease"	"I25.1"	27	25821	104.6
	"Essex County, NJ"	"34013"	"2016"	"2016"	"Male"	"M"	"65-74 years"	"65-74"	"Cardiac arrest, unspecified"	"I46.9"	11	25821	Unreliable
	"Essex County, NJ"	"34013"	"2016"	"2016"	"Male"	"M"	"65-74 years"	"65-74"	"Congestive heart failure"	"I50.0"	13	25821	Unreliable
	"Essex County, NJ"	"34013"	"2016"	"2016"	"Male"	"M"	"75-84 years"	"75-84"	"Acute myocardial infarction, unspecified"	"I21.9"	25	11277	221.7
	"Essex County, NJ"	"34013"	"2016"	"2016"	"Male"	"M"	"75-84 years"	"75-84"	"Atherosclerotic cardiovascular disease, so described"	"I25.0"	12	11277	Unreliable
	"Essex County, NJ"	"34013"	"2016"	"2016"	"Male"	"M"	"75-84 years"	"75-84"	"Atherosclerotic heart disease"	"I25.1"	42	11277	372.4
	"Essex County, NJ"	"34013"	"2016"	"2016"	"Male"	"M"	"75-84 years"	"75-84"	"Cardiomyopathy, unspecified"	"I42.9"	10	11277	Unreliable
