"Notes"	"County"	"County Code"	"Year"	"Year Code"	"Gender"	"Gender Code"	"Ten-Year Age Groups"	"Ten-Year Age Groups Code"	"Cause of death"	"Cause of death Code"	Deaths	Population	Crude Rate
	"Calhoun County, AL"	"01015"	"2015"	"2015"	"Male"	"M"	"45-54 years"	"45-54"	"Acute myocardial infarction, unspecified"	"I21.9"	16	7410	Unreliable
	"Calhoun County, AL"	"01015"	"2015"	"2015"	"Male"	"M"	"55-64 years"	"55-64"	"Acute myocardial infarction, unspecified"	"I21.9"	14	7581	Unreliable
	"Calhoun County, AL"	"01015"	"2015"	"2015"	"Male"	"M"	"65-74 years"	"65-74"	"Acute myocardial infarction, unspecified"	"I21.9"	19	5086	Unreliable
	"Calhoun County, AL"	"01015"	"2015"	"2015"	"Male"	"M"	"65-74 years"	"65-74"	"Cardiac arrest, unspecified"	"I46.9"	14	5086	Unreliable
	"Calhoun County, AL"	"01015"	"2015"	"2015"	"Male"	"M"	"75-84 years"	"75-84"	"Congestive heart failure"	"I50.0"	10	2316	Unreliable
	"Calhoun County, AL"	"01015"	"2015"	"2015"	"Male"	"M"	"85+ years"	"85+"	"Cardiac arrest, unspecified"	"I46.9"	10	604	Unreliable
	"Calhoun County, AL"	"01015"	"2015"	"2015"	"Male"	"M"	"85+ years"	"85+"	"Congestive heart failure"	"I50.0"	10	604	Unreliable
	"Chilton County, AL"	"01021"	"2015"	"2015"	"Female"	"F"	"85+ years"	"85+"	"Congestive heart failure"	"I50.0"	10	458	Unreliable
	"Coffee County, AL"	"01031"	"2015"	"2015"	"Male"	"M"	"85+ years"	"85+"	"Congestive heart failure"	"I50.0"	11	287	Unreliable
	"Colbert County, AL"	"01033"	"2015"	"2015"	"Female"	"F"	"85+ years"	"85+"	"Congestive heart failure"	"I50.0"	14	777	Unreliable
	"Colbert County, AL"	"01033"	"2015"	"2015"	"Male"	"M"	"75-84 years"	"75-84"	"Congestive heart failure"	"I50.0"	12	1325	Unreliable
	"Colbert County, AL"	"01033"	"2015"	"2015"	"Male"	"M"	"85+ years"	"85+"	"Congestive heart failure"	"I50.0"	10	449	Unreliable
	"Covington County, AL"	"01039"	"2015"	"2015"	"Male"	"M"	"85+ years"	"85+"	"Cardiac arrest, unspecified"	"I46.9"	10	297	Unreliable
	"Cullman County, AL"	"01043"	"2015"	"2015"	"Female"	"F"	"75-84 years"	"75-84"	"Congestive heart failure"	"I50.0"	11	2623	Unreliable
	"Cullman County, AL"	"01043"	"2015"	"2015"	"Female"	"F"	"85+ years"	"85+"	"Congestive heart failure"	"I50.0"	26	915	2841.5
	"Cullman County, AL"	"01043"	"2015"	"2015"	"Male"	"M"	"85+ years"	"85+"	"Congestive heart failure"	"I50.0"	10	450	Unreliable
	"DeKalb County, AL"	"01049"	"2015"	"2015"	"Female"	"F"	"85+ years"	"85+"	"Cardiac arrest, unspecified"	"I46.9"	21	733	2864.9
	"DeKalb County, AL"	"01049"	"2015"	"2015"	"Female"	"F"	"85+ years"	"85+"	"Congestive heart failure"	"I50.0"	12	733	Unreliable
	"DeKalb County, AL"	"01049"	"2015"	"2015"	"Male"	"M"	"85+ years"	"85+"	"Cardiac arrest, unspecified"	"I46.9"	10	353	Unreliable
	"Elmore County, AL"	"01051"	"2015"	"2015"	"Female"	"F"	"85+ years"	"85+"	"Cardiac arrest, unspecified"	"I46.9"	11	798	Unreliable
	"Elmore County, AL"	"01051"	"2015"	"2015"	"Female"	"F"	"85+ years"	"85+"	"Congestive heart failure"	"I50.0"	15	798	Unreliable
	"Etowah County, AL"	"01055"	"2015"	"2015"	"Female"	"F"	"65-74 years"	"65-74"	"Cardiac arrest, unspecified"	"I46.9"	13	5868	Unreliable
	"Etowah County, AL"	"01055"	"2015"	"2015"	"Female"	"F"	"75-84 years"	"75-84"	"Congestive heart failure"	"I50.0"	14	3220	Unreliable
	"Etowah County, AL"	"01055"	"2015"	"2015"	"Female"	"F"	"85+ years"	"85+"	"Atherosclerotic heart disease"	"I25.1"	14	1379	Unreliable
	"Etowah County, AL"	"01055"	"2015"	"2015"	"Female"	"F"	"85+ years"	"85+"	"Cardiac arrest, unspecified"	"I46.9"	11	1379	Unreliable
	"Etowah County, AL"	"01055"	"2015"	"2015"	"Female"	"F"	"85+ years"	"85+"	"Congestive heart failure"	"I50.0"	32	1379	2320.5
	"Etowah County, AL"	"01055"	"2015"	"2015"	"Male"	"M"	"45-54 years"	"45-54"	"Acute myocardial infarction, unspecified"	"I21.9"	10	6889	Unreliable
	"Etowah County, AL"	"01055"	"2015"	"2015"	"Male"	"M"	"55-64 years"	"55-64"	"Acute myocardial infarction, unspecified"	"I21.9"	17	6878	Unreliable
	"Etowah County, AL"	"01055"	"2015"	"2015"	"Male"	"M"	"65-74 years"	"65-74"	"Acute myocardial infarction, unspecified"	"I21.9"	10	4980	Unreliable
	"Etowah County, AL"	"01055"	"2015"	"2015"	"Male"	"M"	"65-74 years"	"65-74"	"Cardiac arrest, unspecified"	"I46.9"	12	4980	Unreliable
	"Etowah County, AL"	"01055"	"2015"	"2015"	"Male"	"M"	"75-84 years"	"75-84"	"Cardiac arrest, unspecified"	"I46.9"	10	2219	Unreliable
	"Etowah County, AL"	"01055"	"2015"	"2015"	"Male"	"M"	"75-84 years"	"75-84"	"Congestive heart failure"	"I50.0"	10	2219	Unreliable
	"Etowah County, AL"	"01055"	"2015"	"2015"	"Male"	"M"	"85+ years"	"85+"	"Atherosclerotic heart disease"	"I25.1"	12	612	Unreliable
	"Etowah County, AL"	"01055"	"2015"	"2015"	"Male"	"M"	"85+ years"	"85+"	"Congestive heart failure"	"I50.0"	21	612	3431.4
	"Jackson County, AL"	"01071"	"2015"	"2015"	"Female"	"F"	"75-84 years"	"75-84"	"Congestive heart failure"	"I50.0"	11	1682	Unreliable
	"Jackson County, AL"	"01071"	"2015"	"2015"	"Female"	"F"	"85+ years"	"85+"	"Cardiac arrest, unspecified"	"I46.9"	11	643	Unreliable
	"Jackson County, AL"	"01071"	"2015"	"2015"	"Female"	"F"	"85+ years"	"85+"	"Congestive heart failure"	"I50.0"	12	643	Unreliable
	"Jackson County, AL"	"01071"	"2015"	"2015"	"Male"	"M"	"55-64 years"	"55-64"	"Acute myocardial infarction, unspecified"	"I21.9"	11	3755	Unreliable
	"Jackson County, AL"	"01071"	"2015"	"2015"	"Male"	"M"	"75-84 years"	"75-84"	"Acute myocardial infarction, unspecified"	"I21.9"	11	1279	Unreliable
	"Jefferson County, AL"	"01073"	"2015"	"2015"	"Female"	"F"	"55-64 years"	"55-64"	"Acute myocardial infarction, unspecified"	"I21.9"	12	47463	Unreliable
	"Jefferson County, AL"	"01073"	"2015"	"2015"	"Female"	"F"	"55-64 years"	"55-64"	"Atherosclerotic heart disease"	"I25.1"	12	47463	Unreliable
	"Jefferson County, AL"	"01073"	"2015"	"2015"	"Female"	"F"	"55-64 years"	"55-64"	"Cardiac arrest, unspecified"	"I46.9"	13	47463	Unreliable
	"Jefferson County, AL"	"01073"	"2015"	"2015"	"Female"	"F"	"55-64 years"	"55-64"	"Congestive heart failure"	"I50.0"	10	47463	Unreliable
	"Jefferson County, AL"	"01073"	"2015"	"2015"	"Female"	"F"	"65-74 years"	"65-74"	"Acute myocardial infarction, unspecified"	"I21.9"	26	30335	85.7
	"Jefferson County, AL"	"01073"	"2015"	"2015"	"Female"	"F"	"65-74 years"	"65-74"	"Atherosclerotic heart disease"	"I25.1"	16	30335	Unreliable
	"Jefferson County, AL"	"01073"	"2015"	"2015"	"Female"	"F"	"65-74 years"	"65-74"	"Cardiac arrest, unspecified"	"I46.9"	15	30335	Unreliable
	"Jefferson County, AL"	"01073"	"2015"	"2015"	"Female"	"F"	"65-74 years"	"65-74"	"Congestive heart failure"	"I50.0"	10	30335	Unreliable
	"Jefferson County, AL"	"01073"	"2015"	"2015"	"Female"	"F"	"75-84 years"	"75-84"	"Acute myocardial infarction, unspecified"	"I21.9"	16	17182	Unreliable
	"Jefferson County, AL"	"01073"	"2015"	"2015"	"Female"	"F"	"75-84 years"	"75-84"	"Atherosclerotic heart disease"	"I25.1"	29	17182	168.8
	"Jefferson County, AL"	"01073"	"2015"	"2015"	"Female"	"F"	"75-84 years"	"75-84"	"Chronic ischaemic heart disease, unspecified"	"I25.9"	11	17182	Unreliable
	"Jefferson County, AL"	"01073"	"2015"	"2015"	"Female"	"F"	"75-84 years"	"75-84"	"Cardiac arrest, unspecified"	"I46.9"	18	17182	Unreliable
	"Jefferson County, AL"	"01073"	"2015"	"2015"	"Female"	"F"	"75-84 years"	"75-84"	"Congestive heart failure"	"I50.0"	34	17182	197.9
	"Jefferson County, AL"	"01073"	"2015"	"2015"	"Female"	"F"	"85+ years"	"85+"	"Acute myocardial infarction, unspecified"	"I21.9"	20	9624	207.8
	"Jefferson County, AL"	"01073"	"2015"	"2015"	"Female"	"F"	"85+ years"	"85+"	"Atherosclerotic cardiovascular disease, so described"	"I25.0"	16	9624	Unreliable
	"Jefferson County, AL"	"01073"	"2015"	"2015"	"Female"	"F"	"85+ years"	"85+"	"Atherosclerotic heart disease"	"I25.1"	38	9624	394.8
	"Jefferson County, AL"	"01073"	"2015"	"2015"	"Female"	"F"	"85+ years"	"85+"	"Chronic ischaemic heart disease, unspecified"	"I25.9"	14	9624	Unreliable
	"Jefferson County, AL"	"01073"	"2015"	"2015"	"Female"	"F"	"85+ years"	"85+"	"Cardiac arrest, unspecified"	"I46.9"	25	9624	259.8
	"Jefferson County, AL"	"01073"	"2015"	"2015"	"Female"	"F"	"85+ years"	"85+"	"Atrial fibrillation and flutter"	"I48"	10	9624	Unreliable
	"Jefferson County, AL"	"01073"	"2015"	"2015"	"Female"	"F"	"85+ years"	"85+"	"Cardiac arrhythmia, unspecified"	"I49.9"	10	9624	Unreliable
	"Jefferson County, AL"	"01073"	"2015"	"2015"	"Female"	"F"	"85+ years"	"85+"	"Congestive heart failure"	"I50.0"	94	9624	976.7
	"Jefferson County, AL"	"01073"	"2015"	"2015"	"Female"	"F"	"85+ years"	"85+"	"Heart failure, unspecified"	"I50.9"	10	9624	Unreliable
	"Jefferson County, AL"	"01073"	"2015"	"2015"	"Female"	"F"	"85+ years"	"85+"	"Heart disease, unspecified"	"I51.9"	34	9624	353.3
	"Jefferson County, AL"	"01073"	"2015"	"2015"	"Male"	"M"	"45-54 years"	"45-54"	"Acute myocardial infarction, unspecified"	"I21.9"	15	40222	Unreliable
	"Jefferson County, AL"	"01073"	"2015"	"2015"	"Male"	"M"	"45-54 years"	"45-54"	"Cardiac arrest, unspecified"	"I46.9"	11	40222	Unreliable
	"Jefferson County, AL"	"01073"	"2015"	"2015"	"Male"	"M"	"55-64 years"	"55-64"	"Acute myocardial infarction, unspecified"	"I21.9"	26	40485	64.2
	"Jefferson County, AL"	"01073"	"2015"	"2015"	"Male"	"M"	"55-64 years"	"55-64"	"Atherosclerotic heart disease"	"I25.1"	26	40485	64.2
	"Jefferson County, AL"	"01073"	"2015"	"2015"	"Male"	"M"	"55-64 years"	"55-64"	"Cardiac arrest, unspecified"	"I46.9"	18	40485	Unreliable
	"Jefferson County, AL"	"01073"	"2015"	"2015"	"Male"	"M"	"55-64 years"	"55-64"	"Congestive heart failure"	"I50.0"	13	40485	Unreliable
	"Jefferson County, AL"	"01073"	"2015"	"2015"	"Male"	"M"	"65-74 years"	"65-74"	"Acute myocardial infarction, unspecified"	"I21.9"	20	24486	81.7
	"Jefferson County, AL"	"01073"	"2015"	"2015"	"Male"	"M"	"65-74 years"	"65-74"	"Atherosclerotic heart disease"	"I25.1"	34	24486	138.9
	"Jefferson County, AL"	"01073"	"2015"	"2015"	"Male"	"M"	"65-74 years"	"65-74"	"Cardiac arrest, unspecified"	"I46.9"	15	24486	Unreliable
	"Jefferson County, AL"	"01073"	"2015"	"2015"	"Male"	"M"	"65-74 years"	"65-74"	"Congestive heart failure"	"I50.0"	16	24486	Unreliable
	"Jefferson County, AL"	"01073"	"2015"	"2015"	"Male"	"M"	"75-84 years"	"75-84"	"Acute myocardial infarction, unspecified"	"I21.9"	15	10778	Unreliable
	"Jefferson County, AL"	"01073"	"2015"	"2015"	"Male"	"M"	"75-84 years"	"75-84"	"Atherosclerotic heart disease"	"I25.1"	37	10778	343.3
	"Jefferson County, AL"	"01073"	"2015"	"2015"	"Male"	"M"	"75-84 years"	"75-84"	"Cardiac arrest, unspecified"	"I46.9"	24	10778	222.7
	"Jefferson County, AL"	"01073"	"2015"	"2015"	"Male"	"M"	"75-84 years"	"75-84"	"Congestive heart failure"	"I50.0"	29	10778	269.1
	"Jefferson County, AL"	"01073"	"2015"	"2015"	"Male"	"M"	"85+ years"	"85+"	"Acute myocardial infarction, unspecified"	"I21.9"	17	4228	Unreliable
	"Jefferson County, AL"	"01073"	"2015"	"2015"	"Male"	"M"	"85+ years"	"85+"	"Atherosclerotic heart disease"	"I25.1"	38	4228	898.8
	"Jefferson County, AL"	"01073"	"2015"	"2015"	"Male"	"M"	"85+ years"	"85+"	"Chronic ischaemic heart disease, unspecified"	"I25.9"	10	4228	Unreliable
	"Jefferson County, AL"	"01073"	"2015"	"2015"	"Male"	"M"	"85+ years"	"85+"	"Cardiac arrest, unspecified"	"I46.9"	21	4228	496.7
	"Jefferson County, AL"	"01073"	"2015"	"2015"	"Male"	"M"	"85+ years"	"85+"	"Congestive heart failure"	"I50.0"	57	4228	1348.2
	"Jefferson County, AL"	"01073"	"2015"	"2015"	"Male"	"M"	"85+ years"	"85+"	"Heart disease, unspecified"	"I51.9"	10	4228	Unreliable
	"Lauderdale County, AL"	"01077"	"2015"	"2015"	"Female"	"F"	"85+ years"	"85+"	"Atherosclerotic heart disease"	"I25.1"	10	1363	Unreliable
	"Lauderdale County, AL"	"01077"	"2015"	"2015"	"Female"	"F"	"85+ years"	"85+"	"Chronic ischaemic heart disease, unspecified"	"I25.9"	10	1363	Unreliable
	"Lauderdale County, AL"	"01077"	"2015"	"2015"	"Female"	"F"	"85+ years"	"85+"	"Congestive heart failure"	"I50.0"	21	1363	1540.7
	"Lee County, AL"	"01081"	"2015"	"2015"	"Female"	"F"	"75-84 years"	"75-84"	"Congestive heart failure"	"I50.0"	10	2649	Unreliable
	"Lee County, AL"	"01081"	"2015"	"2015"	"Female"	"F"	"85+ years"	"85+"	"Congestive heart failure"	"I50.0"	10	1117	Unreliable
	"Limestone County, AL"	"01083"	"2015"	"2015"	"Male"	"M"	"55-64 years"	"55-64"	"Atherosclerotic heart disease"	"I25.1"	10	5756	Unreliable
	"Madison County, AL"	"01089"	"2015"	"2015"	"Female"	"F"	"45-54 years"	"45-54"	"Cardiac arrest, unspecified"	"I46.9"	10	27105	Unreliable
	"Madison County, AL"	"01089"	"2015"	"2015"	"Female"	"F"	"55-64 years"	"55-64"	"Cardiac arrest, unspecified"	"I46.9"	17	23453	Unreliable
	"Madison County, AL"	"01089"	"2015"	"2015"	"Female"	"F"	"65-74 years"	"65-74"	"Cardiac arrest, unspecified"	"I46.9"	13	15363	Unreliable
	"Madison County, AL"	"01089"	"2015"	"2015"	"Female"	"F"	"75-84 years"	"75-84"	"Cardiac arrest, unspecified"	"I46.9"	15	9014	Unreliable
	"Madison County, AL"	"01089"	"2015"	"2015"	"Female"	"F"	"75-84 years"	"75-84"	"Congestive heart failure"	"I50.0"	26	9014	288.4
	"Madison County, AL"	"01089"	"2015"	"2015"	"Female"	"F"	"85+ years"	"85+"	"Atherosclerotic heart disease"	"I25.1"	14	3654	Unreliable
	"Madison County, AL"	"01089"	"2015"	"2015"	"Female"	"F"	"85+ years"	"85+"	"Cardiac arrest, unspecified"	"I46.9"	15	3654	Unreliable
	"Madison County, AL"	"01089"	"2015"	"2015"	"Female"	"F"	"85+ years"	"85+"	"Atrial fibrillation and flutter"	"I48"	17	3654	Unreliable
	"Madison County, AL"	"01089"	"2015"	"2015"	"Female"	"F"	"85+ years"	"85+"	"Congestive heart failure"	"I50.0"	67	3654	1833.6
	"Madison County, AL"	"01089"	"2015"	"2015"	"Male"	"M"	"45-54 years"	"45-54"	"Cardiac arrest, unspecified"	"I46.9"	16	25610	Unreliable
	"Madison County, AL"	"01089"	"2015"	"2015"	"Male"	"M"	"55-64 years"	"55-64"	"Cardiac arrest, unspecified"	"I46.9"	23	22662	101.5
	"Madison County, AL"	"01089"	"2015"	"2015"	"Male"	"M"	"55-64 years"	"55-64"	"Cardiovascular disease, unspecified"	"I51.6"	10	22662	Unreliable
	"Madison County, AL"	"01089"	"2015"	"2015"	"Male"	"M"	"65-74 years"	"65-74"	"Cardiac arrest, unspecified"	"I46.9"	21	12931	162.4
	"Madison County, AL"	"01089"	"2015"	"2015"	"Male"	"M"	"75-84 years"	"75-84"	"Atherosclerotic heart disease"	"I25.1"	17	6745	Unreliable
	"Madison County, AL"	"01089"	"2015"	"2015"	"Male"	"M"	"75-84 years"	"75-84"	"Cardiac arrest, unspecified"	"I46.9"	16	6745	Unreliable
	"Madison County, AL"	"01089"	"2015"	"2015"	"Male"	"M"	"75-84 years"	"75-84"	"Congestive heart failure"	"I50.0"	20	6745	296.5
	"Madison County, AL"	"01089"	"2015"	"2015"	"Male"	"M"	"85+ years"	"85+"	"Atherosclerotic heart disease"	"I25.1"	11	1977	Unreliable
	"Madison County, AL"	"01089"	"2015"	"2015"	"Male"	"M"	"85+ years"	"85+"	"Congestive heart failure"	"I50.0"	18	1977	Unreliable
	"Marion County, AL"	"01093"	"2015"	"2015"	"Female"	"F"	"85+ years"	"85+"	"Congestive heart failure"	"I50.0"	14	422	Unreliable
	"Marshall County, AL"	"01095"	"2015"	"2015"	"Female"	"F"	"75-84 years"	"75-84"	"Congestive heart failure"	"I50.0"	11	2843	Unreliable
	"Marshall County, AL"	"01095"	"2015"	"2015"	"Female"	"F"	"85+ years"	"85+"	"Congestive heart failure"	"I50.0"	15	1069	Unreliable
	"Marshall County, AL"	"01095"	"2015"	"2015"	"Male"	"M"	"45-54 years"	"45-54"	"Acute myocardial infarction, unspecified"	"I21.9"	10	6358	Unreliable
	"Marshall County, AL"	"01095"	"2015"	"2015"	"Male"	"M"	"55-64 years"	"55-64"	"Acute myocardial infarction, unspecified"	"I21.9"	16	5804	Unreliable
	"Marshall County, AL"	"01095"	"2015"	"2015"	"Male"	"M"	"65-74 years"	"65-74"	"Acute myocardial infarction, unspecified"	"I21.9"	13	4318	Unreliable
	"Marshall County, AL"	"01095"	"2015"	"2015"	"Male"	"M"	"75-84 years"	"75-84"	"Congestive heart failure"	"I50.0"	10	2033	Unreliable
	"Mobile County, AL"	"01097"	"2015"	"2015"	"Female"	"F"	"45-54 years"	"45-54"	"Atherosclerotic cardiovascular disease, so described"	"I25.0"	10	28269	Unreliable
	"Mobile County, AL"	"01097"	"2015"	"2015"	"Female"	"F"	"55-64 years"	"55-64"	"Acute myocardial infarction, unspecified"	"I21.9"	11	28518	Unreliable
	"Mobile County, AL"	"01097"	"2015"	"2015"	"Female"	"F"	"55-64 years"	"55-64"	"Atherosclerotic cardiovascular disease, so described"	"I25.0"	16	28518	Unreliable
	"Mobile County, AL"	"01097"	"2015"	"2015"	"Female"	"F"	"65-74 years"	"65-74"	"Acute myocardial infarction, unspecified"	"I21.9"	14	20027	Unreliable
	"Mobile County, AL"	"01097"	"2015"	"2015"	"Female"	"F"	"65-74 years"	"65-74"	"Atherosclerotic cardiovascular disease, so described"	"I25.0"	13	20027	Unreliable
	"Mobile County, AL"	"01097"	"2015"	"2015"	"Female"	"F"	"65-74 years"	"65-74"	"Atherosclerotic heart disease"	"I25.1"	15	20027	Unreliable
	"Mobile County, AL"	"01097"	"2015"	"2015"	"Female"	"F"	"75-84 years"	"75-84"	"Acute myocardial infarction, unspecified"	"I21.9"	17	10721	Unreliable
	"Mobile County, AL"	"01097"	"2015"	"2015"	"Female"	"F"	"75-84 years"	"75-84"	"Atherosclerotic cardiovascular disease, so described"	"I25.0"	10	10721	Unreliable
	"Mobile County, AL"	"01097"	"2015"	"2015"	"Female"	"F"	"75-84 years"	"75-84"	"Atherosclerotic heart disease"	"I25.1"	14	10721	Unreliable
	"Mobile County, AL"	"01097"	"2015"	"2015"	"Female"	"F"	"75-84 years"	"75-84"	"Chronic ischaemic heart disease, unspecified"	"I25.9"	11	10721	Unreliable
	"Mobile County, AL"	"01097"	"2015"	"2015"	"Female"	"F"	"75-84 years"	"75-84"	"Atrial fibrillation and flutter"	"I48"	10	10721	Unreliable
	"Mobile County, AL"	"01097"	"2015"	"2015"	"Female"	"F"	"75-84 years"	"75-84"	"Congestive heart failure"	"I50.0"	17	10721	Unreliable
	"Mobile County, AL"	"01097"	"2015"	"2015"	"Female"	"F"	"85+ years"	"85+"	"Acute myocardial infarction, unspecified"	"I21.9"	22	4773	460.9
	"Mobile County, AL"	"01097"	"2015"	"2015"	"Female"	"F"	"85+ years"	"85+"	"Atherosclerotic cardiovascular disease, so described"	"I25.0"	17	4773	Unreliable
	"Mobile County, AL"	"01097"	"2015"	"2015"	"Female"	"F"	"85+ years"	"85+"	"Atherosclerotic heart disease"	"I25.1"	35	4773	733.3
	"Mobile County, AL"	"01097"	"2015"	"2015"	"Female"	"F"	"85+ years"	"85+"	"Cardiac arrest, unspecified"	"I46.9"	12	4773	Unreliable
	"Mobile County, AL"	"01097"	"2015"	"2015"	"Female"	"F"	"85+ years"	"85+"	"Atrial fibrillation and flutter"	"I48"	17	4773	Unreliable
	"Mobile County, AL"	"01097"	"2015"	"2015"	"Female"	"F"	"85+ years"	"85+"	"Congestive heart failure"	"I50.0"	59	4773	1236.1
	"Mobile County, AL"	"01097"	"2015"	"2015"	"Female"	"F"	"85+ years"	"85+"	"Heart disease, unspecified"	"I51.9"	10	4773	Unreliable
	"Mobile County, AL"	"01097"	"2015"	"2015"	"Male"	"M"	"45-54 years"	"45-54"	"Atherosclerotic cardiovascular disease, so described"	"I25.0"	20	25426	78.7
	"Mobile County, AL"	"01097"	"2015"	"2015"	"Male"	"M"	"55-64 years"	"55-64"	"Acute myocardial infarction, unspecified"	"I21.9"	18	25813	Unreliable
	"Mobile County, AL"	"01097"	"2015"	"2015"	"Male"	"M"	"55-64 years"	"55-64"	"Atherosclerotic cardiovascular disease, so described"	"I25.0"	36	25813	139.5
	"Mobile County, AL"	"01097"	"2015"	"2015"	"Male"	"M"	"55-64 years"	"55-64"	"Atherosclerotic heart disease"	"I25.1"	13	25813	Unreliable
	"Mobile County, AL"	"01097"	"2015"	"2015"	"Male"	"M"	"55-64 years"	"55-64"	"Cardiac arrest, unspecified"	"I46.9"	10	25813	Unreliable
	"Mobile County, AL"	"01097"	"2015"	"2015"	"Male"	"M"	"65-74 years"	"65-74"	"Acute myocardial infarction, unspecified"	"I21.9"	15	16766	Unreliable
	"Mobile County, AL"	"01097"	"2015"	"2015"	"Male"	"M"	"65-74 years"	"65-74"	"Atherosclerotic cardiovascular disease, so described"	"I25.0"	31	16766	184.9
	"Mobile County, AL"	"01097"	"2015"	"2015"	"Male"	"M"	"65-74 years"	"65-74"	"Atherosclerotic heart disease"	"I25.1"	22	16766	131.2
	"Mobile County, AL"	"01097"	"2015"	"2015"	"Male"	"M"	"65-74 years"	"65-74"	"Chronic ischaemic heart disease, unspecified"	"I25.9"	11	16766	Unreliable
	"Mobile County, AL"	"01097"	"2015"	"2015"	"Male"	"M"	"65-74 years"	"65-74"	"Congestive heart failure"	"I50.0"	11	16766	Unreliable
	"Mobile County, AL"	"01097"	"2015"	"2015"	"Male"	"M"	"75-84 years"	"75-84"	"Acute myocardial infarction, unspecified"	"I21.9"	10	7566	Unreliable
	"Mobile County, AL"	"01097"	"2015"	"2015"	"Male"	"M"	"75-84 years"	"75-84"	"Atherosclerotic cardiovascular disease, so described"	"I25.0"	16	7566	Unreliable
	"Mobile County, AL"	"01097"	"2015"	"2015"	"Male"	"M"	"75-84 years"	"75-84"	"Atherosclerotic heart disease"	"I25.1"	20	7566	264.3
	"Mobile County, AL"	"01097"	"2015"	"2015"	"Male"	"M"	"75-84 years"	"75-84"	"Chronic ischaemic heart disease, unspecified"	"I25.9"	10	7566	Unreliable
